function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,function_eat-memory,rate_function_eat-memory,success_rate_function_eat-memory,cpu_usage_function_eat-memory,ram_usage_function_eat-memory,power_usage_function_eat-memory,replica_eat-memory,overloaded_function_eat-memory,medium_latency_function_eat-memory,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,140,0.685,13.789,32555008.000,nan,2,1,21567764665,env,60,1.000,6.045,13660478.578,nan,2,0,111859617,eat-memory,20,0.012,23.927,152332447.289,nan,1,1,22911168653,43.000,147.056,7552643072.000,7760974165.333,89.333,91.914,nan,nan,110,1
figlet,140,1.000,19.690,42903347.200,nan,2,0,196935369,env,80,1.000,8.284,13649749.333,nan,2,0,22354136,eat-memory,0,1.000,0.067,6847658.667,nan,1,0,0,43.267,110.733,7697829888.000,7588452864.000,91.102,89.784,nan,nan,80,0
figlet,140,1.000,19.207,3366024.533,nan,2,0,594039387,env,80,1.000,9.215,16506368.000,nan,2,0,47317915,eat-memory,0,1.000,0.071,7085738.667,nan,1,0,0,43.067,105.517,7450826752.000,7454224384.000,88.121,88.162,nan,nan,30,0
figlet,140,1.000,19.744,35296938.667,nan,1,0,238987446,env,80,1.000,8.376,16462677.333,nan,1,0,31318850,eat-memory,0,1.000,0.049,7721984.000,nan,1,0,0,41.200,109.833,7500611584.000,7489203712.000,88.738,88.602,nan,nan,25,0
figlet,140,0.579,3.412,2836718.933,nan,2,1,21293358542,env,80,1.000,2.077,20826157.511,nan,3,0,1589593990,eat-memory,20,0.008,4.813,123499702.044,nan,1,1,25437545050,40.200,141.622,7488878592.000,7721146368.000,88.603,91.421,nan,nan,30,1
figlet,140,0.220,7.896,40117848.747,nan,1,1,18239800399,env,80,0.950,6.477,10868572.160,nan,2,0,4967329781,eat-memory,20,0.002,16.548,92627080.533,nan,1,1,25858816053,43.067,133.867,7655561216.000,7760128409.600,90.542,91.863,nan,nan,115,1
figlet,140,0.244,4.721,30414301.867,nan,1,1,22716193440,env,80,1.000,3.790,11686627.556,nan,2,0,529630787,eat-memory,20,0.008,10.682,95695075.556,nan,1,1,27547137414,43.000,141.489,7548874752.000,7747461120.000,89.262,91.726,nan,nan,55,1
figlet,140,1.000,17.042,19762346.667,nan,2,0,997041380,env,100,1.000,10.084,10643797.333,nan,2,0,41149382,eat-memory,0,1.000,0.058,8428046.629,nan,1,0,0,40.867,113.067,7764404224.000,7660792320.000,91.837,90.601,nan,nan,75,1
figlet,140,1.000,18.644,3099964.952,nan,1,0,808064961,env,100,1.000,10.515,13478297.600,nan,1,0,62594651,eat-memory,0,1.000,0.069,8270165.333,nan,1,0,0,43.267,106.300,7501932544.000,7501626368.000,88.720,88.717,nan,nan,30,0
figlet,140,1.000,17.691,2853973.333,nan,2,0,1173850414,env,100,1.000,9.601,2827076.267,nan,2,0,81417732,eat-memory,0,1.000,0.066,8627019.581,nan,1,0,0,41.067,113.500,7547492352.000,7538216448.000,89.295,89.178,nan,nan,40,0
figlet,140,0.191,7.334,11244544.000,nan,2,1,26848568100,env,100,1.000,3.597,5863424.000,nan,2,0,5160101868,eat-memory,20,0.010,7.243,91586901.333,nan,1,1,23441424865,42.200,149.457,7522953216.000,7764544658.286,88.983,91.969,nan,nan,30,1
figlet,140,0.244,9.288,2572288.000,nan,2,1,25187283895,env,100,0.953,8.115,3432448.000,nan,2,0,8060856932,eat-memory,200,0.000,2.273,32991232.000,nan,1,1,30000685825,39.933,150.724,7509835776.000,7769255350.857,88.769,92.044,nan,nan,75,1
figlet,140,0.138,0.854,36939803.307,nan,1,1,19438770150,env,100,0.411,1.850,26373925.547,nan,1,1,14002683759,eat-memory,200,0.000,7.637,58238429.867,nan,1,1,21905043723,42.600,133.373,7664062464.000,7835041382.400,90.652,92.825,nan,nan,140,1
figlet,140,0.150,7.359,19494912.000,nan,1,1,27398052400,env,120,0.369,4.242,4343808.000,nan,2,1,18794172089,eat-memory,60,0.001,0.045,95503075.556,nan,1,1,23464400082,44.867,149.971,7636105216.000,7856111323.429,90.357,93.100,nan,nan,100,1
figlet,140,0.185,7.976,36992841.956,nan,1,1,21844492004,env,120,0.382,6.693,31945204.622,nan,1,1,16027323143,eat-memory,100,0.012,3.119,95698944.000,nan,1,1,25753375291,43.667,140.212,7760791552.000,7823033344.000,91.807,92.676,nan,nan,115,1
figlet,140,0.122,10.771,54970083.556,nan,1,1,14566384372,env,120,0.440,4.982,29305833.244,nan,1,1,10169689381,eat-memory,160,0.004,12.965,65223566.222,nan,1,1,17190592176,43.400,137.544,7614826496.000,7799833600.000,90.040,92.398,nan,nan,85,1
figlet,140,0.999,13.054,33616008.533,nan,2,0,9612451648,env,140,1.000,12.679,9337651.200,nan,2,0,954303040,eat-memory,0,1.000,0.066,21162530.133,nan,1,0,0,42.067,112.483,7462471680.000,7530068992.000,88.217,89.065,nan,nan,115,0
figlet,140,0.999,18.885,74088994.133,nan,2,0,7503123060,env,140,1.000,14.241,28728524.800,nan,2,0,438856129,eat-memory,0,1.000,0.067,16466466.133,nan,1,0,0,43.867,135.973,7751436288.000,7694413824.000,91.773,91.088,nan,nan,80,1
figlet,140,0.999,14.555,23869610.667,nan,2,0,7226792898,env,140,1.000,12.645,20046848.000,nan,2,0,327561708,eat-memory,0,1.000,0.067,15524181.333,nan,1,0,0,40.467,114.600,7636723712.000,7641937920.000,90.359,90.441,nan,nan,70,1
figlet,160,1.000,20.472,8608426.667,nan,1,0,9731682,env,0,1.000,0.062,6766592.000,nan,1,0,0,eat-memory,0,1.000,0.062,15990784.000,nan,1,0,0,45.667,88.433,7695726592.000,7627279360.000,91.094,90.248,nan,nan,70,1
figlet,160,1.000,19.747,2590720.000,nan,2,0,15112542,env,0,1.000,0.070,22660534.857,nan,1,0,0,eat-memory,0,1.000,0.074,15990784.000,nan,1,0,0,43.533,95.850,7442608128.000,7441285632.000,88.013,87.996,nan,nan,25,0
figlet,160,1.000,22.933,2665988.876,nan,2,0,56307921,env,0,1.000,0.070,21087232.000,nan,1,0,0,eat-memory,0,1.000,0.061,15994880.000,nan,1,0,0,42.133,94.033,7459491840.000,7464741376.000,88.223,88.286,nan,nan,30,0
figlet,160,0.998,19.884,2714646.756,nan,2,0,12986355854,env,0,1.000,0.079,13241682.547,nan,1,0,0,eat-memory,20,0.030,43.758,157765526.117,nan,1,1,24747686810,41.102,149.524,7458715648.000,7765040566.857,88.210,91.946,nan,nan,30,1
figlet,160,0.991,20.706,3970389.333,nan,2,0,12279138320,env,0,1.000,0.128,11058907.429,nan,1,0,0,eat-memory,20,0.025,49.770,169113502.476,nan,1,1,23810750790,42.067,148.876,7514513408.000,7783178532.571,88.874,92.171,nan,nan,115,1
figlet,160,0.909,17.075,54158774.857,nan,3,0,13697726279,env,0,1.000,0.088,9842261.682,nan,1,0,0,eat-memory,20,0.017,43.658,174213120.000,nan,1,1,24522781439,39.333,149.533,7668494336.000,7819532873.143,90.801,92.664,nan,nan,85,1
figlet,160,1.000,21.811,2990080.000,nan,2,0,68516505,env,20,1.000,2.844,14105088.000,nan,1,0,17378607,eat-memory,0,1.000,0.432,29244245.333,nan,1,0,0,44.800,99.583,7625201664.000,7558815232.000,90.220,89.411,nan,nan,85,0
figlet,160,1.000,21.462,3624131.048,nan,1,0,129103952,env,20,1.000,2.540,18668373.333,nan,1,0,15325625,eat-memory,0,1.000,0.062,26290005.333,nan,1,0,0,42.133,102.683,7455285248.000,7460167680.000,88.184,88.243,nan,nan,25,0
figlet,160,1.000,23.026,2174976.000,nan,2,0,54291915,env,20,1.000,2.725,2926592.000,nan,2,0,12389665,eat-memory,0,1.000,0.066,23245482.667,nan,1,0,0,39.867,94.833,7446867968.000,7436901888.000,88.069,87.948,nan,nan,75,0
figlet,160,0.816,13.399,2504567.467,nan,3,1,20206581193,env,20,1.000,2.238,17261203.911,nan,2,0,43617546,eat-memory,20,0.042,18.796,126567947.378,nan,1,1,22128640040,44.067,141.711,7453919232.000,7723131221.333,88.167,91.470,nan,nan,30,1
figlet,160,0.297,12.928,36814970.880,nan,2,1,22222218717,env,20,1.000,3.195,13438443.520,nan,1,0,720589292,eat-memory,20,0.015,27.515,115526041.600,nan,1,1,21994976801,42.867,130.880,7787075584.000,7875971481.600,92.131,93.275,nan,nan,75,1
figlet,160,0.531,14.651,73420800.000,nan,3,1,21731704337,env,20,1.000,2.436,14357504.000,nan,2,0,36916723,eat-memory,20,0.008,29.707,156621824.000,nan,1,1,26471759878,39.333,148.686,7533809664.000,7802823241.143,89.065,92.398,nan,nan,125,1
figlet,160,1.000,21.582,10685781.333,nan,1,0,52936559,env,40,1.000,5.033,13896874.667,nan,1,0,13854153,eat-memory,0,1.000,0.070,26604544.000,nan,1,0,0,41.533,99.083,7502454784.000,7475669504.000,88.745,88.424,nan,nan,125,0
figlet,160,1.000,20.588,2782617.600,nan,2,0,162972187,env,40,1.000,4.520,4843081.143,nan,2,0,14401661,eat-memory,0,1.000,0.240,25936408.381,nan,1,0,0,44.667,106.117,7460698112.000,7462670848.000,88.271,88.290,nan,nan,40,0
figlet,160,1.000,21.936,2843477.333,nan,2,0,516685810,env,40,1.000,5.105,2822178.133,nan,2,0,23488273,eat-memory,0,1.000,0.068,23336618.667,nan,1,0,0,41.333,102.250,7487893504.000,7488922112.000,88.603,88.608,nan,nan,30,0
figlet,160,0.345,8.789,16369664.000,nan,2,1,24395579019,env,40,1.000,2.226,4948787.200,nan,2,0,1364581175,eat-memory,20,0.005,16.073,120223243.378,nan,1,1,27139781874,42.867,145.644,7585562624.000,7810609834.667,89.775,92.539,nan,nan,25,1
figlet,160,0.536,11.497,24733013.333,nan,2,1,21797650387,env,40,1.000,3.670,15606951.184,nan,2,0,288453480,eat-memory,20,0.012,28.605,143960707.657,nan,1,1,27142294661,41.933,152.591,7793053696.000,7904857234.286,92.200,93.639,nan,nan,90,1
figlet,160,0.622,13.329,48160650.971,nan,2,1,18736999295,env,40,1.000,4.364,9121792.000,nan,2,0,304249899,eat-memory,20,0.015,35.538,186641339.733,nan,1,1,27541411473,42.425,149.178,7625582592.000,7829407451.429,90.221,92.745,nan,nan,80,1
figlet,160,1.000,20.396,11772074.667,nan,2,0,214209731,env,60,1.000,6.934,12762453.333,nan,1,0,28989602,eat-memory,0,1.000,0.394,33730755.048,nan,1,0,0,42.800,114.283,7584923648.000,7530765312.000,89.742,89.093,nan,nan,80,0
figlet,160,1.000,21.592,2884164.267,nan,2,0,642001761,env,60,1.000,7.153,3869286.400,nan,2,0,62964519,eat-memory,0,1.000,0.075,29560832.000,nan,1,0,0,41.600,105.483,7472687104.000,7474466816.000,88.428,88.449,nan,nan,30,0
figlet,160,1.000,19.018,3395686.400,nan,1,0,285261239,env,60,1.000,6.692,5203524.267,nan,1,0,27872055,eat-memory,0,1.000,0.319,27390327.467,nan,1,0,0,42.867,109.550,7549108224.000,7536576512.000,89.354,89.203,nan,nan,25,0
figlet,160,0.344,8.155,3236631.893,nan,2,1,23098526224,env,60,1.000,4.062,3394764.800,nan,1,0,289670328,eat-memory,20,0.005,23.628,165923488.914,nan,1,1,28623857458,42.267,149.238,7546767360.000,7824092891.429,89.328,92.689,nan,nan,30,1
figlet,160,0.396,6.609,29173760.000,nan,2,1,25009165758,env,60,1.000,3.575,3778560.000,nan,2,0,197986095,eat-memory,20,0.003,20.372,165020623.238,nan,1,1,28876683480,42.667,154.648,7502303232.000,7803541504.000,88.731,92.430,nan,nan,135,1
figlet,160,0.439,7.818,41934563.556,nan,1,1,23090249506,env,60,1.000,4.788,17761120.711,nan,1,0,4219480939,eat-memory,20,0.000,18.766,107870355.911,nan,1,1,27462763933,42.400,145.289,7585994752.000,7841289557.333,89.752,92.902,nan,nan,185,1
figlet,160,1.000,18.675,25691886.933,nan,2,0,2169537486,env,80,1.000,9.037,19580547.657,nan,2,0,32776631,eat-memory,0,1.000,0.066,7483440.762,nan,1,0,0,43.267,113.383,7691012096.000,7629745664.000,90.986,90.268,nan,nan,120,1
figlet,160,1.000,20.216,2947364.571,nan,2,0,738074947,env,80,1.000,7.678,4446208.000,nan,2,0,67712480,eat-memory,0,1.000,0.065,7519197.867,nan,1,0,0,45.467,115.083,7577059328.000,7570100224.000,89.673,89.592,nan,nan,25,0
figlet,160,1.000,21.054,2852659.200,nan,1,0,810341213,env,80,1.000,8.726,19934105.600,nan,1,0,24608050,eat-memory,0,1.000,0.056,7631701.333,nan,1,0,0,42.267,106.350,7571150848.000,7565110784.000,89.600,89.527,nan,nan,30,0
figlet,160,0.286,6.288,25292800.000,nan,2,1,24083377457,env,80,1.000,6.381,19544307.810,nan,3,0,663310157,eat-memory,20,0.003,18.968,134179654.705,nan,1,1,28840731575,42.133,152.657,7565887488.000,7795739794.286,89.529,92.352,nan,nan,40,1
figlet,160,0.240,7.612,13737984.000,nan,2,1,26829486856,env,80,1.000,2.527,5482496.000,nan,2,0,2074051236,eat-memory,20,0.008,12.243,119549708.190,nan,1,1,24698184001,42.933,148.438,7453751296.000,7727563044.571,88.156,91.528,nan,nan,125,1
figlet,160,0.526,8.099,14799530.667,nan,2,1,24807107555,env,80,1.000,1.500,7075840.000,nan,2,0,1009832692,eat-memory,20,0.002,16.311,123840853.333,nan,1,1,29009624662,43.333,151.981,7449901056.000,7746973110.857,88.100,91.765,nan,nan,125,1
figlet,160,0.999,18.424,34920452.876,nan,2,0,6952401344,env,100,1.000,10.106,16445493.638,nan,2,0,185034236,eat-memory,0,1.000,0.076,30412868.267,nan,1,0,0,42.400,112.917,7414898688.000,7477705728.000,87.691,88.474,nan,nan,140,0
figlet,160,1.000,18.760,94089216.000,nan,2,0,4543659109,env,100,1.000,10.298,6053205.333,nan,2,0,105902862,eat-memory,0,1.000,0.113,21607082.667,nan,1,0,0,45.667,116.300,7610753024.000,7613363712.000,90.150,90.185,nan,nan,50,1
figlet,160,1.000,18.400,3887104.000,nan,2,0,3395144134,env,100,1.000,10.332,5554858.667,nan,2,0,155675939,eat-memory,0,1.000,0.067,20336171.886,nan,1,0,0,40.667,112.367,7601817600.000,7569091584.000,90.023,89.625,nan,nan,70,0
figlet,160,0.404,13.965,64964130.133,nan,1,1,23725793878,env,100,1.000,7.957,9535488.000,nan,2,0,6052917779,eat-memory,40,0.028,21.308,95144732.444,nan,1,1,14901545225,44.000,152.277,7554242560.000,7801980050.286,89.323,92.439,nan,nan,60,1
figlet,160,0.231,3.874,41622414.222,nan,1,1,18454260278,env,100,0.760,2.184,24017408.000,nan,1,1,9783670569,eat-memory,40,0.020,4.297,65016945.778,nan,1,1,20019361626,41.533,141.734,7614031872.000,7772495189.333,90.062,92.049,nan,nan,115,1
figlet,160,0.220,0.039,27565397.333,nan,1,1,19321573962,env,100,0.993,0.753,6557696.000,nan,2,0,10013326880,eat-memory,40,0.019,0.023,40407978.667,nan,1,1,21202030537,42.000,140.822,7558451200.000,7767013034.667,89.369,92.016,nan,nan,30,1
figlet,160,0.997,15.454,43265024.000,nan,2,0,11981177443,env,120,1.000,11.080,9751552.000,nan,2,0,253368992,eat-memory,0,1.000,0.097,17531747.962,nan,1,0,0,43.533,116.285,7496263680.000,7568416768.000,88.636,89.550,nan,nan,125,0
figlet,160,0.999,16.385,39628288.000,nan,1,0,9734339632,env,120,1.000,11.962,17654954.667,nan,1,0,85562791,eat-memory,0,1.000,0.094,15605930.667,nan,1,0,0,44.533,108.933,7719946240.000,7678113280.000,91.402,90.914,nan,nan,65,1
figlet,160,1.000,17.749,27306325.333,nan,1,0,6010272547,env,120,1.000,11.890,13200213.333,nan,1,0,50734559,eat-memory,0,1.000,0.141,14320128.000,nan,1,0,0,45.267,109.833,7708020736.000,7649063424.000,91.214,90.528,nan,nan,80,1
figlet,180,1.000,21.478,76668279.467,nan,2,0,74894494,env,0,1.000,0.100,13608277.333,nan,1,0,0,eat-memory,0,1.000,0.058,13674666.667,nan,1,0,0,42.867,103.568,7741386752.000,7640877056.000,91.723,90.503,nan,nan,35,1
figlet,180,1.000,26.661,2101248.000,nan,2,0,126371337,env,0,1.000,0.073,13321557.333,nan,1,0,0,eat-memory,0,1.000,0.061,14106624.000,nan,1,0,0,39.467,96.051,7442968576.000,7439851008.000,88.106,88.067,nan,nan,30,0
figlet,180,1.000,25.476,2865937.067,nan,2,0,92086831,env,0,1.000,0.057,11894784.000,nan,1,0,0,eat-memory,0,1.000,0.064,14161066.667,nan,1,0,0,41.667,96.750,7449026560.000,7453728768.000,88.170,88.226,nan,nan,30,0
figlet,180,0.603,15.954,68354400.711,nan,2,1,19738262788,env,0,1.000,0.084,10981193.956,nan,1,0,0,eat-memory,20,0.028,25.284,114414671.644,nan,1,1,19820874990,40.333,138.567,7461316608.000,7728495274.667,88.311,91.561,nan,nan,30,1
figlet,180,0.481,12.234,62215899.429,nan,1,1,20103291793,env,0,1.000,0.071,9872530.286,nan,1,0,0,eat-memory,20,0.010,47.748,154163980.190,nan,1,1,23693324646,44.867,149.096,7552851968.000,7789681810.286,89.349,92.276,nan,nan,120,1
figlet,180,0.930,16.759,30023680.000,nan,2,0,19824974683,env,0,1.000,0.069,9083403.378,nan,1,0,0,eat-memory,20,0.015,19.334,129347662.019,nan,1,1,18559160951,44.133,143.556,7636684800.000,7798856021.333,90.366,92.400,nan,nan,65,1
figlet,180,1.000,24.015,10012330.667,nan,1,0,52106495,env,20,1.000,2.639,12553045.333,nan,1,0,14605052,eat-memory,0,1.000,0.068,4787882.667,nan,1,0,0,41.533,99.400,7596720128.000,7497902080.000,89.830,88.641,nan,nan,125,0
figlet,180,1.000,22.853,4209322.667,nan,2,0,242637472,env,20,1.000,2.245,16717706.971,nan,2,0,15681415,eat-memory,0,1.000,0.069,5213252.267,nan,1,0,0,45.400,107.418,7435147264.000,7435066368.000,87.915,87.911,nan,nan,40,0
figlet,180,1.000,24.474,2769834.667,nan,2,0,203393617,env,20,1.000,2.610,16840294.400,nan,1,0,14176749,eat-memory,0,1.000,0.057,6166971.733,nan,1,0,0,42.000,103.200,7461322752.000,7457608192.000,88.238,88.150,nan,nan,45,0
figlet,180,0.476,10.577,2803575.467,nan,1,1,21633465384,env,20,1.000,2.122,15261286.400,nan,2,0,232428555,eat-memory,20,0.018,18.185,113417648.356,nan,1,1,23703977458,45.333,141.256,7491590144.000,7751310336.000,88.517,91.751,nan,nan,30,1
figlet,180,0.470,12.092,76602007.162,nan,2,1,22764798683,env,20,1.000,2.272,12506219.276,nan,2,0,89097642,eat-memory,20,0.003,34.862,164818232.076,nan,1,1,27593949892,43.200,150.099,7839731712.000,7916496310.857,92.813,93.827,nan,nan,90,1
figlet,180,0.279,9.585,37698850.133,nan,1,1,17891827562,env,20,0.845,2.208,10412953.600,nan,1,1,3225779258,eat-memory,20,0.003,18.074,97092505.600,nan,1,1,20150464191,43.467,118.633,7638937600.000,7751903744.000,90.408,91.808,nan,nan,80,1
figlet,180,1.000,24.931,7205888.000,nan,2,0,57944487,env,40,1.000,4.994,14932821.333,nan,2,0,15518588,eat-memory,0,1.000,0.076,7697920.000,nan,1,0,0,44.067,105.018,7593756672.000,7535334400.000,89.853,89.152,nan,nan,95,0
figlet,180,1.000,22.637,3145728.000,nan,2,0,342207672,env,40,1.000,4.393,15478662.095,nan,2,0,15555095,eat-memory,0,1.000,0.055,8518992.457,nan,1,0,0,38.467,107.067,7396120576.000,7409675776.000,87.469,87.637,nan,nan,85,0
figlet,180,1.000,25.367,3225088.000,nan,1,0,606891725,env,40,1.000,5.178,15432362.667,nan,1,0,16788600,eat-memory,0,1.000,0.071,8491520.000,nan,1,0,0,43.400,106.417,7516160000.000,7503960064.000,88.962,88.811,nan,nan,45,0
figlet,180,0.120,9.116,42189755.733,nan,1,1,24365691409,env,40,0.968,4.872,11871040.853,nan,1,0,2662783450,eat-memory,40,0.001,17.032,95724748.800,nan,1,1,27012864675,45.200,134.680,7789637632.000,7897177292.800,92.184,93.569,nan,nan,95,1
figlet,180,0.518,8.636,27682907.022,nan,2,1,14756726621,env,40,0.894,1.355,12906780.444,nan,1,1,2218373240,eat-memory,40,0.017,2.966,79252377.600,nan,1,1,21440691636,41.133,144.333,7475914752.000,7705644373.333,88.418,91.259,nan,nan,140,1
figlet,180,0.712,3.532,38053205.333,nan,4,1,20258186427,env,40,1.000,0.045,5245610.667,nan,2,0,415064812,eat-memory,40,0.002,6.261,27272988.444,nan,1,1,25379788651,44.467,150.924,7505872896.000,7776479817.143,88.807,92.161,nan,nan,20,1
figlet,180,1.000,21.808,15711573.333,nan,2,0,965064833,env,60,1.000,6.875,13068517.181,nan,2,0,26361713,eat-memory,0,1.000,0.063,26823046.095,nan,1,0,0,41.867,113.317,7412643840.000,7427958784.000,87.666,87.859,nan,nan,150,0
figlet,180,1.000,22.026,5151846.400,nan,2,0,1394114057,env,60,1.000,6.546,4636881.676,nan,2,0,22378989,eat-memory,0,1.000,0.192,24666282.667,nan,1,0,0,45.333,116.167,7504707584.000,7497561088.000,88.827,88.738,nan,nan,40,0
figlet,180,1.000,24.450,4452352.000,nan,1,0,638259072,env,60,1.000,6.824,4767744.000,nan,1,0,15686891,eat-memory,0,1.000,0.092,22671872.000,nan,1,0,0,39.800,104.383,7513360384.000,7491090432.000,88.912,88.642,nan,nan,75,0
figlet,180,0.331,6.076,16128000.000,nan,2,1,26294909833,env,60,1.000,0.493,2802517.333,nan,2,0,685451346,eat-memory,20,0.002,2.022,103673264.356,nan,1,1,26509917456,38.600,153.124,7498772480.000,7796464493.714,88.768,92.394,nan,nan,40,1
figlet,180,0.429,9.545,20959232.000,nan,2,1,24820393060,env,60,1.000,4.428,6156288.000,nan,2,0,218688913,eat-memory,20,0.002,21.296,145608040.838,nan,1,1,28534092971,45.600,153.857,7706509312.000,7864232521.143,91.203,93.197,nan,nan,85,1
figlet,180,0.307,5.289,2981888.000,nan,2,1,26310884182,env,60,1.000,2.840,5523456.000,nan,2,0,306736486,eat-memory,20,0.005,7.187,135940076.495,nan,1,1,24258215383,43.600,150.086,7428605952.000,7733881709.714,87.856,91.602,nan,nan,125,1
figlet,180,1.000,21.085,33046357.333,nan,2,0,6644611613,env,80,1.000,9.342,14607189.333,nan,2,0,51342501,eat-memory,0,1.000,0.067,18220714.667,nan,1,0,0,43.000,110.567,7482079232.000,7526013952.000,88.489,89.048,nan,nan,140,0
figlet,180,1.000,20.607,31732667.733,nan,2,0,5004623375,env,80,1.000,8.915,15317138.286,nan,2,0,35607467,eat-memory,0,1.000,0.067,15700718.933,nan,1,0,0,41.933,111.900,7644121088.000,7624085504.000,90.470,90.239,nan,nan,80,1
figlet,180,1.000,22.082,4407296.000,nan,1,0,3865661596,env,80,1.000,8.884,6817792.000,nan,1,0,23182711,eat-memory,0,1.000,0.075,13963093.333,nan,1,0,0,42.667,107.200,7699220480.000,7654109696.000,91.193,90.648,nan,nan,70,1
figlet,200,1.000,26.389,2531328.000,nan,2,0,219132195,env,0,1.000,0.080,3901610.667,nan,1,0,0,eat-memory,0,1.000,0.060,13952000.000,nan,1,0,0,44.933,104.400,7611584512.000,7569055744.000,90.148,89.630,nan,nan,40,0
figlet,200,1.000,27.500,5162188.800,nan,1,0,90742893,env,0,1.000,0.064,14878037.333,nan,1,0,0,eat-memory,0,1.000,0.057,14000128.000,nan,1,0,0,42.600,100.033,7476787200.000,7474766336.000,88.515,88.490,nan,nan,30,0
figlet,200,1.000,26.506,2857557.333,nan,1,0,88017393,env,0,1.000,0.071,13185024.000,nan,1,0,0,eat-memory,0,1.000,0.067,14009002.667,nan,1,0,0,43.333,98.100,7488481280.000,7486032384.000,88.650,88.621,nan,nan,30,0
figlet,200,0.338,9.697,22540288.000,nan,2,1,23488648851,env,0,1.000,0.080,10587769.905,nan,1,0,0,eat-memory,20,0.020,30.799,162522307.048,nan,1,1,26302663550,40.067,152.905,7478796288.000,7790682112.000,88.531,92.311,nan,nan,40,1
figlet,200,0.314,15.368,6975488.000,nan,2,1,26217971947,env,0,1.000,0.099,9008644.876,nan,1,0,0,eat-memory,20,0.020,31.227,164548998.095,nan,1,1,26997885405,42.933,162.562,7420467200.000,7795350089.143,87.772,92.366,nan,nan,145,1
figlet,200,0.426,14.139,53246065.778,nan,2,1,21946201443,env,0,1.000,0.098,8807384.990,nan,1,0,0,eat-memory,20,0.010,20.803,157038338.438,nan,1,1,25364734506,43.933,150.952,7419052032.000,7721407634.286,87.733,91.461,nan,nan,150,1
figlet,200,1.000,26.154,1323008.000,nan,2,0,376299900,env,20,1.000,2.752,12819968.000,nan,1,0,15996764,eat-memory,0,1.000,0.068,7545344.000,nan,1,0,0,40.867,105.033,7508402176.000,7471352320.000,88.782,88.342,nan,nan,115,0
figlet,200,1.000,25.622,2805179.733,nan,2,0,1055094983,env,20,1.000,2.584,4858177.829,nan,2,0,17112215,eat-memory,0,1.000,0.057,7780010.667,nan,1,0,0,44.267,113.850,7488995328.000,7483367936.000,88.611,88.539,nan,nan,40,0
figlet,200,1.000,27.426,3063842.133,nan,2,0,549451358,env,20,1.000,2.811,3129378.133,nan,1,0,16787806,eat-memory,0,1.000,0.066,8028842.667,nan,1,0,0,42.800,107.700,7502598144.000,7499703296.000,88.785,88.752,nan,nan,30,0
figlet,200,0.178,11.889,3089066.667,nan,2,1,26388795822,env,20,1.000,2.169,5005312.000,nan,2,0,113580359,eat-memory,20,0.017,22.826,122789575.924,nan,1,1,19120814907,39.600,153.152,7534489600.000,7806300745.143,89.144,92.503,nan,nan,70,1
figlet,200,0.214,8.541,43046209.829,nan,2,1,26458762660,env,20,1.000,1.874,13140416.610,nan,2,0,48525106,eat-memory,20,0.003,16.002,141567662.846,nan,1,1,28177394729,44.267,152.334,7494766592.000,7816511488.000,88.625,92.595,nan,nan,130,1
figlet,200,0.094,6.267,27099524.145,nan,1,1,24580893900,env,20,0.888,2.322,11688735.695,nan,1,1,3401374653,eat-memory,20,0.003,14.881,94683190.613,nan,1,1,25600753783,45.000,133.907,7463815168.000,7723667865.600,88.173,91.430,nan,nan,120,1
figlet,200,1.000,25.733,29735424.000,nan,1,0,1646485636,env,40,1.000,4.934,12538368.000,nan,1,0,15654235,eat-memory,0,1.000,0.075,9391274.667,nan,1,0,0,39.733,104.800,7563444224.000,7540241408.000,89.453,89.192,nan,nan,55,0
figlet,200,1.000,24.707,2744320.000,nan,2,0,729418587,env,40,1.000,4.639,2940928.000,nan,2,0,16961620,eat-memory,0,1.000,0.058,7907142.705,nan,1,0,0,43.400,111.933,7645526016.000,7632262656.000,90.474,90.316,nan,nan,70,1
figlet,200,1.000,25.836,3045990.400,nan,2,0,3677151685,env,40,1.000,4.832,2963285.333,nan,2,0,38471849,eat-memory,0,1.000,0.056,7205546.667,nan,1,0,0,42.867,114.917,7664683008.000,7648436224.000,90.731,90.542,nan,nan,25,1
