function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,function_eat-memory,rate_function_eat-memory,success_rate_function_eat-memory,cpu_usage_function_eat-memory,ram_usage_function_eat-memory,power_usage_function_eat-memory,replica_eat-memory,overloaded_function_eat-memory,medium_latency_function_eat-memory,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,20,1.000,2.740,3375104.000,nan,2,0,10107156,nmap,60,1.000,252.462,3387392.000,nan,2,0,188324427,eat-memory,0,1.000,0.074,60989440.000,nan,1,0,0,60.800,298.417,5982074880.000,5977464832.000,27.273,27.255,nan,nan,50,0
figlet,20,1.000,2.763,10839722.667,nan,2,0,11241172,nmap,60,1.000,248.392,52857002.667,nan,1,0,146790337,eat-memory,0,1.000,0.087,47891114.667,nan,1,0,0,56.867,292.433,5880762368.000,5879148544.000,26.864,26.860,nan,nan,75,0
figlet,20,1.000,2.489,3878912.000,nan,2,0,10812833,nmap,60,1.000,228.432,3596288.000,nan,2,0,143947277,eat-memory,0,1.000,0.498,41676117.333,nan,1,0,0,59.400,275.133,5878185984.000,5878861312.000,26.854,26.859,nan,nan,60,0
figlet,20,1.000,2.851,4175189.333,nan,2,0,14008285,nmap,60,0.999,211.420,3170304.000,nan,2,0,8786643416,eat-memory,20,1.000,72.999,3563520.000,nan,2,0,1324135038,56.400,378.400,5862977536.000,6447470592.000,26.793,29.125,nan,nan,55,0
figlet,20,1.000,3.054,3444736.000,nan,2,0,12274369,nmap,60,1.000,194.048,360644608.000,nan,3,0,10047915350,eat-memory,20,1.000,72.909,3483648.000,nan,1,0,1245030993,58.800,333.600,5954068480.000,6244308992.000,27.157,28.312,nan,nan,80,0
figlet,20,1.000,2.410,10858837.333,nan,2,0,13321836,nmap,60,0.999,186.322,336524458.667,nan,2,0,7323072219,eat-memory,20,1.000,64.146,94715869.867,nan,2,0,1280962595,58.867,291.733,5949054976.000,6309047808.000,27.143,28.576,nan,nan,75,0
figlet,20,1.000,2.799,3178496.000,nan,2,0,12528633,nmap,60,0.926,182.636,480983722.667,nan,3,0,14456350081,eat-memory,40,0.307,121.077,163928473.600,nan,1,1,10913338588,59.867,365.187,5995327488.000,6582446899.200,27.314,29.661,nan,nan,95,1
figlet,20,1.000,2.699,3392512.000,nan,2,0,17534637,nmap,60,0.998,205.579,503030556.444,nan,2,0,15482209526,eat-memory,40,0.319,133.211,195152327.111,nan,1,1,11103528806,57.400,397.589,5960646656.000,6586041685.333,27.193,29.689,nan,nan,85,1
figlet,20,1.000,2.880,3553280.000,nan,2,0,12292362,nmap,60,0.918,158.948,328241152.000,nan,3,0,15650325743,eat-memory,40,0.290,138.426,182566229.333,nan,1,1,6610906781,59.200,348.227,6057383936.000,6388027392.000,27.590,28.903,nan,nan,40,1
figlet,20,1.000,2.881,3553280.000,nan,2,0,12483336,nmap,80,1.000,254.882,581660672.000,nan,3,0,10090181586,eat-memory,0,1.000,0.306,52343447.162,nan,1,0,0,60.867,336.907,5873932288.000,6155896012.800,26.832,27.963,nan,nan,80,0
figlet,20,1.000,2.809,3176448.000,nan,2,0,13282798,nmap,80,1.000,315.142,549630724.389,nan,2,0,8537377046,eat-memory,0,1.000,0.067,42172962.133,nan,1,0,0,60.400,375.093,5927217152.000,6263668736.000,27.069,28.411,nan,nan,40,0
figlet,20,1.000,2.890,3489792.000,nan,2,0,11115089,nmap,80,1.000,301.363,307539968.000,nan,3,0,8221406578,eat-memory,0,1.000,0.065,39792093.867,nan,1,0,0,58.867,361.973,5928783872.000,6282799923.200,27.073,28.484,nan,nan,80,0
figlet,20,1.000,3.082,3721728.000,nan,2,0,12158747,nmap,80,0.780,195.685,314261344.711,nan,3,1,18057236958,eat-memory,20,1.000,70.573,3541674.667,nan,1,0,1270735708,56.067,344.556,5777485824.000,6209242794.667,26.454,28.186,nan,nan,90,1
figlet,20,1.000,2.885,3426304.000,nan,2,0,13411572,nmap,80,0.920,235.807,78282752.000,nan,3,0,16840186862,eat-memory,20,1.000,74.706,3217408.000,nan,1,0,1276785244,60.400,374.787,5935470592.000,6308207820.800,27.084,28.574,nan,nan,60,0
figlet,20,1.000,2.665,3430400.000,nan,2,0,12933654,nmap,80,0.997,197.893,3239936.000,nan,2,0,14686778138,eat-memory,20,1.000,69.236,99349322.606,nan,2,0,1284652438,60.000,378.787,5950281728.000,6545637785.600,27.145,29.528,nan,nan,70,0
figlet,20,1.000,2.610,3464704.000,nan,2,0,12192481,nmap,80,0.643,164.449,482612224.000,nan,3,1,20620371731,eat-memory,40,0.422,150.757,176909084.444,nan,1,1,6046461318,60.467,399.178,5867610112.000,6337337685.333,26.815,28.692,nan,nan,70,1
figlet,20,1.000,2.630,3825664.000,nan,2,0,11413304,nmap,80,0.573,159.613,598530048.000,nan,3,1,21560950860,eat-memory,40,0.532,152.690,189383338.667,nan,1,1,5281567493,60.600,389.648,6048964608.000,6478376277.333,27.554,29.265,nan,nan,30,1
figlet,20,1.000,2.629,3489792.000,nan,2,0,12171107,nmap,80,0.679,195.024,362144768.000,nan,3,1,20807024608,eat-memory,40,0.379,129.799,3387392.000,nan,1,1,10752237549,59.400,398.511,5996474368.000,6642482517.333,27.346,29.920,nan,nan,60,1
figlet,20,1.000,2.790,3800576.000,nan,2,0,11062092,nmap,100,0.902,296.948,519310848.000,nan,3,0,14915355129,eat-memory,0,1.000,0.065,51257344.000,nan,1,0,0,60.667,370.056,6014154752.000,6242679125.333,27.413,28.329,nan,nan,60,0
figlet,20,1.000,2.772,3840773.689,nan,2,0,11029929,nmap,100,0.975,316.508,442904576.000,nan,3,0,13572379753,eat-memory,0,1.000,0.066,39060821.333,nan,1,0,0,60.400,382.389,5969952768.000,6286645589.333,27.233,28.503,nan,nan,65,0
figlet,20,1.000,2.947,11006147.048,nan,2,0,13012717,nmap,100,0.700,254.415,666374940.444,nan,3,1,17909792731,eat-memory,0,1.000,0.068,39300339.810,nan,1,0,0,59.000,350.486,5963726848.000,6428354267.429,27.206,29.074,nan,nan,80,1
figlet,20,1.000,2.555,3658296.889,nan,2,0,11703721,nmap,100,0.571,250.804,623597340.444,nan,3,1,20778544435,eat-memory,20,1.000,58.353,3769230.222,nan,1,0,1265226801,58.467,395.581,5982240768.000,6335884726.857,27.283,28.708,nan,nan,75,1
figlet,20,1.000,2.854,3692088.889,nan,2,0,10600693,nmap,100,0.437,225.309,3087360.000,nan,3,1,22619179113,eat-memory,20,1.000,56.987,3487744.000,nan,1,0,1225617579,60.200,369.114,6044301312.000,6339886518.857,27.535,28.727,nan,nan,75,1
figlet,20,1.000,2.703,3600156.444,nan,2,0,10787465,nmap,100,0.488,219.592,520924956.444,nan,3,1,22600169681,eat-memory,20,1.000,58.853,3297280.000,nan,1,0,1273684514,57.867,371.552,6050516992.000,6448344502.857,27.566,29.155,nan,nan,70,1
figlet,20,1.000,2.782,3702784.000,nan,2,0,12167725,nmap,120,0.505,321.429,495958016.000,nan,3,1,20700511333,eat-memory,0,1.000,0.058,40116848.152,nan,1,0,0,60.000,368.656,6097385472.000,6397818002.286,27.730,28.943,nan,nan,30,1
figlet,20,1.000,2.664,4545280.000,nan,2,0,11969932,nmap,120,0.566,307.124,3292501.333,nan,3,1,20227813488,eat-memory,0,1.000,0.084,39338702.890,nan,1,0,0,53.733,380.895,6063921152.000,6420955428.571,27.586,29.027,nan,nan,90,1
figlet,20,1.000,2.981,3567957.333,nan,2,0,9618734,nmap,120,0.549,264.529,3249664.000,nan,2,1,20832338286,eat-memory,0,1.000,0.075,38473728.000,nan,1,0,0,59.333,355.762,6027012096.000,6352605769.143,27.442,28.756,nan,nan,70,1
figlet,40,1.000,11.438,11289429.333,nan,2,0,8966734,nmap,0,1.000,0.121,3948885.333,nan,1,0,0,eat-memory,0,1.000,0.129,38473728.000,nan,1,0,0,58.333,83.267,6048425984.000,6022927872.000,27.523,27.421,nan,nan,75,0
figlet,40,1.000,10.567,3457024.000,nan,2,0,9061398,nmap,0,1.000,0.111,4232192.000,nan,1,0,0,eat-memory,0,1.000,0.097,38473728.000,nan,1,0,0,59.533,87.283,5780934656.000,5772566528.000,26.463,26.428,nan,nan,30,0
figlet,40,1.000,10.621,6812723.200,nan,1,0,9055727,nmap,0,1.000,0.100,4431086.933,nan,1,0,0,eat-memory,0,1.000,0.130,38473728.000,nan,1,0,0,60.933,89.833,5770098688.000,5773037568.000,26.421,26.432,nan,nan,25,0
figlet,40,1.000,10.725,3890432.000,nan,2,0,8929870,nmap,0,1.000,0.102,4660224.000,nan,1,0,0,eat-memory,20,1.000,76.679,92486485.333,nan,1,0,1080726294,60.600,152.100,5784526848.000,5817012224.000,26.479,26.607,nan,nan,30,0
figlet,40,1.000,9.752,4050944.000,nan,2,0,8810915,nmap,0,1.000,0.094,4964181.333,nan,1,0,0,eat-memory,20,1.000,67.899,93293226.667,nan,2,0,1080769174,56.067,140.600,5783396352.000,5819580928.000,26.472,26.615,nan,nan,60,0
figlet,40,1.000,10.307,3629056.000,nan,2,0,8559547,nmap,0,1.000,0.096,5234688.000,nan,1,0,0,eat-memory,20,1.000,73.513,3731456.000,nan,2,0,1080114545,57.200,151.850,5753737216.000,5797072384.000,26.355,26.528,nan,nan,55,0
figlet,40,1.000,7.843,11101013.333,nan,2,0,8528939,nmap,0,1.000,0.098,5575338.667,nan,1,0,0,eat-memory,40,1.000,128.345,144736085.333,nan,2,0,1081136495,57.400,192.067,5751185408.000,5829246976.000,26.346,26.656,nan,nan,75,0
figlet,40,1.000,8.486,3575808.000,nan,1,0,8367997,nmap,0,1.000,0.085,5838506.667,nan,1,0,0,eat-memory,40,1.000,143.948,3899392.000,nan,2,0,1079234922,60.600,204.733,5714802688.000,5778207744.000,26.204,26.455,nan,nan,55,0
figlet,40,1.000,7.509,4272128.000,nan,2,0,8643702,nmap,0,1.000,0.091,6119936.000,nan,1,0,0,eat-memory,40,1.000,129.506,146792448.000,nan,2,0,1081268096,58.600,192.300,5752297472.000,5829085696.000,26.352,26.657,nan,nan,60,0
figlet,40,1.000,6.274,3764224.000,nan,2,0,9033112,nmap,0,1.000,0.089,6896981.333,nan,1,0,0,eat-memory,60,1.000,203.181,4222976.000,nan,2,0,1083622279,58.600,255.267,5796616192.000,5921937920.000,26.530,27.028,nan,nan,55,0
figlet,40,1.000,5.735,4263936.000,nan,2,0,9427026,nmap,0,1.000,0.066,7176733.257,nan,1,0,0,eat-memory,60,1.000,182.501,188581546.667,nan,2,0,1087029417,58.067,242.667,5827467264.000,5939079168.000,26.657,27.100,nan,nan,45,0
figlet,40,1.000,6.318,8192000.000,nan,2,0,9062770,nmap,0,1.000,0.072,5509120.000,nan,1,0,0,eat-memory,60,1.000,203.664,202578602.667,nan,1,0,1084735460,59.667,255.550,5758658560.000,5875443712.000,26.384,26.846,nan,nan,55,0
figlet,40,1.000,4.842,11272874.667,nan,2,0,11206882,nmap,0,1.000,0.080,5528405.333,nan,1,0,0,eat-memory,80,1.000,236.796,239605248.000,nan,2,0,2046674377,59.600,284.967,5775417344.000,5934219264.000,26.448,27.079,nan,nan,60,0
figlet,40,1.000,5.030,4147200.000,nan,2,0,11581182,nmap,0,1.000,0.080,5572778.667,nan,1,0,0,eat-memory,80,1.000,242.442,4018176.000,nan,2,0,2538176975,56.267,288.183,5797369856.000,5945837568.000,26.537,27.127,nan,nan,55,0
figlet,40,1.000,5.212,3776512.000,nan,2,0,11682002,nmap,0,1.000,0.069,5682961.067,nan,1,0,0,eat-memory,80,1.000,245.236,261596330.667,nan,2,0,2855611353,56.133,288.517,5788164096.000,5931674112.000,26.500,27.070,nan,nan,55,0
figlet,40,1.000,5.644,3713024.000,nan,2,0,11403489,nmap,0,1.000,0.065,5676946.773,nan,1,0,0,eat-memory,100,0.320,276.415,285225970.347,nan,1,1,9997184793,58.133,347.373,5805105152.000,6033665638.400,26.571,27.481,nan,nan,55,1
figlet,40,1.000,5.960,3393536.000,nan,2,0,11497702,nmap,0,1.000,0.065,5746688.000,nan,1,0,0,eat-memory,100,0.330,314.713,350320640.000,nan,1,1,9964713893,55.667,368.880,6008733696.000,6197205811.200,27.390,28.137,nan,nan,40,1
figlet,40,1.000,5.583,3743744.000,nan,2,0,11043659,nmap,0,1.000,0.072,5701632.000,nan,1,0,0,eat-memory,100,0.345,295.268,344148650.667,nan,1,1,9633733423,55.533,353.907,5995405312.000,6164329676.800,27.337,28.008,nan,nan,45,1
figlet,40,1.000,9.554,3497984.000,nan,1,0,8131803,nmap,20,1.000,87.346,13818002.286,nan,1,0,101192821,eat-memory,0,1.000,0.082,99643392.000,nan,1,0,0,56.467,163.433,5968101376.000,5946421760.000,27.232,27.149,nan,nan,40,0
figlet,40,1.000,9.657,3973120.000,nan,2,0,8313087,nmap,20,1.000,86.574,3934208.000,nan,2,0,98123770,eat-memory,0,1.000,1.272,66870954.667,nan,1,0,0,60.067,159.317,5800904704.000,5797141504.000,26.576,26.561,nan,nan,60,0
figlet,40,1.000,8.840,11234816.000,nan,2,0,8489294,nmap,20,1.000,81.966,19055786.667,nan,2,0,99274317,eat-memory,0,1.000,0.099,63819776.000,nan,1,0,0,59.600,155.950,5842907136.000,5837589504.000,26.751,26.727,nan,nan,30,0
figlet,40,1.000,7.377,3616256.000,nan,1,0,7934429,nmap,20,1.000,80.608,18731983.238,nan,1,0,104485991,eat-memory,20,1.000,67.595,93540586.057,nan,1,0,1081265597,58.800,229.100,5823547392.000,5855707648.000,26.677,26.802,nan,nan,25,0
figlet,40,1.000,7.651,3639296.000,nan,2,0,8434763,nmap,20,1.000,85.263,19447637.333,nan,2,0,99995021,eat-memory,20,1.000,68.028,95925760.000,nan,2,0,1080631422,56.933,209.850,5729880064.000,5768136192.000,26.297,26.450,nan,nan,60,0
figlet,40,1.000,7.282,3434496.000,nan,1,0,7944021,nmap,20,1.000,86.368,3671381.333,nan,1,0,96651274,eat-memory,20,1.000,69.089,94815090.590,nan,1,0,1079852083,57.067,223.267,5733144576.000,5777367552.000,26.313,26.489,nan,nan,55,0
figlet,40,1.000,5.814,11044522.667,nan,2,0,9382819,nmap,20,1.000,81.075,21328213.333,nan,1,0,117591486,eat-memory,40,1.000,131.351,148743680.000,nan,2,0,1098625018,58.800,261.900,5766338560.000,5854597632.000,26.446,26.797,nan,nan,60,0
figlet,40,1.000,5.341,3687765.333,nan,1,0,9286568,nmap,20,1.000,89.271,18992810.667,nan,1,0,102263954,eat-memory,40,1.000,119.997,136775216.762,nan,1,0,1084149478,55.800,276.567,5797632000.000,5874881536.000,26.569,26.877,nan,nan,55,0
figlet,40,1.000,5.782,3944448.000,nan,1,0,9337636,nmap,20,1.000,80.004,19945301.333,nan,2,0,111906281,eat-memory,40,1.000,132.275,156946944.000,nan,2,0,1103227443,59.200,260.283,5735415808.000,5823524352.000,26.326,26.677,nan,nan,60,0
figlet,40,1.000,4.961,4267008.000,nan,2,0,12471476,nmap,20,1.000,83.460,24380898.743,nan,2,0,269752184,eat-memory,60,0.617,167.973,190694331.733,nan,2,1,5539563175,58.600,319.450,5773258752.000,5904994304.000,26.479,27.000,nan,nan,55,1
figlet,40,1.000,4.806,11011364.571,nan,2,0,12402184,nmap,20,1.000,83.046,24872886.857,nan,2,0,232578901,eat-memory,60,0.731,157.132,210119899.429,nan,2,1,4607856240,58.333,324.583,5902198784.000,6011720704.000,26.980,27.415,nan,nan,50,1
figlet,40,1.000,4.822,3293184.000,nan,2,0,12607033,nmap,20,1.000,80.014,25540608.000,nan,2,0,273461878,eat-memory,60,0.561,164.454,188074837.333,nan,2,1,6168847786,55.533,285.200,5887102976.000,5977607680.000,26.921,27.280,nan,nan,55,1
figlet,40,1.000,6.846,3620864.000,nan,2,0,8696606,nmap,40,1.000,159.400,24661333.333,nan,2,0,99285303,eat-memory,0,1.000,0.079,68042752.000,nan,1,0,0,58.267,217.917,5850994688.000,5843901952.000,26.781,26.754,nan,nan,50,0
figlet,40,1.000,6.872,6979584.000,nan,1,0,7445087,nmap,40,1.000,174.394,25316864.000,nan,1,0,96032319,eat-memory,0,1.000,0.088,52490240.000,nan,1,0,0,60.000,238.183,5773326336.000,5779229696.000,26.473,26.497,nan,nan,70,0
figlet,40,1.000,7.024,4173824.000,nan,2,0,7776544,nmap,40,1.000,175.744,25417216.000,nan,1,0,103795947,eat-memory,0,1.000,0.739,44130986.667,nan,1,0,0,60.867,231.483,5798623232.000,5795416576.000,26.575,26.563,nan,nan,60,0
figlet,40,1.000,5.282,2861056.000,nan,2,0,9565180,nmap,40,1.000,159.289,24950101.333,nan,1,0,129925619,eat-memory,20,1.000,62.231,94878720.000,nan,2,0,1096454609,59.867,268.933,5799059456.000,5840826368.000,26.576,26.743,nan,nan,60,0
figlet,40,1.000,5.979,3696640.000,nan,1,0,9626557,nmap,40,1.000,183.802,27225600.000,nan,1,0,120355270,eat-memory,20,1.000,71.026,96812202.667,nan,1,0,1094369352,56.933,294.350,5810655232.000,5844923904.000,26.625,26.762,nan,nan,55,0
figlet,40,1.000,5.550,3833856.000,nan,1,0,9191048,nmap,40,1.000,160.050,24672085.333,nan,1,0,127302027,eat-memory,20,1.000,62.046,94379520.000,nan,2,0,1096088974,57.800,268.500,5770817536.000,5810993152.000,26.467,26.628,nan,nan,60,0
figlet,40,1.000,5.573,3321856.000,nan,2,0,13786540,nmap,40,1.000,180.427,316897662.293,nan,2,0,4874584936,eat-memory,40,0.340,139.742,171878833.006,nan,1,1,9198557328,57.933,377.560,5793689600.000,6306254848.000,26.557,28.599,nan,nan,70,1
figlet,40,1.000,5.495,10932906.667,nan,2,0,13662254,nmap,40,1.000,155.204,308210688.000,nan,2,0,5127385559,eat-memory,40,0.333,108.471,166454784.000,nan,1,1,8880313741,56.867,309.633,5988640768.000,6311036416.000,27.339,28.624,nan,nan,80,1
figlet,40,1.000,5.045,11205632.000,nan,2,0,21108959,nmap,40,1.000,153.283,318502058.667,nan,2,0,4929713514,eat-memory,40,0.383,105.099,174700373.333,nan,1,1,8322176365,56.800,301.933,6009079808.000,6363383808.000,27.427,28.836,nan,nan,80,1
figlet,40,1.000,5.001,11755008.000,nan,2,0,10500716,nmap,60,1.000,232.852,64653653.333,nan,2,0,147263714,eat-memory,0,1.000,0.136,61480277.333,nan,1,0,0,56.867,283.317,6000283648.000,5963072512.000,27.393,27.247,nan,nan,80,0
figlet,40,1.000,4.760,3698688.000,nan,2,0,10359821,nmap,60,1.000,228.231,50548609.219,nan,2,0,170451579,eat-memory,0,1.000,0.070,52117504.000,nan,1,0,0,57.000,269.167,5872611328.000,5876030464.000,26.884,26.899,nan,nan,60,0
figlet,40,1.000,5.538,11738282.667,nan,1,0,10078137,nmap,60,1.000,255.816,54314154.667,nan,1,0,110505513,eat-memory,0,1.000,0.075,40616960.000,nan,1,0,0,57.200,296.850,5858226176.000,5862951936.000,26.831,26.851,nan,nan,85,0
figlet,40,1.000,5.515,3719168.000,nan,2,0,17437184,nmap,60,0.999,234.991,521284266.667,nan,3,0,8924714700,eat-memory,20,1.000,74.145,2983936.000,nan,2,0,1315299357,57.733,363.587,5833406464.000,6391319756.800,26.732,28.961,nan,nan,60,0
figlet,40,1.000,4.692,11717461.333,nan,2,0,12753245,nmap,60,1.000,183.163,328828245.333,nan,2,0,8883253317,eat-memory,20,1.000,63.373,98411008.000,nan,2,0,1311922612,59.133,290.833,5969190912.000,6265808896.000,27.269,28.451,nan,nan,80,0
figlet,40,1.000,5.389,3139584.000,nan,2,0,12224557,nmap,60,1.000,229.054,566163182.933,nan,3,0,10298597510,eat-memory,20,1.000,73.764,3223552.000,nan,2,0,1354866206,59.333,355.640,6005993472.000,6482973900.800,27.430,29.325,nan,nan,80,0
figlet,40,1.000,5.561,3005952.000,nan,2,0,13368832,nmap,60,0.979,199.249,4028774.400,nan,3,0,15397368310,eat-memory,40,0.193,122.041,164331480.990,nan,1,1,12702192080,60.600,413.189,5975980032.000,6613646336.000,27.297,29.844,nan,nan,45,1
figlet,40,1.000,5.530,2826240.000,nan,2,0,12442671,nmap,60,0.998,181.239,276131840.000,nan,3,0,14492164406,eat-memory,40,0.256,113.662,175673617.067,nan,1,1,11514509091,60.400,355.453,6084005888.000,6511941222.400,27.713,29.412,nan,nan,40,1
figlet,40,1.000,4.974,3264341.333,nan,2,0,13204760,nmap,60,0.993,200.234,322616320.000,nan,3,0,13700650099,eat-memory,40,0.280,116.261,178964252.444,nan,1,1,12478989663,59.000,389.133,6138163200.000,6701848917.333,27.918,30.165,nan,nan,85,1
figlet,40,1.000,5.201,11873450.667,nan,2,0,11765850,nmap,80,1.000,252.454,395521536.000,nan,2,0,7289861825,eat-memory,0,1.000,0.255,63372970.667,nan,1,0,0,55.533,314.183,6066106368.000,6372311040.000,27.616,28.840,nan,nan,80,0
figlet,40,1.000,5.178,3772416.000,nan,2,0,13259805,nmap,80,1.000,318.105,3922147.556,nan,2,0,8911612452,eat-memory,0,1.000,0.064,49176576.000,nan,1,0,0,59.733,367.840,5989916672.000,6513895833.600,27.332,29.417,nan,nan,50,0
figlet,40,1.000,5.774,3502080.000,nan,2,0,11998334,nmap,80,0.999,283.066,340236561.067,nan,3,0,9580340840,eat-memory,0,1.000,0.068,40014697.813,nan,1,0,0,59.867,353.694,6021568512.000,6269728768.000,27.448,28.436,nan,nan,80,0
figlet,40,1.000,5.528,3733504.000,nan,2,0,10966696,nmap,80,0.671,158.947,62099456.000,nan,3,1,19619600473,eat-memory,20,1.000,67.856,3731456.000,nan,1,0,1279796756,59.200,346.856,5969932288.000,6280280064.000,27.240,28.480,nan,nan,40,1
figlet,40,1.000,4.839,3378688.000,nan,2,0,13297890,nmap,80,0.996,260.868,260826112.000,nan,3,0,15329414328,eat-memory,20,1.000,72.354,3086336.000,nan,1,0,1362253292,54.067,413.300,5878597632.000,6426494976.000,26.867,29.062,nan,nan,90,0
figlet,40,1.000,5.879,3712512.000,nan,2,0,11995471,nmap,80,0.750,195.436,530151424.000,nan,3,1,19023099116,eat-memory,20,1.000,71.201,3475456.000,nan,1,0,1235848290,59.133,348.089,5936340992.000,6266133504.000,27.103,28.424,nan,nan,70,1
figlet,40,1.000,5.491,4683548.444,nan,2,0,11840370,nmap,100,0.888,283.655,84344832.000,nan,3,1,15302475675,eat-memory,0,1.000,0.065,40163555.556,nan,1,0,0,59.933,389.500,6025021440.000,6382066346.667,27.469,28.902,nan,nan,30,1
figlet,40,1.000,4.947,3740160.000,nan,2,0,11518766,nmap,100,0.946,311.862,396741120.000,nan,3,0,14887996314,eat-memory,0,1.000,0.076,39329336.889,nan,1,0,0,58.667,394.089,6005876736.000,6664760320.000,27.381,30.021,nan,nan,80,0
figlet,40,1.000,5.758,3865600.000,nan,2,0,10534402,nmap,100,0.834,287.693,668490752.000,nan,3,1,16348812754,eat-memory,0,1.000,0.075,38496938.667,nan,1,0,0,56.867,363.989,5951295488.000,6223614293.333,27.169,28.266,nan,nan,80,1
figlet,60,1.000,15.087,11892736.000,nan,2,0,8600813,nmap,0,1.000,0.101,3775878.095,nan,1,0,0,eat-memory,0,1.000,0.127,38480554.667,nan,1,0,0,59.933,92.717,5976576000.000,5953415168.000,27.270,27.176,nan,nan,80,0
figlet,60,1.000,17.055,5099520.000,nan,1,0,8509741,nmap,0,1.000,0.092,4108629.333,nan,1,0,0,eat-memory,0,1.000,0.097,38420480.000,nan,1,0,0,57.533,96.133,5778690048.000,5773074432.000,26.481,26.458,nan,nan,55,0
figlet,60,1.000,17.106,3718656.000,nan,2,0,8506200,nmap,0,1.000,0.100,4385280.000,nan,1,0,0,eat-memory,0,1.000,0.132,38463488.000,nan,1,0,0,60.733,98.150,5792342016.000,5787229696.000,26.540,26.518,nan,nan,30,0
figlet,60,1.000,13.449,2537472.000,nan,2,0,7722776,nmap,0,1.000,0.091,4686506.667,nan,1,0,0,eat-memory,20,1.000,68.935,92623360.000,nan,2,0,1079627283,60.133,149.483,5783328768.000,5811070976.000,26.502,26.612,nan,nan,60,0
figlet,60,1.000,14.235,3751936.000,nan,2,0,8102526,nmap,0,1.000,0.100,5073559.162,nan,1,0,0,eat-memory,20,1.000,71.493,89112234.667,nan,1,0,1082974605,60.400,161.033,5786728448.000,5823805440.000,26.516,26.663,nan,nan,55,0
figlet,60,1.000,13.461,3725312.000,nan,2,0,8097204,nmap,0,1.000,0.088,5428053.333,nan,1,0,0,eat-memory,20,1.000,69.036,93214378.667,nan,2,0,1081700091,60.867,150.150,5800816640.000,5834762240.000,26.573,26.708,nan,nan,60,0
figlet,60,1.000,11.808,3866624.000,nan,2,0,8305683,nmap,0,1.000,0.084,5709312.000,nan,1,0,0,eat-memory,40,1.000,140.558,3350528.000,nan,2,0,1082730829,59.800,217.633,5810565120.000,5849757184.000,26.613,26.769,nan,nan,55,0
figlet,60,1.000,10.907,5339363.556,nan,2,0,8133712,nmap,0,1.000,0.076,5953877.333,nan,1,0,0,eat-memory,40,1.000,130.511,6672384.000,nan,2,0,1081601096,58.667,202.667,5768298496.000,5848492032.000,26.450,26.767,nan,nan,45,0
figlet,60,1.000,11.806,8848725.333,nan,1,0,8025934,nmap,0,1.000,0.082,6234112.000,nan,1,0,0,eat-memory,40,1.000,141.418,147340458.667,nan,2,0,1080614604,60.200,212.567,5777856512.000,5854534144.000,26.487,26.790,nan,nan,55,0
figlet,60,1.000,8.772,3821568.000,nan,2,0,8709890,nmap,0,1.000,0.077,6921898.667,nan,1,0,0,eat-memory,60,1.000,186.224,200732842.667,nan,2,0,1087744072,56.400,244.233,5729757184.000,5850053120.000,26.294,26.772,nan,nan,60,0
figlet,60,1.000,9.596,3719168.000,nan,1,0,8889726,nmap,0,1.000,0.114,6057984.000,nan,1,0,0,eat-memory,60,1.000,207.617,201796437.333,nan,2,0,1085863579,58.600,261.150,5804167168.000,5917381632.000,26.590,27.040,nan,nan,55,0
figlet,60,1.000,8.716,3899392.000,nan,1,0,8989567,nmap,0,1.000,0.079,5532769.524,nan,1,0,0,eat-memory,60,1.000,193.054,195101354.667,nan,1,0,1091485969,58.867,247.883,5783031808.000,5888500736.000,26.507,26.926,nan,nan,60,0
figlet,60,1.000,8.065,3784704.000,nan,2,0,11216304,nmap,0,1.000,0.076,5455530.667,nan,1,0,0,eat-memory,80,1.000,258.576,254084266.667,nan,2,0,2282363654,60.467,310.333,5790109696.000,5967147008.000,26.536,27.239,nan,nan,70,0
figlet,60,1.000,8.123,3772416.000,nan,2,0,10920618,nmap,0,1.000,0.072,5473280.000,nan,1,0,0,eat-memory,80,1.000,266.436,4321280.000,nan,2,0,2358540265,59.533,314.600,5835067392.000,5985363456.000,26.714,27.311,nan,nan,55,0
figlet,60,1.000,6.976,3760128.000,nan,2,0,11230856,nmap,0,1.000,0.071,5554517.333,nan,1,0,0,eat-memory,80,1.000,273.312,265179818.667,nan,1,0,2222379828,59.333,319.883,5843001344.000,5997772288.000,26.746,27.361,nan,nan,55,0
figlet,60,1.000,8.017,4237312.000,nan,2,0,11146957,nmap,0,1.000,0.071,5599099.368,nan,1,0,0,eat-memory,100,0.353,300.610,306397059.170,nan,1,1,9797150200,59.867,373.293,5838481408.000,6103344742.400,26.730,27.784,nan,nan,55,1
