function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,0,1.000,0.099,6108842.667,nan,1,0,0,env,60,1.000,8.925,10980864.000,nan,2,0,6028891,curl,40,1.000,32.096,3724970.667,nan,2,0,381800188,65.200,136.883,5766633472.000,5773755904.000,27.043,27.068,nan,nan,30,0
figlet,0,1.000,0.091,6174720.000,nan,1,0,0,env,60,1.000,7.339,11002368.000,nan,2,0,5797681,curl,60,1.000,39.262,3774634.667,nan,2,0,375949240,63.467,143.133,5802506240.000,5808139776.000,27.187,27.206,nan,nan,30,0
figlet,0,1.000,0.096,6124714.667,nan,1,0,0,env,60,1.000,8.526,10924958.476,nan,1,0,5674360,curl,60,1.000,40.748,3836757.333,nan,1,0,377039881,63.800,151.500,5811609600.000,5811130880.000,27.225,27.220,nan,nan,25,0
figlet,0,1.000,0.083,6102016.000,nan,1,0,0,env,60,1.000,7.758,11031552.000,nan,2,0,6129915,curl,60,1.000,42.035,3928064.000,nan,2,0,378409279,64.867,147.033,5822474240.000,5821325312.000,27.269,27.261,nan,nan,30,0
figlet,0,1.000,0.088,6153728.000,nan,1,0,0,env,60,1.000,6.295,10893277.867,nan,2,0,5665408,curl,80,1.000,47.387,3974997.333,nan,2,0,375490402,62.267,151.600,5823236096.000,5831748608.000,27.272,27.303,nan,nan,30,0
figlet,0,1.000,0.080,6169941.333,nan,1,0,0,env,60,1.000,7.411,10899456.000,nan,1,0,5411494,curl,80,1.000,54.582,3674880.000,nan,1,0,378129335,62.267,162.567,5860280320.000,5872340480.000,27.423,27.470,nan,nan,25,0
figlet,0,1.000,0.089,6136832.000,nan,1,0,0,env,60,1.000,7.057,10981034.667,nan,2,0,5536279,curl,80,1.000,50.540,3759445.333,nan,2,0,375097254,65.133,157.067,5853110272.000,5855965696.000,27.392,27.401,nan,nan,30,0
figlet,0,1.000,0.082,6075460.267,nan,1,0,0,env,60,1.000,6.136,10987861.333,nan,2,0,5565896,curl,100,1.000,54.672,3726301.867,nan,2,0,375997449,63.267,160.983,5851846656.000,5835483136.000,27.390,27.322,nan,nan,30,0
figlet,0,1.000,0.095,6136320.000,nan,1,0,0,env,60,1.000,6.982,11089749.333,nan,1,0,5603397,curl,100,1.000,62.239,3828565.333,nan,2,0,378358971,62.893,174.346,5816309760.000,5831626240.000,27.253,27.312,nan,nan,25,0
figlet,0,1.000,0.079,6168576.000,nan,1,0,0,env,60,1.000,6.457,10898432.000,nan,2,0,5614961,curl,100,1.000,58.542,3789824.000,nan,2,0,376504593,63.200,167.300,5806262272.000,5814811136.000,27.210,27.241,nan,nan,30,0
figlet,0,1.000,0.094,6128347.429,nan,1,0,0,env,60,1.000,5.969,3802385.067,nan,1,0,5713601,curl,120,1.000,70.609,57077521.067,nan,1,0,380375547,62.867,193.100,5825376256.000,5838967808.000,27.286,27.338,nan,nan,25,0
figlet,0,1.000,0.078,6155946.667,nan,1,0,0,env,60,1.000,6.550,10912256.000,nan,2,0,5497129,curl,120,1.000,69.866,3904273.067,nan,1,0,376496125,63.733,183.900,5847410688.000,5848218624.000,27.373,27.374,nan,nan,30,0
figlet,0,1.000,0.094,6184960.000,nan,1,0,0,env,60,1.000,6.030,3582122.667,nan,2,0,5567883,curl,120,1.000,64.683,52072106.667,nan,2,0,379877565,65.733,177.517,5819361280.000,5829209088.000,27.265,27.301,nan,nan,30,0
figlet,0,1.000,0.078,6190860.190,nan,1,0,0,env,60,1.000,5.299,10977109.333,nan,1,0,5795043,curl,140,1.000,76.920,3359744.000,nan,1,0,377356742,65.267,205.733,5830299648.000,5840155648.000,27.308,27.344,nan,nan,25,0
figlet,0,1.000,0.091,6117376.000,nan,1,0,0,env,60,1.000,6.312,10907477.333,nan,2,0,5865377,curl,140,1.000,77.703,3654758.400,nan,1,0,379293924,63.067,196.950,5829660672.000,5844588544.000,27.305,27.362,nan,nan,30,0
figlet,0,1.000,0.076,6017024.000,nan,1,0,0,env,60,1.000,6.002,10966186.667,nan,2,0,5903518,curl,140,1.000,73.151,3866794.667,nan,2,0,378486121,64.733,188.933,5833908224.000,5858130944.000,27.324,27.418,nan,nan,30,0
figlet,0,1.000,0.082,6022656.000,nan,1,0,0,env,60,1.000,6.367,11304009.143,nan,1,0,6120194,curl,160,1.000,87.199,4091835.733,nan,1,0,378927155,64.467,217.750,5872017408.000,5889240576.000,27.477,27.543,nan,nan,25,0
figlet,0,1.000,0.074,6039552.000,nan,1,0,0,env,60,1.000,6.305,11073706.667,nan,1,0,6584067,curl,160,1.000,89.892,3675221.333,nan,2,0,381080568,65.467,218.083,5881372672.000,5885855744.000,27.514,27.530,nan,nan,30,0
figlet,0,1.000,0.087,6081536.000,nan,1,0,0,env,60,1.000,5.783,3519829.333,nan,2,0,6321349,curl,160,1.000,82.734,4068590.933,nan,2,0,381607580,65.667,201.683,5856010240.000,5876684288.000,27.416,27.496,nan,nan,30,0
figlet,0,1.000,0.073,6138129.067,nan,1,0,0,env,60,1.000,5.683,11048448.000,nan,1,0,6555699,curl,180,1.000,92.515,3750151.314,nan,1,0,384331323,67.133,235.517,5816320000.000,5810641408.000,27.260,27.235,nan,nan,25,0
figlet,0,1.000,0.089,6127445.333,nan,1,0,0,env,60,1.000,6.232,11107669.333,nan,2,0,6495390,curl,180,1.000,98.065,67169109.333,nan,1,0,382795378,64.733,224.317,5796020224.000,5822349312.000,27.180,27.282,nan,nan,30,0
figlet,0,1.000,0.081,6070613.333,nan,1,0,0,env,60,1.000,5.831,11127978.667,nan,2,0,6560340,curl,180,1.000,90.228,3536793.600,nan,2,0,385227695,64.333,215.500,5812357120.000,5832466944.000,27.246,27.323,nan,nan,30,0
figlet,0,1.000,0.105,6118468.267,nan,1,0,0,env,60,1.000,5.494,3995067.733,nan,2,0,6940769,curl,200,1.000,99.543,3861674.667,nan,2,0,388174768,64.800,280.450,5796702208.000,5795047936.000,27.185,27.175,nan,nan,30,0
figlet,0,1.000,0.076,6177792.000,nan,1,0,0,env,60,1.000,6.532,4321109.333,nan,1,0,7532774,curl,200,1.000,112.500,71842816.000,nan,1,0,395545355,62.933,248.317,5798096896.000,5830728192.000,27.195,27.324,nan,nan,25,0
figlet,0,1.000,0.080,6161066.667,nan,1,0,0,env,60,1.000,6.301,11084458.667,nan,2,0,7449408,curl,200,1.000,107.056,73049600.000,nan,2,0,392498750,65.533,240.574,5760548864.000,5768051200.000,27.043,27.071,nan,nan,30,0
figlet,0,1.000,0.111,6098432.000,nan,1,0,0,env,80,1.000,13.579,11238400.000,nan,2,0,6321437,curl,0,1.000,0.132,3719475.200,nan,1,0,0,63.667,101.717,5731801088.000,5730327552.000,26.931,26.922,nan,nan,30,0
figlet,0,1.000,0.102,6132394.667,nan,1,0,0,env,80,1.000,12.231,11209557.333,nan,1,0,6335036,curl,0,1.000,0.086,32518144.000,nan,1,0,0,60.267,103.133,5747648512.000,5745467392.000,26.989,26.979,nan,nan,25,0
figlet,0,1.000,0.104,6170282.667,nan,1,0,0,env,80,1.000,15.166,3977728.000,nan,2,0,6406395,curl,0,1.000,0.090,29065216.000,nan,1,0,0,63.067,104.267,5757358080.000,5737210880.000,27.030,26.948,nan,nan,30,0
figlet,0,1.000,0.102,6134272.000,nan,1,0,0,env,80,1.000,12.028,11138901.333,nan,2,0,6054497,curl,20,1.000,17.441,33076565.333,nan,2,0,387303715,61.067,119.250,5751971840.000,5753063424.000,27.007,27.011,nan,nan,30,0
figlet,0,1.000,0.097,6041248.914,nan,1,0,0,env,80,1.000,11.856,11126979.048,nan,1,0,5971181,curl,20,1.000,17.022,3798133.029,nan,1,0,386199088,62.067,127.483,5774643200.000,5765019136.000,27.103,27.062,nan,nan,25,0
figlet,0,1.000,0.104,6106624.000,nan,1,0,0,env,80,1.000,12.459,11217920.000,nan,2,0,5850747,curl,20,1.000,18.881,3690666.667,nan,1,0,376861711,62.600,125.600,5768206336.000,5762141696.000,27.077,27.050,nan,nan,30,0
figlet,0,1.000,0.092,6139904.000,nan,1,0,0,env,80,1.000,10.152,11115861.333,nan,2,0,5654469,curl,40,1.000,29.615,35696810.667,nan,2,0,382042191,65.867,135.450,5723588608.000,5722097152.000,26.900,26.891,nan,nan,30,0
figlet,0,1.000,0.100,6167747.048,nan,1,0,0,env,80,1.000,10.273,11278730.971,nan,1,0,5425574,curl,40,1.000,31.663,3751228.952,nan,1,0,382583500,64.800,143.283,5749665792.000,5754695680.000,27.005,27.018,nan,nan,25,0
figlet,0,1.000,0.089,6244010.667,nan,1,0,0,env,80,1.000,11.009,11125248.000,nan,2,0,5812945,curl,40,1.000,31.364,36752042.667,nan,2,0,382308330,60.467,137.833,5786974208.000,5762377216.000,27.120,27.020,nan,nan,30,0
figlet,0,1.000,0.091,6171989.333,nan,1,0,0,env,80,1.000,9.344,11294890.667,nan,2,0,5457710,curl,60,1.000,39.862,3934464.000,nan,2,0,377639519,63.200,146.183,5739982848.000,5742635520.000,26.935,26.943,nan,nan,30,0
figlet,0,1.000,0.077,6005613.714,nan,1,0,0,env,80,1.000,9.916,11136828.952,nan,1,0,5409054,curl,60,1.000,39.280,38834073.600,nan,1,0,377567368,64.600,156.083,5723731968.000,5725998080.000,26.872,26.878,nan,nan,25,0
figlet,0,1.000,0.084,6071296.000,nan,1,0,0,env,80,1.000,9.920,11174741.333,nan,2,0,5497907,curl,60,1.000,40.802,3727786.667,nan,2,0,377675628,65.467,151.417,5719543808.000,5722987520.000,26.855,26.866,nan,nan,30,0
figlet,0,1.000,0.079,6050133.333,nan,1,0,0,env,80,1.000,8.292,11257856.000,nan,2,0,5246936,curl,80,1.000,47.336,3757568.000,nan,2,0,380359494,68.000,157.450,5711728640.000,5718446592.000,26.825,26.849,nan,nan,30,0
figlet,0,1.000,0.089,6060032.000,nan,1,0,0,env,80,1.000,9.574,11022848.000,nan,1,0,5518379,curl,80,1.000,54.095,3851946.667,nan,1,0,381520305,65.867,167.967,5725005824.000,5730673664.000,26.879,26.898,nan,nan,25,0
figlet,0,1.000,0.084,6097920.000,nan,1,0,0,env,80,1.000,9.073,3882154.667,nan,2,0,5769933,curl,80,1.000,50.394,3542528.000,nan,2,0,375932711,66.133,162.433,5738756096.000,5749707776.000,26.933,26.976,nan,nan,30,0
figlet,0,1.000,0.083,6068896.914,nan,1,0,0,env,80,1.000,7.834,11184810.667,nan,2,0,5490253,curl,100,1.000,56.493,3920223.086,nan,2,0,377857357,64.667,164.817,5738221568.000,5745383936.000,26.934,26.959,nan,nan,30,0
figlet,0,1.000,0.075,6022485.333,nan,1,0,0,env,80,1.000,8.798,11119957.333,nan,1,0,5506906,curl,100,1.000,62.491,3660800.000,nan,2,0,377766744,64.067,179.633,5781528576.000,5790523904.000,27.110,27.144,nan,nan,25,0
figlet,0,1.000,0.086,6089216.000,nan,1,0,0,env,80,1.000,8.098,11156992.000,nan,2,0,5420184,curl,100,1.000,58.303,48628736.000,nan,2,0,373546713,64.667,169.117,5762623488.000,5769978880.000,27.032,27.058,nan,nan,30,0
figlet,0,1.000,0.083,6158121.448,nan,1,0,0,env,80,1.000,8.579,11143631.238,nan,1,0,5742527,curl,120,1.000,67.980,3942144.000,nan,1,0,377325388,64.600,195.767,5764782080.000,5777717760.000,27.043,27.091,nan,nan,25,0
figlet,0,1.000,0.084,6165504.000,nan,1,0,0,env,80,1.000,8.387,11126272.000,nan,1,0,5560564,curl,120,1.000,68.636,53702485.333,nan,2,0,379898740,63.467,188.583,5785800704.000,5793420288.000,27.127,27.155,nan,nan,30,0
figlet,0,1.000,0.086,6082560.000,nan,1,0,0,env,80,1.000,7.911,11205973.333,nan,2,0,5534664,curl,120,1.000,65.150,53861888.000,nan,2,0,377157644,63.933,180.417,5776369664.000,5785191424.000,27.091,27.123,nan,nan,30,0
figlet,0,1.000,0.078,6115123.200,nan,1,0,0,env,80,1.000,8.342,11167183.238,nan,1,0,5712494,curl,140,1.000,72.497,3844608.000,nan,1,0,376479950,62.400,207.300,5787447296.000,5818085376.000,27.136,27.255,nan,nan,25,0
figlet,0,1.000,0.082,6164480.000,nan,1,0,0,env,80,1.000,8.286,11173546.667,nan,2,0,5934830,curl,140,1.000,77.236,3811498.667,nan,2,0,379774374,62.333,199.233,5817212928.000,5828349952.000,27.253,27.294,nan,nan,30,0
figlet,0,1.000,0.083,6136627.200,nan,1,0,0,env,80,1.000,7.606,11200512.000,nan,2,0,6092456,curl,140,1.000,73.269,59054250.667,nan,2,0,381499215,62.400,192.283,5820899328.000,5832732672.000,27.268,27.313,nan,nan,30,0
figlet,0,1.000,0.073,6072661.333,nan,1,0,0,env,80,1.000,8.136,3847168.000,nan,1,0,6458747,curl,160,1.000,93.492,3886677.333,nan,1,0,384849034,64.867,227.567,5837563904.000,5860120576.000,27.342,27.430,nan,nan,25,0
figlet,0,1.000,0.086,6099626.667,nan,1,0,0,env,80,1.000,8.030,11091456.000,nan,2,0,5904257,curl,160,1.000,84.495,63276202.667,nan,2,0,382173445,66.600,211.350,5810550784.000,5819612672.000,27.231,27.264,nan,nan,30,0
figlet,0,1.000,0.080,6045696.000,nan,1,0,0,env,80,1.000,7.298,11204096.000,nan,2,0,6391810,curl,160,1.000,80.843,62648149.333,nan,2,0,382024444,65.000,203.083,5795772416.000,5812162560.000,27.173,27.235,nan,nan,30,0
figlet,0,1.000,0.073,6051157.333,nan,1,0,0,env,80,1.000,7.697,11070156.800,nan,1,0,6327904,curl,180,1.000,100.649,4815445.333,nan,1,0,381373475,64.733,233.400,5801160704.000,5818787328.000,27.199,27.268,nan,nan,25,0
figlet,0,1.000,0.078,6053888.000,nan,1,0,0,env,80,1.000,8.074,4090709.333,nan,1,0,6642101,curl,180,1.000,99.516,67392853.333,nan,2,0,386738665,65.800,228.933,5770053632.000,5795454464.000,27.072,27.172,nan,nan,30,0
figlet,0,1.000,0.082,6055253.333,nan,1,0,0,env,80,1.000,7.351,11127637.333,nan,2,0,6524257,curl,180,1.000,89.489,3856810.667,nan,2,0,384932246,65.600,218.900,5759946752.000,5774938624.000,27.034,27.090,nan,nan,30,0
figlet,0,1.000,0.079,6062080.000,nan,1,0,0,env,80,1.000,7.327,11045376.000,nan,1,0,6935600,curl,200,1.000,102.969,75913630.476,nan,1,0,387422351,62.400,253.067,5769349120.000,5793176576.000,27.071,27.163,nan,nan,25,0
figlet,0,1.000,0.080,6106624.000,nan,1,0,0,env,80,1.000,8.182,11001173.333,nan,1,0,6856459,curl,200,1.000,108.665,3873109.333,nan,1,0,388235611,65.600,244.783,5794260992.000,5829040128.000,27.171,27.307,nan,nan,30,0
figlet,0,1.000,0.078,6217728.000,nan,1,0,0,env,80,1.000,7.664,11135317.333,nan,2,0,6819074,curl,200,1.000,101.868,3715584.000,nan,2,0,391283720,64.467,235.450,5812150272.000,5833273856.000,27.243,27.324,nan,nan,30,0
figlet,0,1.000,0.101,6230357.333,nan,1,0,0,env,100,1.000,16.675,3865770.667,nan,2,0,6090260,curl,0,1.000,0.129,3587925.333,nan,1,0,0,63.400,108.267,5818697728.000,5811513344.000,27.270,27.239,nan,nan,30,0
figlet,0,1.000,0.095,6132648.229,nan,1,0,0,env,100,1.000,17.911,11307008.000,nan,1,0,6111915,curl,0,1.000,0.088,33366259.810,nan,1,0,0,61.667,112.600,5815009280.000,5810190848.000,27.254,27.233,nan,nan,25,0
figlet,0,1.000,0.106,6144000.000,nan,1,0,0,env,100,1.000,18.132,11135146.667,nan,1,0,6085766,curl,0,1.000,0.093,30018560.000,nan,1,0,0,61.133,110.817,5804261376.000,5796838912.000,27.211,27.180,nan,nan,30,0
figlet,0,1.000,0.096,6144000.000,nan,1,0,0,env,100,1.000,14.460,11252565.333,nan,2,0,5666146,curl,20,1.000,17.232,34172416.000,nan,2,0,385761752,60.533,125.483,5798199296.000,5776457728.000,27.188,27.100,nan,nan,30,0
figlet,0,1.000,0.091,6156921.905,nan,1,0,0,env,100,1.000,14.138,3849216.000,nan,1,0,5753000,curl,20,1.000,19.282,32851456.000,nan,1,0,387560561,64.000,133.517,5752875008.000,5756160000.000,27.012,27.023,nan,nan,25,0
figlet,0,1.000,0.089,6123520.000,nan,1,0,0,env,100,1.000,14.233,11331584.000,nan,2,0,5725417,curl,20,1.000,17.015,32444245.333,nan,2,0,377841979,67.000,129.667,5778841600.000,5777832960.000,27.116,27.111,nan,nan,30,0
figlet,0,1.000,0.089,6151021.714,nan,1,0,0,env,100,1.000,12.024,11120128.000,nan,2,0,5371502,curl,40,1.000,29.797,3841331.200,nan,2,0,375932528,60.867,134.083,5779841024.000,5778245632.000,27.122,27.112,nan,nan,30,0
figlet,0,1.000,0.089,6041600.000,nan,1,0,0,env,100,1.000,13.494,11162112.000,nan,2,0,5282027,curl,40,1.000,31.200,3868160.000,nan,1,0,375730713,64.867,144.733,5785733120.000,5774725632.000,27.147,27.100,nan,nan,25,0
figlet,0,1.000,0.094,6043648.000,nan,1,0,0,env,100,1.000,12.488,11174741.333,nan,2,0,5367739,curl,40,1.000,30.271,3637930.667,nan,2,0,376229822,66.733,141.767,5772484608.000,5775480320.000,27.094,27.105,nan,nan,30,0
figlet,0,1.000,0.074,6050201.600,nan,1,0,0,env,100,1.000,11.188,11283626.667,nan,1,0,5273350,curl,60,1.000,43.387,3663837.867,nan,1,0,376953516,67.400,163.800,5743910912.000,5740028928.000,26.982,26.963,nan,nan,25,0
figlet,0,1.000,0.085,6094165.333,nan,1,0,0,env,100,1.000,11.924,11201024.000,nan,1,0,5349061,curl,60,1.000,42.576,3426133.333,nan,2,0,380125971,63.800,157.033,5759100928.000,5762265600.000,27.043,27.052,nan,nan,30,0
figlet,0,1.000,0.077,6156970.667,nan,1,0,0,env,100,1.000,11.069,11275946.667,nan,2,0,5453989,curl,60,1.000,39.309,3671808.000,nan,2,0,378208133,61.933,150.150,5763649536.000,5772562432.000,27.062,27.095,nan,nan,30,0
figlet,0,1.000,0.081,6176416.914,nan,1,0,0,env,100,1.000,10.223,11288853.943,nan,1,0,5233240,curl,80,1.000,50.326,45287960.381,nan,1,0,380006841,63.400,172.367,5806053376.000,5812887552.000,27.232,27.256,nan,nan,25,0
figlet,0,1.000,0.082,6053205.333,nan,1,0,0,env,100,1.000,11.023,11163818.667,nan,2,0,5293119,curl,80,1.000,50.443,44521130.667,nan,2,0,377431531,64.333,169.000,5805494272.000,5810500096.000,27.229,27.247,nan,nan,30,0
figlet,0,1.000,0.087,6091264.000,nan,1,0,0,env,100,1.000,10.123,3568347.429,nan,2,0,5187348,curl,80,1.000,47.083,41483776.000,nan,2,0,374100576,63.600,158.567,5784012800.000,5790004736.000,27.145,27.166,nan,nan,30,0
figlet,0,1.000,0.074,6182814.476,nan,1,0,0,env,100,1.000,10.936,3953561.600,nan,1,0,5182813,curl,100,1.000,49.958,46615244.800,nan,1,0,376117454,65.133,185.167,5798805504.000,5808775168.000,27.206,27.243,nan,nan,25,0
figlet,0,1.000,0.078,6213290.667,nan,1,0,0,env,100,1.000,10.621,11135829.333,nan,2,0,5690502,curl,100,1.000,60.335,49742165.333,nan,2,0,377371241,62.000,177.367,5802514432.000,5808500736.000,27.220,27.241,nan,nan,30,0
figlet,0,1.000,0.082,6061397.333,nan,1,0,0,env,100,1.000,9.726,3962350.933,nan,2,0,5607961,curl,100,1.000,55.461,3712546.133,nan,2,0,377600536,64.800,170.933,5798965248.000,5806818816.000,27.207,27.235,nan,nan,30,0
figlet,0,1.000,0.083,6092117.333,nan,1,0,0,env,100,1.000,9.872,11315097.600,nan,1,0,5517280,curl,120,1.000,76.292,55805147.429,nan,1,0,374775664,66.267,199.667,5791856640.000,5812365312.000,27.180,27.260,nan,nan,25,0
figlet,0,1.000,0.088,6148437.333,nan,1,0,0,env,100,1.000,10.012,11239082.667,nan,2,0,5551599,curl,120,1.000,67.354,54915413.333,nan,1,0,380763737,64.800,189.967,5805852672.000,5818997248.000,27.236,27.287,nan,nan,30,0
figlet,0,1.000,0.090,6167620.267,nan,1,0,0,env,100,1.000,9.496,11159552.000,nan,2,0,6012838,curl,120,1.000,65.371,53981184.000,nan,2,0,380563195,63.400,183.053,5733832704.000,5748090368.000,26.951,27.005,nan,nan,30,0
figlet,0,1.000,0.072,6136490.667,nan,1,0,0,env,100,1.000,10.485,11141632.000,nan,1,0,5976864,curl,140,1.000,81.988,3965781.333,nan,1,0,381078224,63.267,211.700,5762920448.000,5779688960.000,27.072,27.138,nan,nan,25,0
figlet,0,1.000,0.083,6162090.667,nan,1,0,0,env,100,1.000,9.480,11129685.333,nan,2,0,5776834,curl,140,1.000,75.527,59203242.667,nan,2,0,379706270,64.933,200.100,5759535104.000,5775575552.000,27.056,27.117,nan,nan,30,0
figlet,0,1.000,0.071,6062957.714,nan,1,0,0,env,100,1.000,10.011,3900074.667,nan,1,0,5957075,curl,140,1.000,77.374,3848806.400,nan,1,0,381629731,64.933,214.217,5785735168.000,5799313408.000,27.162,27.212,nan,nan,25,0
figlet,0,1.000,0.077,6093141.333,nan,1,0,0,env,100,1.000,9.694,3961088.000,nan,2,0,6203110,curl,160,1.000,86.950,3807232.000,nan,2,0,381861076,63.467,215.000,5787557888.000,5810788352.000,27.169,27.260,nan,nan,30,0
figlet,0,1.000,0.080,5980160.000,nan,1,0,0,env,100,1.000,9.160,11247445.333,nan,2,0,6139364,curl,160,1.000,80.723,63652010.667,nan,2,0,381254056,66.800,207.650,5795108864.000,5805152256.000,27.199,27.238,nan,nan,30,0
figlet,0,1.000,0.073,5981476.571,nan,1,0,0,env,100,1.000,9.665,3434605.714,nan,1,0,6350818,curl,160,1.000,81.023,3527611.733,nan,1,0,384047563,65.400,230.900,5763909632.000,5780954112.000,27.074,27.140,nan,nan,25,0
figlet,0,1.000,0.080,6017024.000,nan,1,0,0,env,100,1.000,10.033,11141973.333,nan,1,0,7080154,curl,180,1.000,97.756,69123925.333,nan,2,0,390504030,64.467,235.500,5771304960.000,5800543744.000,27.107,27.220,nan,nan,30,0
figlet,0,1.000,0.083,6059690.667,nan,1,0,0,env,100,1.000,9.294,11366741.333,nan,2,0,6773902,curl,180,1.000,92.277,68613461.333,nan,2,0,388605390,63.267,222.600,5812834304.000,5836228096.000,27.272,27.362,nan,nan,30,0
figlet,0,1.000,0.079,6078873.600,nan,1,0,0,env,100,1.000,8.853,11202584.381,nan,1,0,6687773,curl,180,1.000,94.662,3731319.467,nan,1,0,388345249,64.467,243.517,5823164416.000,5839622144.000,27.314,27.376,nan,nan,25,0
figlet,0,1.000,0.076,6132053.333,nan,1,0,0,env,100,1.000,10.013,11172010.667,nan,1,0,7247182,curl,200,1.000,108.839,72930645.333,nan,1,0,394135004,63.000,248.367,5826285568.000,5848172032.000,27.325,27.409,nan,nan,30,0
figlet,0,1.000,0.077,6107818.667,nan,1,0,0,env,100,1.000,9.404,11230549.333,nan,2,0,7483429,curl,200,1.000,104.867,75458560.000,nan,2,0,396446209,64.400,241.850,5827569664.000,5850218496.000,27.331,27.418,nan,nan,30,0
figlet,0,1.000,0.086,6128103.619,nan,1,0,0,env,100,1.000,9.012,11199317.333,nan,2,0,7432559,curl,200,1.000,99.390,4068932.267,nan,2,0,396464534,63.467,232.167,5835419648.000,5856791552.000,27.364,27.446,nan,nan,30,0
figlet,0,1.000,0.100,6006891.276,nan,1,0,0,env,120,1.000,20.859,11409578.667,nan,1,0,5828296,curl,0,1.000,0.269,10994517.333,nan,1,0,0,63.667,119.250,5854679040.000,5845416448.000,27.446,27.408,nan,nan,25,0
figlet,0,1.000,0.101,6038357.333,nan,1,0,0,env,120,1.000,20.674,11314346.667,nan,2,0,5854079,curl,0,1.000,0.092,33050624.000,nan,1,0,0,60.267,115.250,5813903360.000,5808336896.000,27.259,27.227,nan,nan,30,0
figlet,0,1.000,0.098,6103722.667,nan,1,0,0,env,120,1.000,19.497,11313834.667,nan,2,0,5890076,curl,0,1.000,0.090,29708288.000,nan,1,0,0,61.867,115.083,5808308224.000,5793376768.000,27.221,27.161,nan,nan,30,0
figlet,0,1.000,0.109,6130005.333,nan,1,0,0,env,120,1.000,15.456,11356160.000,nan,2,0,5505364,curl,20,1.000,17.539,33840776.533,nan,2,0,380096771,61.200,125.433,5777051648.000,5780800000.000,27.098,27.112,nan,nan,30,0
figlet,0,1.000,0.095,6156288.000,nan,1,0,0,env,120,1.000,17.595,11256149.333,nan,1,0,5428653,curl,20,1.000,18.074,32937813.333,nan,1,0,387225798,62.267,133.617,5806467072.000,5800341504.000,27.220,27.192,nan,nan,25,0
figlet,0,1.000,0.096,6173696.000,nan,1,0,0,env,120,1.000,16.194,11320149.333,nan,2,0,5449668,curl,20,1.000,16.885,3745877.333,nan,2,0,383664510,63.467,130.733,5802672128.000,5797704192.000,27.204,27.181,nan,nan,30,0
figlet,0,1.000,0.087,6057984.000,nan,1,0,0,env,120,1.000,13.555,11063466.667,nan,2,0,5264114,curl,40,1.000,27.751,3651072.000,nan,2,0,377214525,65.933,139.767,5812023296.000,5812200448.000,27.241,27.239,nan,nan,30,0
figlet,0,1.000,0.081,6083072.000,nan,1,0,0,env,120,1.000,15.260,11187712.000,nan,1,0,5246075,curl,40,1.000,29.823,3823786.667,nan,2,0,379191895,59.933,144.317,5817487360.000,5821312512.000,27.266,27.281,nan,nan,25,0
figlet,0,1.000,0.080,6206122.667,nan,1,0,0,env,120,1.000,14.031,11400021.333,nan,2,0,5204051,curl,40,1.000,28.236,4121685.333,nan,2,0,379219883,63.000,140.633,5820680192.000,5817650176.000,27.278,27.264,nan,nan,30,0
