function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,function_eat-memory,rate_function_eat-memory,success_rate_function_eat-memory,cpu_usage_function_eat-memory,ram_usage_function_eat-memory,power_usage_function_eat-memory,replica_eat-memory,overloaded_function_eat-memory,medium_latency_function_eat-memory,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,180,1.000,21.717,14224042.667,nan,1,0,10063340,curl,140,1.000,71.689,54920874.667,nan,1,0,399172219,eat-memory,20,1.000,74.322,97378474.667,nan,1,0,1151896220,58.400,282.333,5873293312.000,5932597248.000,28.158,28.393,nan,nan,85,0
figlet,180,1.000,20.062,14137344.000,nan,2,0,10918546,curl,140,1.000,69.408,3672814.933,nan,2,0,415157755,eat-memory,20,1.000,70.276,3844096.000,nan,1,0,1176435992,62.533,267.433,5919270912.000,5962610176.000,28.348,28.518,nan,nan,45,0
figlet,180,1.000,22.194,14240768.000,nan,1,0,9938831,curl,140,1.000,66.669,54129259.276,nan,1,0,402380796,eat-memory,20,1.000,64.098,88568285.867,nan,1,0,1153455796,57.411,287.199,5894879232.000,5956135936.000,28.245,28.488,nan,nan,55,0
figlet,180,1.000,20.082,14257834.667,nan,2,0,15854231,curl,140,1.000,68.071,3891200.000,nan,2,0,1288530562,eat-memory,40,0.331,113.099,147951104.000,nan,1,1,8035827494,60.600,305.717,5921050624.000,6048791040.000,28.349,28.857,nan,nan,60,1
figlet,180,1.000,18.507,3287347.200,nan,2,0,14887381,curl,140,1.000,69.024,77309947.124,nan,2,0,1145794177,eat-memory,40,0.258,127.352,184981855.086,nan,1,1,9268687490,63.533,323.500,6106460160.000,6206962688.000,29.098,29.494,nan,nan,20,1
figlet,180,1.000,18.999,14487893.333,nan,2,0,16157500,curl,140,1.000,64.292,3685034.667,nan,2,0,1095554898,eat-memory,40,0.272,112.639,186480810.667,nan,1,1,8646218552,63.667,291.250,6104227840.000,6195043840.000,29.090,29.448,nan,nan,25,1
figlet,180,1.000,22.130,14483968.000,nan,2,0,7711926,curl,160,1.000,85.334,71320405.333,nan,1,0,385668118,eat-memory,0,1.000,0.096,62115840.000,nan,1,0,0,58.800,228.920,6106349568.000,6088944640.000,29.093,29.023,nan,nan,80,0
figlet,180,1.000,20.887,14473898.667,nan,2,0,7841115,curl,160,1.000,80.386,3654417.067,nan,2,0,382771568,eat-memory,0,1.000,0.086,50028544.000,nan,1,0,0,64.000,221.950,6018375680.000,6027022336.000,28.750,28.781,nan,nan,45,0
figlet,180,1.000,20.151,14357991.619,nan,1,0,7066152,curl,160,1.000,81.932,3985408.000,nan,1,0,383251538,eat-memory,0,1.000,0.603,42757705.143,nan,1,0,0,60.000,237.950,5982498816.000,5998926336.000,28.601,28.666,nan,nan,55,0
figlet,180,1.000,21.344,14319104.000,nan,2,0,12599730,curl,160,1.000,86.125,67951104.000,nan,1,0,469921244,eat-memory,20,1.000,73.686,96550912.000,nan,1,0,1202295580,61.600,297.400,5954170880.000,6005533184.000,28.496,28.697,nan,nan,30,0
figlet,180,1.000,19.613,14373034.667,nan,2,0,12918736,curl,160,1.000,78.902,3813376.000,nan,1,0,499963641,eat-memory,20,1.000,70.241,96182784.000,nan,2,0,1237370831,62.333,278.717,5919256576.000,5984705024.000,28.350,28.611,nan,nan,60,0
figlet,180,1.000,21.634,3739648.000,nan,1,0,12649780,curl,160,1.000,86.175,3733617.778,nan,1,0,438261525,eat-memory,20,1.000,77.923,97650346.667,nan,1,0,1212339547,61.933,302.800,5957619712.000,6006342656.000,28.512,28.703,nan,nan,55,0
figlet,180,1.000,21.404,14570837.333,nan,2,0,13966085,curl,160,1.000,61.929,200908800.000,nan,2,0,9314223015,eat-memory,40,0.219,157.776,188241100.800,nan,1,1,6778416061,62.133,356.520,5976508416.000,6191658598.400,28.582,29.439,nan,nan,60,1
figlet,180,1.000,21.929,14725632.000,nan,2,0,16502765,curl,160,0.999,66.739,3727360.000,nan,2,0,5346014917,eat-memory,40,0.258,114.768,164086954.667,nan,1,1,9032611377,64.267,313.733,6204817408.000,6246174208.000,29.489,29.652,nan,nan,75,1
figlet,180,1.000,22.085,14315793.067,nan,2,0,15257268,curl,160,0.999,80.227,75094016.000,nan,3,0,4153594583,eat-memory,40,0.258,140.239,193419127.467,nan,1,1,9382022670,60.067,364.400,6147297280.000,6228513587.200,29.277,29.598,nan,nan,50,1
figlet,180,1.000,20.737,14318933.333,nan,2,0,8396949,curl,180,1.000,90.428,75832490.667,nan,2,0,394825146,eat-memory,0,1.000,0.187,63613952.000,nan,1,0,0,59.400,232.833,6117431296.000,6054594560.000,29.148,28.898,nan,nan,80,0
figlet,180,1.000,20.455,14363136.000,nan,1,0,8213909,curl,180,1.000,92.944,70241752.990,nan,1,0,393487378,eat-memory,0,1.000,0.107,53582994.286,nan,1,0,0,61.000,257.333,5899970560.000,5921607680.000,28.288,28.372,nan,nan,25,0
figlet,180,1.000,22.372,14248106.667,nan,1,0,8366101,curl,180,1.000,95.961,69236565.333,nan,1,0,388240838,eat-memory,0,1.000,0.181,53199872.000,nan,1,0,0,63.467,249.167,5898414080.000,5925686784.000,28.284,28.389,nan,nan,30,0
figlet,180,1.000,19.837,14516565.333,nan,2,0,15141929,curl,180,1.000,86.722,77512533.333,nan,2,0,1005915113,eat-memory,20,1.000,72.099,97922901.333,nan,1,0,1269620430,61.800,296.300,5922994176.000,5995635712.000,28.382,28.668,nan,nan,30,0
figlet,180,1.000,20.946,14355114.667,nan,1,0,13239604,curl,180,1.000,87.961,3654997.333,nan,1,0,583641478,eat-memory,20,1.000,73.265,95380796.952,nan,1,0,1237915992,62.600,318.217,5917927424.000,5966674944.000,28.353,28.547,nan,nan,55,0
figlet,180,1.000,20.367,14359381.333,nan,1,0,14786139,curl,180,1.000,89.495,3690496.000,nan,2,0,556632092,eat-memory,20,1.000,74.351,100708864.000,nan,1,0,1250063984,57.800,296.783,5905246208.000,5976690688.000,28.304,28.588,nan,nan,60,0
figlet,180,1.000,21.804,4071424.000,nan,3,0,17893740,curl,180,0.999,72.759,3903488.000,nan,3,0,9267634956,eat-memory,40,0.366,141.080,3317760.000,nan,1,1,8356988427,62.867,417.907,5887842304.000,6277543116.800,28.237,29.793,nan,nan,60,1
figlet,180,1.000,22.006,14436352.000,nan,2,0,16675236,curl,180,0.999,66.977,2834432.000,nan,2,0,9931988521,eat-memory,40,0.282,142.159,199566813.867,nan,1,1,9123300148,57.467,354.680,6112266240.000,6292922777.600,29.092,29.817,nan,nan,90,1
figlet,180,1.000,22.519,14453009.067,nan,2,0,15897106,curl,180,0.999,68.021,128767317.333,nan,3,0,10026974055,eat-memory,40,0.296,149.278,198345659.733,nan,1,1,7994062856,63.200,364.440,6291322880.000,6373115904.000,29.834,30.156,nan,nan,30,1
figlet,180,1.000,22.294,14412117.333,nan,1,0,9109351,curl,200,1.000,107.375,149089450.667,nan,1,0,399039223,eat-memory,0,1.000,0.172,62184106.667,nan,1,0,0,60.400,263.451,6350090240.000,6229654528.000,30.064,29.581,nan,nan,75,0
figlet,180,1.000,20.320,14219434.667,nan,2,0,8976034,curl,200,1.000,98.562,3741781.333,nan,2,0,401074300,eat-memory,0,1.000,0.083,50623146.667,nan,1,0,0,61.133,250.550,5970079744.000,5992073728.000,28.553,28.637,nan,nan,30,0
figlet,180,1.000,19.700,4051626.667,nan,2,0,9365022,curl,200,1.000,95.891,3672234.667,nan,2,0,401783279,eat-memory,0,1.000,0.111,50585600.000,nan,1,0,0,60.667,243.117,5984319488.000,5998018560.000,28.610,28.661,nan,nan,30,0
figlet,180,1.000,20.560,14354285.714,nan,2,0,15180192,curl,200,1.000,88.506,112039848.229,nan,2,0,4549597924,eat-memory,20,1.000,67.795,86739129.295,nan,2,0,1280108297,61.000,316.233,5960976384.000,6090991104.000,28.518,29.030,nan,nan,25,0
figlet,180,1.000,21.765,14482261.333,nan,2,0,15358049,curl,200,0.999,84.846,91555157.333,nan,2,0,3995665617,eat-memory,20,1.000,78.867,101381802.667,nan,2,0,1280432608,54.867,308.983,6035843072.000,6107692032.000,28.800,29.086,nan,nan,80,0
figlet,180,1.000,21.406,14386517.333,nan,1,0,15473251,curl,200,1.000,86.002,103916885.333,nan,2,0,4612321023,eat-memory,20,1.000,80.536,95348960.305,nan,2,0,1273836736,55.200,313.433,6009806848.000,6117170176.000,28.698,29.127,nan,nan,80,0
figlet,180,1.000,23.121,14294330.027,nan,2,0,15259063,curl,200,0.990,56.692,70517465.478,nan,2,0,12940385537,eat-memory,40,0.272,160.511,184479197.867,nan,1,1,7533082972,63.667,373.933,6126495744.000,6294529228.800,29.169,29.839,nan,nan,55,1
figlet,180,1.000,21.886,14425975.467,nan,2,0,14472465,curl,200,0.993,61.793,59723093.333,nan,2,0,12526584103,eat-memory,40,0.218,144.967,180429810.347,nan,1,1,8280012304,61.333,360.333,6289561600.000,6327683891.200,29.833,29.984,nan,nan,45,1
figlet,180,1.000,21.743,14502161.067,nan,2,0,18844069,curl,200,0.999,72.481,101189632.000,nan,3,0,10800309674,eat-memory,40,0.184,126.605,189134848.000,nan,1,1,10779613730,60.200,348.813,6283724800.000,6362392166.400,29.795,30.109,nan,nan,75,1
figlet,200,1.000,34.034,14363550.476,nan,1,0,6150079,curl,0,1.000,0.106,3853633.829,nan,1,0,0,eat-memory,0,1.000,0.085,66117632.000,nan,1,0,0,64.067,136.933,6312605696.000,6145842176.000,29.909,29.241,nan,nan,70,0
figlet,200,1.000,34.232,3540172.800,nan,2,0,5994375,curl,0,1.000,0.091,4141568.000,nan,1,0,0,eat-memory,0,1.000,0.626,48120149.333,nan,1,0,0,61.933,134.233,5877835776.000,5874556416.000,28.175,28.161,nan,nan,30,0
figlet,200,1.000,33.204,14369621.333,nan,2,0,5866601,curl,0,1.000,0.094,4338858.667,nan,1,0,0,eat-memory,0,1.000,0.091,46776320.000,nan,1,0,0,60.400,129.733,5874780160.000,5873477632.000,28.166,28.160,nan,nan,30,0
figlet,200,1.000,26.943,3775317.333,nan,2,0,5943993,curl,0,1.000,0.094,4556970.667,nan,1,0,0,eat-memory,20,1.000,64.495,93766656.000,nan,2,0,1083559467,58.400,171.467,5831454720.000,5851774464.000,27.994,28.073,nan,nan,30,0
figlet,200,1.000,30.053,14251349.333,nan,2,0,5759750,curl,0,1.000,0.087,4819285.333,nan,1,0,0,eat-memory,20,1.000,70.055,94366890.667,nan,1,0,1082402212,61.800,183.017,5819705344.000,5854528000.000,27.913,28.050,nan,nan,40,0
figlet,200,1.000,26.849,14254080.000,nan,2,0,5770568,curl,0,1.000,0.080,5151573.333,nan,1,0,0,eat-memory,20,1.000,64.933,93473962.667,nan,2,0,1082951632,57.933,168.483,5807216640.000,5845530624.000,27.862,28.014,nan,nan,60,0
figlet,200,1.000,26.096,14324224.000,nan,1,0,6555827,curl,0,1.000,0.079,5385216.000,nan,1,0,0,eat-memory,40,1.000,139.963,147747328.000,nan,2,0,1086543365,63.267,235.633,5832144896.000,5907697664.000,27.964,28.263,nan,nan,40,0
figlet,200,1.000,23.731,14273228.800,nan,2,0,6730627,curl,0,1.000,0.082,5625173.333,nan,1,0,0,eat-memory,40,1.000,122.575,148684288.000,nan,2,0,1088851190,63.533,221.400,5842262016.000,5913083392.000,28.006,28.286,nan,nan,45,0
figlet,200,1.000,26.064,3633152.000,nan,2,0,6853594,curl,0,1.000,0.081,5900458.667,nan,1,0,0,eat-memory,40,1.000,142.160,3137536.000,nan,2,0,1089603400,58.533,238.833,5812377600.000,5896957440.000,27.886,28.219,nan,nan,55,0
figlet,200,1.000,21.638,2953216.000,nan,2,0,10966127,curl,0,1.000,0.081,6132906.667,nan,1,0,0,eat-memory,60,1.000,192.055,3203072.000,nan,2,0,1374160599,63.533,282.317,5830637568.000,5953713152.000,27.931,28.419,nan,nan,45,0
figlet,200,1.000,23.734,14460074.667,nan,1,0,10060966,curl,0,1.000,0.083,6651221.333,nan,1,0,0,eat-memory,60,1.000,214.761,207847082.667,nan,1,0,1162736002,58.667,298.867,5851123712.000,5966859776.000,28.009,28.469,nan,nan,70,0
figlet,200,1.000,21.507,14468778.667,nan,2,0,9770526,curl,0,1.000,0.082,7124480.000,nan,1,0,0,eat-memory,60,1.000,189.157,204986880.000,nan,2,0,1158011390,58.867,274.267,5868087296.000,5985024512.000,28.077,28.542,nan,nan,60,0
figlet,200,1.000,24.443,14451916.800,nan,2,0,10856366,curl,0,1.000,0.066,5519496.533,nan,1,0,0,eat-memory,80,0.399,275.960,3842048.000,nan,1,1,8173743436,58.733,369.440,5878353920.000,6118500761.600,28.118,29.072,nan,nan,55,1
figlet,200,1.000,23.689,14470894.933,nan,2,0,10919553,curl,0,1.000,0.076,5559637.333,nan,1,0,0,eat-memory,80,0.369,288.023,3444736.000,nan,1,1,8617812847,62.400,351.400,6042734592.000,6185571942.400,28.781,29.345,nan,nan,20,1
figlet,200,1.000,23.385,14390886.400,nan,2,0,10976959,curl,0,1.000,0.073,5629405.867,nan,1,0,0,eat-memory,80,0.373,275.449,303271116.800,nan,1,1,8252584097,58.667,364.347,6029864960.000,6182877184.000,28.726,29.333,nan,nan,45,1
figlet,200,1.000,29.140,14641376.305,nan,2,0,5812502,curl,20,1.000,13.191,12284245.333,nan,2,0,373007049,eat-memory,0,1.000,40.947,122881365.333,nan,1,0,0,61.067,168.617,5995235328.000,5967790080.000,28.592,28.481,nan,nan,20,0
figlet,200,1.000,31.659,14501888.000,nan,2,0,5715133,curl,20,1.000,15.119,16660821.333,nan,1,0,380320923,eat-memory,0,1.000,0.215,62169088.000,nan,1,0,0,57.267,143.700,5948061696.000,5922973184.000,28.401,28.302,nan,nan,85,0
figlet,200,1.000,29.464,14192810.667,nan,2,0,5740389,curl,20,1.000,14.331,16852480.000,nan,2,0,381841909,eat-memory,0,1.000,0.151,61844138.667,nan,1,0,0,63.067,142.217,5922512896.000,5915747840.000,28.307,28.278,nan,nan,30,0
figlet,200,1.000,27.586,14498850.133,nan,1,0,5958597,curl,20,1.000,14.032,17050624.000,nan,2,0,379996704,eat-memory,20,1.000,71.277,97001472.000,nan,1,0,1086675244,61.267,199.650,5875042304.000,5917263872.000,28.114,28.282,nan,nan,55,0
figlet,200,1.000,25.312,14474581.333,nan,2,0,5971762,curl,20,1.000,12.517,16935765.333,nan,2,0,376618669,eat-memory,20,1.000,64.755,97687381.333,nan,2,0,1087008016,58.867,184.200,5790246912.000,5834412032.000,27.779,27.954,nan,nan,60,0
figlet,200,1.000,27.736,14390784.000,nan,1,0,5979386,curl,20,1.000,13.991,16512853.333,nan,2,0,383858463,eat-memory,20,1.000,70.405,96281088.000,nan,1,0,1087610866,58.000,197.717,5813266432.000,5851665920.000,27.872,28.024,nan,nan,55,0
figlet,200,1.000,22.564,3702784.000,nan,2,0,7844068,curl,20,1.000,11.300,17321813.333,nan,2,0,383888843,eat-memory,40,1.000,128.438,148506453.333,nan,2,0,1105546333,57.600,235.100,5844920320.000,5923032576.000,27.999,28.309,nan,nan,60,0
figlet,200,1.000,25.490,14579541.333,nan,2,0,7575994,curl,20,1.000,12.261,16718336.000,nan,1,0,381868148,eat-memory,40,1.000,141.179,150865066.667,nan,1,0,1099513262,58.933,253.750,5863825408.000,5943143936.000,28.076,28.391,nan,nan,55,0
figlet,200,1.000,22.376,14541653.333,nan,2,0,7736949,curl,20,1.000,11.187,16808448.000,nan,2,0,382408249,eat-memory,40,1.000,128.257,140365482.667,nan,2,0,1106076871,57.067,234.333,5860808704.000,5939725824.000,28.065,28.378,nan,nan,60,0
figlet,200,1.000,23.474,14473216.000,nan,2,0,11384342,curl,20,1.000,11.929,17327786.667,nan,2,0,393565210,eat-memory,60,1.000,212.040,3866624.000,nan,2,0,2544549966,58.800,311.667,5869795328.000,6004172288.000,28.102,28.635,nan,nan,55,0
figlet,200,1.000,23.612,14487210.667,nan,1,0,11425958,curl,20,1.000,11.541,4005888.000,nan,2,0,391346260,eat-memory,60,1.000,216.213,220729856.000,nan,2,0,2720433400,58.400,316.217,5886320640.000,6014050304.000,28.165,28.672,nan,nan,55,0
figlet,200,1.000,22.397,14531189.029,nan,2,0,10835329,curl,20,1.000,11.142,16686182.400,nan,1,0,393726683,eat-memory,60,1.000,199.254,210427172.571,nan,1,0,2024619940,59.400,320.517,5900136448.000,6024700928.000,28.222,28.716,nan,nan,55,0
figlet,200,1.000,23.419,14400034.133,nan,2,0,11188399,curl,20,1.000,11.903,17775957.333,nan,2,0,390289137,eat-memory,80,0.288,239.082,243036160.000,nan,1,1,10246003248,59.933,350.640,5892853760.000,6095195340.800,28.191,28.997,nan,nan,60,1
figlet,200,1.000,24.186,2826240.000,nan,2,0,12335640,curl,20,1.000,12.222,18059537.067,nan,2,0,391837634,eat-memory,80,0.286,241.949,291375786.667,nan,1,1,10550562880,59.533,354.907,6075871232.000,6204631859.200,28.929,29.441,nan,nan,45,1
figlet,200,1.000,23.571,3440640.000,nan,2,0,11528055,curl,20,1.000,12.031,18126984.533,nan,2,0,394219100,eat-memory,80,0.271,238.153,293999684.267,nan,1,1,10368429172,57.667,351.507,6042742784.000,6172916940.800,28.794,29.311,nan,nan,45,1
figlet,200,1.000,25.646,3764224.000,nan,2,0,5622968,curl,40,1.000,25.153,22288554.667,nan,2,0,373923322,eat-memory,0,1.000,0.083,90914816.000,nan,1,0,0,56.933,145.583,6072885248.000,6029402624.000,28.916,28.743,nan,nan,45,0
figlet,200,1.000,27.209,14610285.714,nan,1,0,5632355,curl,40,1.000,26.932,23774378.667,nan,1,0,376479266,eat-memory,0,1.000,1.048,82521292.800,nan,1,0,0,62.867,162.450,5934692352.000,5919678976.000,28.374,28.311,nan,nan,25,0
figlet,200,1.000,28.387,14328149.333,nan,2,0,5667353,curl,40,1.000,26.725,23221418.667,nan,1,0,373659648,eat-memory,0,1.000,0.086,60375040.000,nan,1,0,0,62.733,157.017,5836218368.000,5837784576.000,27.984,27.987,nan,nan,30,0
figlet,200,1.000,23.463,14654293.333,nan,2,0,6484848,curl,40,1.000,22.588,3919872.000,nan,2,0,377624762,eat-memory,20,1.000,65.555,97032533.333,nan,2,0,1092940098,60.200,198.150,5802686464.000,5853448704.000,27.843,28.044,nan,nan,60,0
figlet,200,1.000,25.930,3703552.000,nan,1,0,6368314,curl,40,1.000,24.758,22686720.000,nan,2,0,383503966,eat-memory,20,1.000,69.252,95184213.333,nan,1,0,1092534101,64.133,214.583,5887010816.000,5931038720.000,28.188,28.359,nan,nan,25,0
figlet,200,1.000,23.323,14547456.000,nan,2,0,6617052,curl,40,1.000,22.817,22908928.000,nan,2,0,380317454,eat-memory,20,1.000,65.824,95455744.000,nan,2,0,1096289832,58.667,198.717,5890351104.000,5930997248.000,28.194,28.355,nan,nan,60,0
figlet,200,1.000,24.446,3878912.000,nan,1,0,8642584,curl,40,1.000,23.305,23152298.667,nan,1,0,387926802,eat-memory,40,1.000,144.343,148234581.333,nan,1,0,1112106364,56.533,269.750,5815291904.000,5898516480.000,27.897,28.228,nan,nan,55,0
figlet,200,1.000,22.105,14415530.667,nan,2,0,9317319,curl,40,1.000,21.601,3848192.000,nan,2,0,388098712,eat-memory,40,1.000,128.388,150966613.333,nan,2,0,1128843028,59.800,252.483,5883000832.000,5963173888.000,28.168,28.485,nan,nan,60,0
figlet,200,1.000,24.248,14425600.000,nan,1,0,8307304,curl,40,1.000,23.377,23452842.667,nan,1,0,386057098,eat-memory,40,1.000,144.172,150664874.667,nan,1,0,1109247644,59.867,270.750,5880301568.000,5966832128.000,28.157,28.500,nan,nan,55,0
figlet,200,1.000,21.542,14579029.333,nan,2,0,12440273,curl,40,1.000,21.316,23229952.000,nan,2,0,396577063,eat-memory,60,0.661,180.778,200451413.333,nan,2,1,5047148575,58.267,295.950,5892384768.000,6023233024.000,28.206,28.724,nan,nan,60,1
figlet,200,1.000,22.341,14525781.333,nan,2,0,12569266,curl,40,1.000,21.816,3526656.000,nan,2,0,394499259,eat-memory,60,0.689,190.407,209545557.333,nan,2,1,4775138711,59.533,306.967,5944197120.000,6051589632.000,28.410,28.836,nan,nan,50,1
figlet,200,1.000,19.162,14587435.886,nan,2,0,11892205,curl,40,1.000,23.621,23992758.857,nan,2,0,397103648,eat-memory,60,0.587,196.018,206389077.333,nan,2,1,5714121817,57.933,316.767,5951733760.000,6058347008.000,28.441,28.864,nan,nan,50,1
figlet,200,1.000,22.808,14586270.476,nan,2,0,5662141,curl,60,1.000,36.655,3018752.000,nan,2,0,378573345,eat-memory,0,1.000,0.084,67778618.514,nan,1,0,0,57.867,174.167,6009853952.000,5987814400.000,28.674,28.587,nan,nan,50,0
figlet,200,1.000,26.405,14482261.333,nan,2,0,5703100,curl,60,1.000,36.583,28206933.333,nan,2,0,376609310,eat-memory,0,1.000,0.079,56200192.000,nan,1,0,0,59.067,165.033,5889292288.000,5903482880.000,28.196,28.252,nan,nan,75,0
figlet,200,1.000,24.763,14580394.667,nan,2,0,5784473,curl,60,1.000,34.294,27247104.000,nan,2,0,378820383,eat-memory,0,1.000,0.462,53836936.533,nan,1,0,0,62.867,161.933,5946413056.000,5947332608.000,28.432,28.429,nan,nan,30,0
figlet,200,1.000,21.974,3636838.400,nan,1,0,6876338,curl,60,1.000,34.040,3718656.000,nan,1,0,378886448,eat-memory,20,1.000,70.545,95447454.476,nan,1,0,1099554570,63.267,231.150,5948907520.000,5992329216.000,28.410,28.579,nan,nan,25,0
figlet,200,1.000,23.527,3801088.000,nan,2,0,7021115,curl,60,1.000,33.270,4161536.000,nan,2,0,381091158,eat-memory,20,1.000,64.619,97123840.000,nan,2,0,1099951343,62.600,214.517,5889456128.000,5936337408.000,28.167,28.354,nan,nan,60,0
figlet,200,1.000,22.781,14559461.181,nan,1,0,6934615,curl,60,1.000,35.962,3809644.089,nan,1,0,380701607,eat-memory,20,1.000,69.790,4030464.000,nan,1,0,1099909288,63.800,233.400,5928853504.000,5970401280.000,28.332,28.495,nan,nan,40,0
figlet,200,1.000,21.800,14533973.333,nan,2,0,10072044,curl,60,1.000,31.489,28122282.667,nan,1,0,388308602,eat-memory,40,1.000,130.415,149945002.667,nan,2,0,1168322890,57.400,268.933,5941952512.000,6029502464.000,28.379,28.727,nan,nan,60,0
figlet,200,1.000,24.475,14526293.333,nan,1,0,10667859,curl,60,1.000,33.566,29056477.867,nan,1,0,392352049,eat-memory,40,1.000,142.073,147527099.733,nan,1,0,1176579838,58.867,298.300,5942720512.000,6025548288.000,28.383,28.712,nan,nan,70,0
figlet,200,1.000,22.555,14613162.667,nan,2,0,10755384,curl,60,1.000,31.240,29134336.000,nan,2,0,393813853,eat-memory,40,1.000,139.711,153342464.000,nan,1,0,1160195261,59.800,276.583,5906487296.000,5987513856.000,28.241,28.563,nan,nan,60,0
figlet,200,1.000,21.143,14576503.467,nan,2,0,12296437,curl,60,1.000,31.410,29200691.200,nan,2,0,398815065,eat-memory,60,0.341,153.299,185805653.333,nan,1,1,8442296866,58.000,315.117,5914871808.000,6075756032.000,28.275,28.913,nan,nan,55,1
figlet,200,1.000,23.248,14609066.667,nan,2,0,12931514,curl,60,1.000,33.323,29080917.333,nan,2,0,398991606,eat-memory,60,0.314,188.840,248543402.667,nan,1,1,8433195996,61.200,311.817,6122596352.000,6223344640.000,29.107,29.505,nan,nan,20,1
figlet,200,1.000,23.029,14812501.333,nan,2,0,13317105,curl,60,1.000,32.901,29744298.667,nan,2,0,401628411,eat-memory,60,0.296,192.387,238270976.000,nan,1,1,8798083272,62.333,308.033,6118610944.000,6213755392.000,29.092,29.467,nan,nan,20,1
figlet,200,1.000,24.183,14487893.333,nan,1,0,5814088,curl,80,1.000,45.239,34483370.667,nan,2,0,380028724,eat-memory,0,1.000,30.862,118365184.000,nan,1,0,0,61.933,176.150,6139639808.000,6123315712.000,29.177,29.110,nan,nan,20,0
figlet,200,1.000,23.546,14525098.667,nan,2,0,5860076,curl,80,1.000,42.531,3926391.467,nan,2,0,378262334,eat-memory,0,1.000,0.080,77664256.000,nan,1,0,0,64.000,172.600,6089965568.000,6074157568.000,28.981,28.916,nan,nan,30,0
figlet,200,1.000,21.606,14553322.057,nan,1,0,5863937,curl,80,1.000,47.594,3636736.000,nan,1,0,378163533,eat-memory,0,1.000,0.469,56196096.000,nan,1,0,0,63.733,187.700,6027515904.000,5998896128.000,28.734,28.617,nan,nan,25,0
figlet,200,1.000,24.378,14298453.333,nan,1,0,7997241,curl,80,1.000,45.507,4175872.000,nan,1,0,384215533,eat-memory,20,1.000,72.358,109622101.333,nan,1,0,1113229593,62.067,241.283,5948581888.000,5992773632.000,28.421,28.594,nan,nan,30,0
figlet,200,1.000,22.112,14532608.000,nan,2,0,7974798,curl,80,1.000,41.227,3633152.000,nan,2,0,380016007,eat-memory,20,1.000,63.907,98460672.000,nan,2,0,1114392839,60.667,225.317,5934297088.000,5981394944.000,28.358,28.546,nan,nan,60,0
