function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
shasum,80,1.000,6.744,3396949.333,nan,2,0,11060994,nmap,40,1.000,161.828,3896380.952,nan,2,0,6799323787,curl,120,1.000,55.915,3736490.667,nan,2,0,498844487,66.267,289.883,6205734912.000,6470176256.000,28.653,29.703,nan,nan,25,0
shasum,80,1.000,7.604,3549013.333,nan,2,0,10894636,nmap,40,1.000,136.470,6545732.267,nan,3,0,7883075543,curl,120,1.000,64.619,67832422.400,nan,2,0,495680373,67.200,328.167,6236581888.000,6525873152.000,28.781,29.932,nan,nan,20,0
shasum,80,1.000,7.488,12099413.333,nan,2,0,12298602,nmap,40,1.000,128.894,344693077.333,nan,2,0,9895891118,curl,140,1.000,68.018,77318314.667,nan,2,0,1502730489,66.467,312.100,6193399808.000,6542348288.000,28.602,29.992,nan,nan,40,0
shasum,80,1.000,7.628,3667968.000,nan,2,0,11257253,nmap,40,1.000,146.368,3640661.333,nan,2,0,10461327856,curl,140,1.000,68.634,77856670.476,nan,2,0,1025801911,62.333,322.733,6217023488.000,6516411904.000,28.688,29.877,nan,nan,50,0
shasum,80,1.000,7.138,3485696.000,nan,2,0,13370936,nmap,40,0.999,130.987,270564181.333,nan,2,0,8675403220,curl,140,1.000,64.175,88108373.333,nan,2,0,1386577155,59.600,293.983,6200309760.000,6462917120.000,28.611,29.658,nan,nan,55,0
shasum,80,1.000,8.475,3459072.000,nan,2,0,12175450,nmap,40,0.999,165.979,365783722.667,nan,3,0,10605267169,curl,160,1.000,82.053,3606528.000,nan,2,0,4218365985,59.667,369.560,6135662592.000,6545177804.800,28.361,29.993,nan,nan,80,0
shasum,80,1.000,7.936,3039232.000,nan,2,0,12698672,nmap,40,1.000,171.332,479933098.667,nan,3,0,9552792155,curl,160,0.999,69.277,4009984.000,nan,3,0,5964607933,64.200,356.040,6353532928.000,6770452070.400,29.241,30.897,nan,nan,50,0
shasum,80,1.000,8.454,3264512.000,nan,2,0,12105258,nmap,40,0.999,167.969,447420416.000,nan,3,0,11060932878,curl,160,0.999,67.548,122021888.000,nan,3,0,6404215646,63.267,375.320,6305896448.000,6627510681.600,29.055,30.333,nan,nan,45,0
shasum,80,1.000,8.346,3211264.000,nan,2,0,11480428,nmap,40,0.999,186.123,510693922.133,nan,3,0,8764139050,curl,180,0.995,60.529,3648512.000,nan,3,0,12570062656,67.533,377.293,6390298624.000,6803359744.000,29.404,31.043,nan,nan,45,0
shasum,80,1.000,8.122,3012608.000,nan,2,0,13752052,nmap,40,0.999,163.883,483179042.133,nan,3,0,11152425444,curl,180,0.999,71.290,46256128.000,nan,3,0,9359547535,66.333,358.427,6431440896.000,6839186227.200,29.554,31.179,nan,nan,75,0
shasum,80,1.000,8.287,3418112.000,nan,2,0,15961858,nmap,40,0.998,154.778,466495624.533,nan,3,0,11764404769,curl,180,0.999,72.651,79875003.733,nan,3,0,8655070407,66.600,358.434,6352400384.000,6817496678.400,29.254,31.103,nan,nan,45,0
shasum,80,1.000,8.315,3172352.000,nan,2,0,12753981,nmap,40,1.000,149.194,297680896.000,nan,3,0,10965651754,curl,200,0.999,73.158,89505792.000,nan,3,0,12304404639,69.867,358.320,6362484736.000,6716575744.000,29.285,30.698,nan,nan,45,0
shasum,80,1.000,7.866,12112896.000,nan,2,0,10589364,nmap,40,0.999,171.475,2779136.000,nan,3,0,9996597981,curl,200,0.852,61.311,3663872.000,nan,3,1,15888881755,66.467,380.578,6448850944.000,6649608874.667,29.625,30.433,nan,nan,70,1
shasum,80,1.000,8.138,3644928.000,nan,2,0,10674517,nmap,40,0.971,139.931,286950653.562,nan,3,0,13740553086,curl,200,0.713,52.408,105826986.667,nan,3,1,17879192651,68.400,359.222,6605940736.000,6738532693.333,30.270,30.779,nan,nan,35,1
shasum,80,1.000,7.583,2572288.000,nan,2,0,11123831,nmap,60,1.000,241.472,3416064.000,nan,2,0,3173402869,curl,0,1.000,0.092,4025344.000,nan,1,0,0,62.600,310.000,6544848896.000,6637962240.000,29.755,30.124,nan,nan,65,0
shasum,80,1.000,7.715,3210012.444,nan,2,0,11190425,nmap,60,1.000,259.819,3100672.000,nan,2,0,3831718922,curl,0,1.000,0.079,4297557.333,nan,1,0,0,63.600,318.617,6167277568.000,6460591616.000,28.274,29.436,nan,nan,40,0
shasum,80,1.000,7.512,3219456.000,nan,2,0,10528830,nmap,60,1.000,263.620,6655829.333,nan,2,0,1748975684,curl,0,1.000,0.071,4532906.667,nan,1,0,0,68.200,320.633,6175387648.000,6331030528.000,28.307,28.922,nan,nan,40,0
shasum,80,1.000,6.854,4006707.200,nan,2,0,10624289,nmap,60,0.999,213.801,14732970.667,nan,2,0,5112028692,curl,20,1.000,10.450,12199765.333,nan,2,0,399875646,66.800,292.867,5992566784.000,6327007232.000,27.582,28.913,nan,nan,30,0
shasum,80,1.000,7.085,3239526.400,nan,2,0,10836582,nmap,60,1.000,241.613,10357282.133,nan,2,0,5881566122,curl,20,1.000,10.708,3378449.067,nan,2,0,399449345,70.267,330.467,6102210560.000,6417619968.000,28.017,29.272,nan,nan,20,0
shasum,80,1.000,7.463,12105557.333,nan,2,0,14453216,nmap,60,1.000,234.917,469181781.333,nan,2,0,5613569332,curl,20,1.000,11.447,16841728.000,nan,2,0,406580085,69.333,314.883,6119473152.000,6466603008.000,28.081,29.462,nan,nan,25,0
shasum,80,1.000,6.736,3368960.000,nan,2,0,10885504,nmap,60,0.999,203.760,3940238.222,nan,2,0,7359046092,curl,40,1.000,20.434,3633152.000,nan,2,0,403053660,62.400,295.750,6137581568.000,6558066688.000,28.153,29.824,nan,nan,55,0
shasum,80,1.000,7.227,3824810.667,nan,2,0,10977783,nmap,60,1.000,249.017,422851584.000,nan,2,0,6856910113,curl,40,1.000,20.710,3603899.733,nan,2,0,401519097,68.867,309.367,6188990464.000,6441539072.000,28.372,29.374,nan,nan,20,0
shasum,80,1.000,7.538,3674112.000,nan,2,0,11028986,nmap,60,0.999,228.276,427710293.333,nan,2,0,6983255670,curl,40,1.000,21.262,3723264.000,nan,1,0,399487452,65.000,315.833,6106081280.000,6473496576.000,28.027,29.486,nan,nan,50,0
shasum,80,1.000,7.753,3311616.000,nan,2,0,12129188,nmap,60,1.000,226.061,526682794.667,nan,3,0,9873172621,curl,60,1.000,33.192,3981312.000,nan,3,0,411398663,62.133,351.227,6095681536.000,6654445568.000,27.975,30.204,nan,nan,55,0
shasum,80,1.000,8.092,3772416.000,nan,2,0,10009136,nmap,60,0.999,204.113,162340864.000,nan,2,0,9821213842,curl,60,1.000,33.453,3969297.067,nan,2,0,408897268,69.267,379.600,6231511040.000,6800845619.200,28.544,30.808,nan,nan,45,0
shasum,80,1.000,8.390,3579904.000,nan,2,0,9192554,nmap,60,0.946,183.028,388072789.333,nan,3,0,14146028542,curl,60,1.000,36.343,3514368.000,nan,2,0,397805793,61.533,315.587,6129661952.000,6414464614.400,28.126,29.257,nan,nan,50,0
shasum,80,1.000,8.182,3598336.000,nan,2,0,11568954,nmap,60,0.999,225.557,3596970.667,nan,3,0,12764702682,curl,80,1.000,45.673,3229696.000,nan,2,0,420711595,66.400,370.480,6161932288.000,6779920793.600,28.262,30.720,nan,nan,40,0
shasum,80,1.000,7.847,3825664.000,nan,2,0,8971311,nmap,60,0.933,174.021,428632064.000,nan,3,0,14787024457,curl,80,1.000,45.402,3694592.000,nan,2,0,407679593,63.467,343.933,6137001984.000,6368663961.600,28.158,29.078,nan,nan,45,0
shasum,80,1.000,8.182,3770368.000,nan,2,0,10698859,nmap,60,0.999,200.951,61059072.000,nan,2,0,12663896612,curl,80,1.000,44.985,3772416.000,nan,2,0,415982352,65.400,374.613,6103851008.000,6524390195.200,28.018,29.695,nan,nan,40,0
shasum,80,1.000,8.040,2838528.000,nan,2,0,14434056,nmap,60,0.956,193.880,272752640.000,nan,3,0,14948453297,curl,100,1.000,54.195,3090432.000,nan,3,0,456578605,61.733,352.373,6125879296.000,6687791513.600,28.120,30.353,nan,nan,45,0
shasum,80,1.000,7.396,3479552.000,nan,2,0,9272798,nmap,60,0.762,165.484,296375159.467,nan,3,1,19459998279,curl,100,1.000,53.214,3628714.667,nan,2,0,448701155,69.933,345.522,6190178304.000,6506746880.000,28.382,29.638,nan,nan,40,1
shasum,80,1.000,7.826,3801088.000,nan,2,0,10162300,nmap,60,0.841,162.021,3291136.000,nan,3,1,17454375731,curl,100,1.000,53.412,3743744.000,nan,2,0,447498262,62.533,365.744,6165958656.000,6470282240.000,28.271,29.487,nan,nan,35,1
shasum,80,1.000,7.943,3940352.000,nan,2,0,11245787,nmap,80,1.000,287.529,238962005.333,nan,3,0,10237640981,curl,0,1.000,0.075,23605248.000,nan,1,0,0,65.333,360.200,6157174784.000,6659144089.600,28.236,30.242,nan,nan,40,0
shasum,80,1.000,8.665,5838165.333,nan,2,0,10426038,nmap,80,0.978,237.554,67653632.000,nan,3,0,12524538884,curl,0,1.000,0.090,22416042.667,nan,1,0,0,67.467,304.920,6213881856.000,6494149427.200,28.477,29.591,nan,nan,30,0
shasum,80,1.000,8.853,8981162.667,nan,2,0,8913977,nmap,80,0.886,229.252,3459072.000,nan,3,1,14706442796,curl,0,1.000,0.075,21823488.000,nan,1,0,0,69.067,321.167,6182182912.000,6424042154.667,28.346,29.316,nan,nan,40,1
shasum,80,1.000,7.973,3076096.000,nan,2,0,11604699,nmap,80,1.000,271.844,3697834.667,nan,3,0,12356560862,curl,20,1.000,12.051,2885632.000,nan,2,0,402454449,62.200,361.533,6240477184.000,6764548505.600,28.591,30.678,nan,nan,35,0
shasum,80,1.000,7.272,3591680.000,nan,2,0,9453999,nmap,80,0.838,206.096,421116866.235,nan,3,1,16494625049,curl,20,1.000,11.691,3500032.000,nan,2,0,395511101,62.000,356.678,6195763200.000,6491846656.000,28.397,29.580,nan,nan,40,1
shasum,80,1.000,7.471,3706880.000,nan,2,0,10833706,nmap,80,0.951,265.906,3276800.000,nan,3,0,14731348894,curl,20,1.000,11.533,3686400.000,nan,2,0,394035618,60.800,379.956,6167787520.000,6713483605.333,28.285,30.465,nan,nan,35,0
shasum,80,1.000,7.100,3719168.000,nan,2,0,8577157,nmap,80,0.529,156.107,3558692.571,nan,2,1,20803165815,curl,40,1.000,24.164,3766784.000,nan,2,0,390582556,64.000,314.567,6181273600.000,6474836309.333,28.338,29.517,nan,nan,35,1
shasum,80,1.000,7.393,3818268.444,nan,2,0,8483581,nmap,80,0.352,133.544,88813568.000,nan,1,1,22616605702,curl,40,1.000,20.959,3977216.000,nan,2,0,384857641,57.200,288.095,6204223488.000,6391955748.571,28.432,29.188,nan,nan,30,1
shasum,80,1.000,8.294,3514880.000,nan,2,0,8660032,nmap,80,0.648,223.176,3434496.000,nan,3,1,19313182579,curl,40,1.000,23.757,3499520.000,nan,2,0,394336196,62.133,306.200,6153316352.000,6399878826.667,28.235,29.219,nan,nan,30,1
shasum,80,1.000,7.388,3756032.000,nan,2,0,10536177,nmap,100,0.814,281.627,362201429.333,nan,3,1,17528369492,curl,0,1.000,0.065,3579904.000,nan,1,0,0,63.867,377.533,6216183808.000,6544544426.667,28.491,29.805,nan,nan,30,1
shasum,80,1.000,7.195,9060352.000,nan,2,0,9783736,nmap,100,0.961,313.635,3802862.933,nan,3,0,16476999057,curl,0,1.000,0.058,22437888.000,nan,1,0,0,69.600,417.778,6278240256.000,6809602730.667,28.742,30.866,nan,nan,30,0
shasum,80,1.000,7.473,3436544.000,nan,2,0,9538149,nmap,100,0.658,247.793,3825152.000,nan,3,1,19186401888,curl,0,1.000,0.069,21314413.714,nan,1,0,0,62.667,373.371,6266488832.000,6607314066.286,28.694,30.060,nan,nan,35,1
shasum,100,1.000,17.896,3686400.000,nan,2,0,6394898,nmap,0,1.000,0.177,3558058.667,nan,1,0,0,curl,0,1.000,0.105,20865024.000,nan,1,0,0,61.600,110.583,6173990912.000,6118344192.000,28.329,28.104,nan,nan,30,0
shasum,100,1.000,17.436,3653120.000,nan,2,0,6485997,nmap,0,1.000,0.113,3893248.000,nan,1,0,0,curl,0,1.000,0.099,20340736.000,nan,1,0,0,61.400,108.650,5931653120.000,5923418112.000,27.349,27.315,nan,nan,30,0
shasum,100,1.000,16.659,3628275.810,nan,2,0,6469659,nmap,0,1.000,0.101,4224000.000,nan,1,0,0,curl,0,1.000,0.102,20340736.000,nan,1,0,0,60.195,105.581,5922918400.000,5915587072.000,27.314,27.284,nan,nan,30,0
shasum,100,1.000,14.717,3475541.333,nan,2,0,6049197,nmap,0,1.000,0.098,4433203.200,nan,1,0,0,curl,20,1.000,15.845,3166208.000,nan,2,0,388418683,61.600,135.650,5918726144.000,5924534784.000,27.299,27.321,nan,nan,25,0
shasum,100,1.000,14.978,6504004.267,nan,2,0,5965301,nmap,0,1.000,0.100,4670634.667,nan,1,0,0,curl,20,1.000,17.983,3615232.000,nan,2,0,383809515,64.400,130.300,5944289280.000,5947378688.000,27.409,27.420,nan,nan,30,0
shasum,100,1.000,14.069,3802112.000,nan,2,0,5929831,nmap,0,1.000,0.087,4842496.000,nan,1,0,0,curl,20,1.000,16.998,25818965.333,nan,2,0,382588226,64.400,126.400,5950717952.000,5946102272.000,27.436,27.414,nan,nan,30,0
shasum,100,1.000,13.963,3985066.667,nan,1,0,5646161,nmap,0,1.000,0.086,5000728.381,nan,1,0,0,curl,40,1.000,30.129,30061021.867,nan,1,0,383701583,63.267,146.233,5949407232.000,5955802624.000,27.431,27.454,nan,nan,25,0
shasum,100,1.000,12.711,3816960.000,nan,2,0,5767762,nmap,0,1.000,0.087,5267456.000,nan,1,0,0,curl,40,1.000,29.786,3879253.333,nan,2,0,381706175,63.067,140.783,5972879360.000,5973271552.000,27.526,27.524,nan,nan,30,0
shasum,100,1.000,11.788,3403776.000,nan,2,0,5621165,nmap,0,1.000,0.086,5477034.667,nan,1,0,0,curl,40,1.000,28.568,3966293.333,nan,2,0,378179571,58.800,136.633,5978890240.000,5983159808.000,27.551,27.566,nan,nan,30,0
shasum,100,1.000,11.738,8530466.133,nan,1,0,5649682,nmap,0,1.000,0.092,5671936.000,nan,1,0,0,curl,60,1.000,42.679,35469994.667,nan,1,0,377669709,68.000,160.350,6001805312.000,6007684608.000,27.645,27.667,nan,nan,25,0
shasum,100,1.000,11.443,3694762.667,nan,2,0,5944354,nmap,0,1.000,0.086,5863424.000,nan,1,0,0,curl,60,1.000,39.784,3834368.000,nan,2,0,379077092,64.933,153.183,5994713088.000,5998351360.000,27.616,27.629,nan,nan,30,0
shasum,100,1.000,10.967,12183064.381,nan,2,0,5620330,nmap,0,1.000,0.085,6081024.000,nan,1,0,0,curl,60,1.000,41.827,35941814.857,nan,2,0,379095143,63.400,145.633,5998723072.000,5998710784.000,27.631,27.628,nan,nan,30,0
shasum,100,1.000,11.478,4066065.067,nan,2,0,5699985,nmap,0,1.000,0.084,6364501.333,nan,1,0,0,curl,80,1.000,51.238,5777578.667,nan,1,0,381851988,58.267,166.950,5996417024.000,6010103808.000,27.625,27.679,nan,nan,25,0
shasum,100,1.000,10.311,3633237.333,nan,2,0,5599659,nmap,0,1.000,0.087,6990677.333,nan,1,0,0,curl,80,1.000,46.835,17301504.000,nan,2,0,377377079,64.933,164.517,5993893888.000,6001914368.000,27.614,27.644,nan,nan,30,0
shasum,100,1.000,11.706,9121280.000,nan,1,0,5753583,nmap,0,1.000,0.082,7001970.590,nan,1,0,0,curl,80,1.000,47.896,10993517.714,nan,1,0,378540128,64.533,175.983,6004387840.000,6010392576.000,27.659,27.681,nan,nan,25,0
shasum,100,1.000,10.549,3762773.333,nan,2,0,5702247,nmap,0,1.000,0.081,5363200.000,nan,1,0,0,curl,100,1.000,60.015,43163136.000,nan,1,0,375281662,63.200,180.633,5994881024.000,6001413632.000,27.619,27.643,nan,nan,30,0
shasum,100,1.000,9.990,3649194.667,nan,2,0,5579038,nmap,0,1.000,0.087,5496490.667,nan,1,0,0,curl,100,1.000,56.395,3765248.000,nan,2,0,377211461,62.200,170.850,5992601600.000,5999599104.000,27.612,27.637,nan,nan,30,0
shasum,100,1.000,10.454,4146961.067,nan,1,0,5613971,nmap,0,1.000,0.074,5417423.238,nan,1,0,0,curl,100,1.000,60.206,3604599.467,nan,1,0,378837846,63.867,187.050,6001688576.000,6010287616.000,27.650,27.681,nan,nan,25,0
shasum,100,1.000,10.622,3850752.000,nan,1,0,6078807,nmap,0,1.000,0.088,5450240.000,nan,1,0,0,curl,120,1.000,70.081,3910348.800,nan,2,0,380347691,60.133,193.267,5995433984.000,6009124352.000,27.624,27.676,nan,nan,30,0
shasum,100,1.000,9.630,3934890.667,nan,2,0,5867466,nmap,0,1.000,0.086,5348352.000,nan,1,0,0,curl,120,1.000,64.337,3824469.333,nan,2,0,378082608,63.933,184.700,5997897728.000,6007705600.000,27.636,27.672,nan,nan,30,0
shasum,100,1.000,10.738,4188945.067,nan,1,0,5618670,nmap,0,1.000,0.089,5406876.038,nan,1,0,0,curl,120,1.000,73.056,48797774.019,nan,1,0,379627399,63.000,196.914,5989986304.000,5998844416.000,27.607,27.639,nan,nan,25,0
shasum,100,1.000,9.813,3295402.667,nan,2,0,5903128,nmap,0,1.000,0.080,5759488.000,nan,1,0,0,curl,140,1.000,77.279,53033642.667,nan,1,0,379569882,68.533,205.567,5999777792.000,6011377152.000,27.643,27.686,nan,nan,30,0
shasum,100,1.000,9.175,12068522.667,nan,2,0,5949739,nmap,0,1.000,0.087,5801130.667,nan,1,0,0,curl,140,1.000,71.516,3676842.667,nan,2,0,380179843,65.400,194.858,6008477696.000,6031355392.000,27.679,27.767,nan,nan,30,0
shasum,100,1.000,10.042,3821324.190,nan,1,0,6036225,nmap,0,1.000,0.082,5577045.333,nan,1,0,0,curl,140,1.000,80.273,3723946.667,nan,1,0,378882202,64.667,212.317,6028255232.000,6043479552.000,27.759,27.816,nan,nan,25,0
shasum,100,1.000,10.046,3969792.000,nan,1,0,6303246,nmap,0,1.000,0.086,5592405.333,nan,1,0,0,curl,160,1.000,87.369,58974037.333,nan,1,0,383220145,63.133,217.050,6035570688.000,6050136064.000,27.789,27.844,nan,nan,30,0
shasum,100,1.000,9.332,3975748.267,nan,2,0,6460340,nmap,0,1.000,0.088,5611349.333,nan,1,0,0,curl,160,1.000,82.440,3652778.667,nan,2,0,385779533,65.400,210.567,6051143680.000,6066698752.000,27.818,27.877,nan,nan,30,0
shasum,100,1.000,8.942,3867084.800,nan,2,0,6803863,nmap,0,1.000,0.082,5611520.000,nan,1,0,0,curl,160,1.000,79.751,56099259.733,nan,2,0,385232956,63.200,202.783,6056919040.000,6072357888.000,27.843,27.901,nan,nan,30,0
shasum,100,1.000,10.151,3859694.933,nan,1,0,6980572,nmap,0,1.000,0.081,5611520.000,nan,1,0,0,curl,180,1.000,100.956,3892633.600,nan,1,0,388034475,69.867,243.250,6077143040.000,6096676864.000,27.928,28.003,nan,nan,40,0
shasum,100,1.000,10.354,3873655.467,nan,1,0,7550664,nmap,0,1.000,0.081,5592064.000,nan,1,0,0,curl,180,1.000,99.730,63417856.000,nan,2,0,390921063,67.000,238.150,6142402560.000,6172109312.000,28.183,28.298,nan,nan,30,0
shasum,100,1.000,9.759,3817557.333,nan,2,0,7420795,nmap,0,1.000,0.084,5558784.000,nan,1,0,0,curl,180,1.000,92.608,62980096.000,nan,2,0,391571910,65.467,227.050,6154930176.000,6179206656.000,28.232,28.326,nan,nan,30,0
shasum,100,1.000,10.230,3812932.267,nan,1,0,7149910,nmap,0,1.000,0.080,5626099.810,nan,1,0,0,curl,200,1.000,93.296,61687856.762,nan,1,0,392287224,65.200,253.167,6164629504.000,6172105728.000,28.273,28.300,nan,nan,25,0
shasum,100,1.000,10.043,3555840.000,nan,1,0,7522813,nmap,0,1.000,0.078,5543594.667,nan,1,0,0,curl,200,1.000,109.559,3593216.000,nan,1,0,393228471,66.133,247.350,6024757248.000,6053388288.000,27.717,27.828,nan,nan,30,0
shasum,100,1.000,9.566,3513173.333,nan,2,0,7632691,nmap,0,1.000,0.086,5696853.333,nan,1,0,0,curl,200,1.000,103.017,69905066.667,nan,2,0,398583674,67.800,241.850,6057771008.000,6060308480.000,27.850,27.858,nan,nan,30,0
shasum,100,1.000,14.722,3885124.267,nan,1,0,6093027,nmap,20,1.000,75.863,13388946.286,nan,1,0,101498463,curl,0,1.000,0.129,31596544.000,nan,1,0,0,68.800,189.350,6009540608.000,6004540928.000,27.661,27.642,nan,nan,25,0
shasum,100,1.000,14.526,3926784.000,nan,2,0,6283263,nmap,20,1.000,89.533,19079168.000,nan,2,0,106270520,curl,0,1.000,0.089,31596544.000,nan,1,0,0,64.467,182.000,6029690880.000,6013842944.000,27.752,27.686,nan,nan,30,0
shasum,100,1.000,12.977,3842389.333,nan,2,0,6213396,nmap,20,1.000,83.073,19108898.133,nan,2,0,99666338,curl,0,1.000,0.096,30142464.000,nan,1,0,0,67.400,172.450,6003941376.000,5995153920.000,27.648,27.612,nan,nan,30,0
shasum,100,1.000,11.830,3925930.667,nan,1,0,5952236,nmap,20,1.000,88.131,17628540.343,nan,1,0,102737864,curl,20,1.000,15.247,32645705.143,nan,1,0,383044998,67.467,202.567,6021912576.000,5998557184.000,27.727,27.631,nan,nan,25,0
shasum,100,1.000,11.921,3773866.667,nan,1,0,6117468,nmap,20,1.000,85.041,19993600.000,nan,2,0,104626598,curl,20,1.000,14.916,31124650.667,nan,2,0,387980595,69.133,195.367,5994395648.000,5989804032.000,27.619,27.597,nan,nan,30,0
shasum,100,1.000,11.410,3876864.000,nan,2,0,5853652,nmap,20,1.000,86.632,3928064.000,nan,2,0,103313834,curl,20,1.000,13.026,29717845.333,nan,2,0,382358067,58.267,178.333,5929773056.000,5931599872.000,27.349,27.358,nan,nan,60,0
shasum,100,1.000,11.236,3649877.333,nan,1,0,6165284,nmap,20,1.000,89.657,3689472.000,nan,1,0,105805812,curl,40,1.000,26.652,34641749.333,nan,1,0,384476140,64.333,211.967,5999177728.000,6002143744.000,27.639,27.648,nan,nan,25,0
shasum,100,1.000,10.341,3883349.333,nan,2,0,6154584,nmap,20,1.000,83.685,19312298.667,nan,2,0,110315701,curl,40,1.000,25.266,3450845.867,nan,2,0,382761611,65.733,202.517,6057869312.000,6057580544.000,27.871,27.868,nan,nan,30,0
shasum,100,1.000,11.136,3790933.333,nan,1,0,5796690,nmap,20,1.000,90.858,3740842.667,nan,1,0,105819445,curl,40,1.000,24.991,3503530.667,nan,1,0,379462933,67.000,213.100,6083268608.000,6079999488.000,27.974,27.958,nan,nan,25,0
shasum,100,1.000,10.327,3462229.333,nan,2,0,6580692,nmap,20,1.000,86.122,19668309.333,nan,2,0,115463828,curl,60,1.000,35.825,39803733.333,nan,2,0,382720294,63.333,218.017,5997101056.000,5999827456.000,27.632,27.640,nan,nan,30,0
shasum,100,1.000,9.468,12127095.467,nan,2,0,6813070,nmap,20,1.000,86.073,19834436.267,nan,2,0,119392759,curl,60,1.000,32.832,3801292.800,nan,2,0,377537290,65.267,210.450,6034917376.000,6035109376.000,27.786,27.783,nan,nan,30,0
shasum,100,1.000,11.860,3834368.000,nan,1,0,6693357,nmap,20,1.000,93.386,4875776.000,nan,1,0,122711139,curl,60,1.000,38.007,39060992.000,nan,1,0,380478414,68.533,236.300,6073632768.000,6076399104.000,27.943,27.952,nan,nan,25,0
shasum,100,1.000,9.973,3494997.333,nan,1,0,7237605,nmap,20,1.000,87.974,3932074.667,nan,2,0,129443052,curl,80,1.000,46.511,43720704.000,nan,1,0,381930846,64.667,234.817,6063228928.000,6067610112.000,27.900,27.913,nan,nan,30,0
shasum,100,1.000,9.571,3663872.000,nan,2,0,7198978,nmap,20,1.000,83.677,21271893.333,nan,2,0,132695545,curl,80,1.000,43.434,3892992.000,nan,2,0,384672980,64.133,227.750,6078652416.000,6079454208.000,27.961,27.961,nan,nan,30,0
shasum,100,1.000,10.225,3604250.819,nan,1,0,7024404,nmap,20,1.000,81.137,20074773.943,nan,1,0,134173515,curl,80,1.000,44.516,43134639.543,nan,1,0,386046037,65.933,251.200,6073722880.000,6079965696.000,27.943,27.964,nan,nan,25,0
shasum,100,1.000,9.806,12009472.000,nan,1,0,7355120,nmap,20,1.000,90.909,3955712.000,nan,1,0,142012265,curl,100,1.000,57.241,46421162.667,nan,1,0,384725179,64.667,254.117,6082078720.000,6085394944.000,27.979,27.989,nan,nan,30,0
shasum,100,1.000,9.555,3800405.333,nan,1,0,7776266,nmap,20,1.000,85.574,3865088.000,nan,2,0,138215105,curl,100,1.000,54.438,3544234.667,nan,2,0,383866798,65.867,246.867,6069055488.000,6078339072.000,27.926,27.962,nan,nan,30,0
shasum,100,1.000,8.786,3348821.333,nan,2,0,7451878,nmap,20,1.000,82.087,3783509.333,nan,2,0,143190623,curl,100,1.000,50.811,3889066.667,nan,2,0,384199413,63.933,235.317,6069458944.000,6074909696.000,27.927,27.946,nan,nan,30,0
shasum,100,1.000,9.584,3705856.000,nan,1,0,8074919,nmap,20,1.000,87.741,3701589.333,nan,1,0,152545556,curl,120,1.000,60.809,49874670.933,nan,1,0,390262618,64.000,275.667,6079281152.000,6096317952.000,27.971,28.037,nan,nan,25,0
shasum,100,1.000,9.740,3594154.667,nan,1,0,8292039,nmap,20,1.000,92.627,4101546.667,nan,1,0,166812847,curl,120,1.000,65.227,53245781.333,nan,1,0,397921110,63.400,266.783,6075959296.000,6080627200.000,27.956,27.971,nan,nan,30,0
shasum,100,1.000,9.122,3577856.000,nan,1,0,8219269,nmap,20,1.000,85.287,3572616.533,nan,2,0,162354351,curl,120,1.000,61.832,3585280.000,nan,2,0,396318800,64.267,254.617,5925660672.000,5938422272.000,27.359,27.406,nan,nan,30,0
shasum,100,1.000,9.148,3702954.667,nan,1,0,8674243,nmap,20,1.000,94.089,21725866.667,nan,1,0,188888894,curl,140,1.000,77.397,3815594.667,nan,1,0,405822133,62.800,286.967,5986099200.000,6005711872.000,27.601,27.675,nan,nan,25,0
shasum,100,1.000,9.337,4048042.667,nan,1,0,8827105,nmap,20,1.000,88.595,3625847.467,nan,1,0,185465895,curl,140,1.000,73.403,3723178.667,nan,2,0,406895413,65.600,275.817,6007040000.000,6024214016.000,27.684,27.748,nan,nan,30,0
shasum,100,1.000,8.861,3805866.667,nan,2,0,9353613,nmap,20,1.000,87.228,22708394.667,nan,2,0,205086187,curl,140,1.000,70.457,3661141.333,nan,1,0,412968160,63.600,265.800,6013868032.000,6030336512.000,27.711,27.773,nan,nan,30,0
shasum,100,1.000,9.501,3690581.333,nan,1,0,11010098,nmap,20,1.000,101.474,3967034.514,nan,1,0,279835084,curl,160,1.000,84.887,67538627.048,nan,1,0,588414495,63.000,315.067,6010056704.000,6041229824.000,27.697,27.818,nan,nan,25,0
shasum,100,1.000,9.638,3781546.667,nan,1,0,10144386,nmap,20,1.000,96.226,3801088.000,nan,1,0,245504029,curl,160,1.000,83.783,68089002.667,nan,1,0,433803030,64.333,299.683,6022967296.000,6043048448.000,27.753,27.830,nan,nan,30,0
