function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
shasum,40,1.000,4.108,3305472.000,nan,2,0,5906846,env,200,1.000,17.686,12550144.000,nan,2,0,5216162,curl,80,1.000,46.944,5666065.067,nan,2,0,378228483,67.667,189.708,5316241408.000,5327186944.000,29.543,29.586,nan,nan,30,0
shasum,40,1.000,3.913,5092790.857,nan,1,0,5971802,env,200,1.000,16.609,12573525.333,nan,1,0,5387523,curl,100,1.000,53.873,3500509.867,nan,1,0,381794220,69.333,195.567,5318023168.000,5320671232.000,29.551,29.560,nan,nan,30,0
shasum,40,1.000,4.261,11007044.267,nan,2,0,6626071,env,200,1.000,19.239,12504746.667,nan,2,0,5726506,curl,100,1.000,60.999,3858944.000,nan,2,0,386157293,66.267,215.333,5317523456.000,5323834880.000,29.549,29.571,nan,nan,40,0
shasum,40,1.000,4.191,2813952.000,nan,2,0,6350115,env,200,1.000,17.772,12415658.667,nan,2,0,5640253,curl,100,1.000,58.005,3801770.667,nan,2,0,382231981,69.067,206.183,5313325056.000,5314904064.000,29.534,29.537,nan,nan,45,0
shasum,40,1.000,3.867,4717555.810,nan,1,0,6538863,env,200,1.000,16.707,3481600.000,nan,2,0,5817513,curl,120,1.000,62.987,10512384.000,nan,1,0,381687761,68.200,208.790,5335877632.000,5350411776.000,29.626,29.683,nan,nan,30,0
shasum,40,1.000,4.312,3597568.000,nan,2,0,6883973,env,200,1.000,18.939,3745587.200,nan,2,0,6268496,curl,120,1.000,70.837,3506176.000,nan,2,0,384914311,69.467,229.317,5335638016.000,5340084736.000,29.628,29.641,nan,nan,40,0
shasum,40,1.000,4.046,3630796.800,nan,2,0,6850239,env,200,1.000,17.861,3043328.000,nan,2,0,6484388,curl,120,1.000,68.028,3924445.867,nan,2,0,388120307,67.267,221.330,5328166912.000,5347382784.000,29.596,29.672,nan,nan,30,0
shasum,40,1.000,3.884,3687809.219,nan,1,0,6920139,env,200,1.000,16.257,3608195.657,nan,2,0,6512062,curl,140,1.000,73.024,3677866.667,nan,1,0,387300516,67.600,222.267,5324038144.000,5344905216.000,29.581,29.663,nan,nan,30,0
shasum,40,1.000,4.443,3757056.000,nan,2,0,7683327,env,200,1.000,18.824,12730684.952,nan,2,0,7062201,curl,140,1.000,83.505,3928419.962,nan,1,0,393008683,70.333,248.833,5362765824.000,5379277312.000,29.739,29.804,nan,nan,25,0
shasum,40,1.000,4.128,3785216.000,nan,2,0,7515523,env,200,1.000,18.088,3631445.333,nan,2,0,6895313,curl,140,1.000,77.691,3100672.000,nan,2,0,390836540,67.200,236.300,5334773760.000,5352823296.000,29.625,29.697,nan,nan,30,0
shasum,40,1.000,3.860,3887481.905,nan,2,0,8062074,env,200,1.000,16.912,12327253.333,nan,2,0,7358012,curl,160,1.000,84.646,3407872.000,nan,2,0,393796837,66.200,237.183,5335406592.000,5360924160.000,29.629,29.730,nan,nan,30,0
shasum,40,1.000,3.626,4668142.933,nan,1,0,8681218,env,200,1.000,16.071,12484437.333,nan,1,0,8582448,curl,160,1.000,82.006,12688681.448,nan,1,0,403755179,67.067,271.500,5358086144.000,5402673664.000,29.723,29.899,nan,nan,25,0
shasum,40,1.000,4.193,11113472.000,nan,2,0,7970722,env,200,1.000,18.406,3141632.000,nan,2,0,7346261,curl,160,1.000,91.270,4052992.000,nan,2,0,393429707,61.067,248.183,5230151680.000,5256852480.000,29.199,29.306,nan,nan,75,0
shasum,40,1.000,3.891,3827404.800,nan,1,0,8851021,env,200,1.000,16.860,3436544.000,nan,2,0,8821617,curl,180,1.000,96.290,70932138.667,nan,1,0,411459382,68.133,258.417,5301837824.000,5332934656.000,29.496,29.619,nan,nan,30,0
shasum,40,1.000,3.678,3919360.000,nan,1,0,8248038,env,200,1.000,16.780,8579106.133,nan,1,0,7763958,curl,180,1.000,87.317,3903180.800,nan,1,0,402083310,69.533,243.000,5320398848.000,5340687360.000,29.572,29.651,nan,nan,30,0
shasum,40,1.000,4.105,3889664.000,nan,2,0,8356716,env,200,1.000,17.367,12490995.810,nan,2,0,8254522,curl,180,1.000,100.322,3815082.667,nan,2,0,403583580,66.333,268.717,5299525632.000,5294175232.000,29.488,29.463,nan,nan,40,0
shasum,40,1.000,4.163,3488290.133,nan,2,0,10415734,env,200,1.000,17.161,3962811.733,nan,2,0,10721401,curl,200,1.000,110.314,3284992.000,nan,2,0,470670459,70.133,279.083,5259905024.000,5300492288.000,29.330,29.490,nan,nan,30,0
shasum,40,1.000,3.796,3632896.000,nan,1,0,9439526,env,200,1.000,16.310,3815168.000,nan,1,0,9240170,curl,200,1.000,101.158,9536853.333,nan,1,0,420945761,65.333,259.088,5256724480.000,5288380416.000,29.321,29.442,nan,nan,45,0
shasum,40,1.000,3.901,4165939.200,nan,2,0,9113234,env,200,1.000,16.969,12427678.476,nan,2,0,9162898,curl,200,1.000,112.946,3898538.667,nan,2,0,417619104,69.333,285.985,5331394560.000,5337911808.000,29.616,29.638,nan,nan,40,0
shasum,60,1.000,12.494,3649536.000,nan,2,0,7326497,env,0,1.000,0.142,12655957.333,nan,1,0,0,curl,0,1.000,0.141,3765248.000,nan,1,0,0,67.000,102.817,5324374016.000,5304137728.000,29.590,29.506,nan,nan,45,0
shasum,60,1.000,11.998,3772416.000,nan,2,0,7363603,env,0,1.000,0.110,12464128.000,nan,1,0,0,curl,0,1.000,0.132,36732928.000,nan,1,0,0,64.000,98.367,5270552576.000,5253192704.000,29.371,29.301,nan,nan,30,0
shasum,60,1.000,10.918,6975078.400,nan,2,0,7332966,env,0,1.000,0.095,11329536.000,nan,1,0,0,curl,0,1.000,0.112,33845248.000,nan,1,0,0,64.867,103.433,5244665856.000,5242605568.000,29.269,29.260,nan,nan,25,0
shasum,60,1.000,10.982,11330730.667,nan,2,0,6997411,env,0,1.000,0.107,11117568.000,nan,1,0,0,curl,20,1.000,19.867,7208960.000,nan,2,0,383927921,67.067,127.033,5192052736.000,5167479296.000,29.060,28.963,nan,nan,30,0
shasum,60,1.000,10.091,3375104.000,nan,2,0,6875983,env,0,1.000,0.091,9887744.000,nan,1,0,0,curl,20,1.000,18.561,8192341.333,nan,1,0,388007374,67.200,122.833,5175932928.000,5175592448.000,29.002,29.000,nan,nan,30,0
shasum,60,1.000,9.923,3637248.000,nan,2,0,6607052,env,0,1.000,0.085,9734826.667,nan,1,0,0,curl,20,1.000,18.904,3729066.667,nan,2,0,382317263,67.333,128.900,5190778880.000,5189675520.000,29.063,29.055,nan,nan,40,0
shasum,60,1.000,8.862,3668309.333,nan,2,0,6406305,env,0,1.000,0.098,9566378.667,nan,1,0,0,curl,40,1.000,31.519,3926869.333,nan,2,0,383781937,68.133,142.350,5230880768.000,5237997568.000,29.228,29.255,nan,nan,30,0
shasum,60,1.000,8.326,4223585.524,nan,1,0,6426046,env,0,1.000,0.104,9632563.200,nan,1,0,0,curl,40,1.000,30.095,3834265.600,nan,1,0,381749633,65.867,132.517,5170753536.000,5179172352.000,28.983,29.016,nan,nan,30,0
shasum,60,1.000,9.273,3845256.533,nan,2,0,6250041,env,0,1.000,0.084,9576448.000,nan,1,0,0,curl,40,1.000,33.761,3845085.867,nan,2,0,380229513,64.133,141.733,5238611968.000,5241856000.000,29.254,29.264,nan,nan,40,0
shasum,60,1.000,7.847,11200170.667,nan,2,0,6411524,env,0,1.000,0.095,9481216.000,nan,1,0,0,curl,60,1.000,41.709,3293184.000,nan,2,0,382132072,63.600,149.617,5251874816.000,5267788800.000,29.308,29.371,nan,nan,30,0
shasum,60,1.000,7.660,3690496.000,nan,2,0,6038335,env,0,1.000,0.075,9449472.000,nan,1,0,0,curl,60,1.000,40.237,6822775.467,nan,2,0,378468887,64.400,160.767,5259108352.000,5274396672.000,29.338,29.399,nan,nan,25,0
shasum,60,1.000,8.169,7396352.000,nan,2,0,6036443,env,0,1.000,0.092,9494528.000,nan,1,0,0,curl,60,1.000,44.147,3162112.000,nan,2,0,378959649,65.733,155.067,5270601728.000,5281293312.000,29.386,29.428,nan,nan,30,0
shasum,60,1.000,6.914,3383296.000,nan,2,0,6057096,env,0,1.000,0.087,9514325.333,nan,1,0,0,curl,80,1.000,49.179,5515673.600,nan,1,0,375360603,66.533,162.283,5222791168.000,5236575744.000,29.203,29.256,nan,nan,30,0
shasum,60,1.000,7.244,6035456.000,nan,2,0,6091437,env,0,1.000,0.074,9550506.667,nan,1,0,0,curl,80,1.000,55.721,3885056.000,nan,2,0,380745573,61.133,166.267,5210370048.000,5233617408.000,29.124,29.209,nan,nan,70,0
shasum,60,1.000,7.303,8698282.667,nan,2,0,6199982,env,0,1.000,0.138,9533098.667,nan,1,0,0,curl,80,1.000,52.692,3125248.000,nan,2,0,378239045,67.667,163.400,5264394240.000,5271266304.000,29.331,29.358,nan,nan,30,0
shasum,60,1.000,6.860,5960260.267,nan,1,0,6023841,env,0,1.000,0.082,9478144.000,nan,1,0,0,curl,100,1.000,56.935,8736836.267,nan,1,0,376106381,65.467,166.650,5190266880.000,5205546496.000,29.038,29.097,nan,nan,30,0
shasum,60,1.000,7.025,3723264.000,nan,2,0,6118892,env,0,1.000,0.081,9523882.667,nan,1,0,0,curl,100,1.000,62.391,3583522.133,nan,2,0,380149064,61.933,177.467,5210535936.000,5222064128.000,29.117,29.161,nan,nan,40,0
shasum,60,1.000,6.676,4931413.333,nan,2,0,6078975,env,0,1.000,0.086,9524224.000,nan,1,0,0,curl,100,1.000,60.111,7440213.333,nan,2,0,377421213,62.800,171.567,5222877184.000,5244143616.000,29.170,29.253,nan,nan,30,0
shasum,60,1.000,6.089,5941691.733,nan,2,0,6366336,env,0,1.000,0.111,9539974.095,nan,1,0,0,curl,120,1.000,68.064,9424481.524,nan,2,0,378456781,66.200,196.967,5254805504.000,5274170880.000,29.297,29.373,nan,nan,25,0
shasum,60,1.000,6.826,2666496.000,nan,2,0,6557025,env,0,1.000,0.077,9507498.667,nan,1,0,0,curl,120,1.000,71.234,3284992.000,nan,2,0,377797325,63.400,189.800,5245990912.000,5268576256.000,29.261,29.350,nan,nan,30,0
shasum,60,1.000,6.330,4177646.933,nan,1,0,6278924,env,0,1.000,0.085,9564501.333,nan,1,0,0,curl,120,1.000,64.744,10722816.000,nan,1,0,379181381,65.600,181.117,5254901760.000,5266686464.000,29.298,29.344,nan,nan,30,0
shasum,60,1.000,6.961,4013641.143,nan,2,0,6467618,env,0,1.000,0.077,9628672.000,nan,1,0,0,curl,140,1.000,83.044,3841740.800,nan,2,0,381969880,65.400,210.400,5193091072.000,5205162496.000,29.053,29.098,nan,nan,40,0
shasum,60,1.000,6.437,3818257.067,nan,2,0,6567410,env,0,1.000,0.094,9542656.000,nan,1,0,0,curl,140,1.000,80.134,3493888.000,nan,2,0,381969528,68.133,202.900,5214427136.000,5236729344.000,29.138,29.226,nan,nan,30,0
shasum,60,1.000,6.243,3465216.000,nan,2,0,6432622,env,0,1.000,0.079,9582928.457,nan,1,0,0,curl,140,1.000,77.837,12474709.333,nan,2,0,380985513,67.067,213.083,5242925056.000,5259999744.000,29.254,29.321,nan,nan,25,0
shasum,60,1.000,6.513,3820544.000,nan,2,0,6709855,env,0,1.000,0.087,9597952.000,nan,1,0,0,curl,160,1.000,91.172,3325952.000,nan,2,0,386219975,67.933,219.200,5231708160.000,5244869632.000,29.209,29.260,nan,nan,30,0
shasum,60,1.000,6.281,3703808.000,nan,2,0,6826413,env,0,1.000,0.077,9613141.333,nan,1,0,0,curl,160,1.000,83.034,12250009.600,nan,2,0,382926037,65.600,210.000,5206718464.000,5225885696.000,29.110,29.185,nan,nan,30,0
shasum,60,1.000,6.340,6795512.686,nan,2,0,6611015,env,0,1.000,0.084,9520713.143,nan,1,0,0,curl,160,1.000,89.189,13481779.200,nan,2,0,384311613,69.600,230.150,5202151424.000,5214717440.000,29.094,29.143,nan,nan,25,0
shasum,60,1.000,6.485,3473408.000,nan,2,0,7294071,env,0,1.000,0.079,9525248.000,nan,1,0,0,curl,180,1.000,102.273,3617792.000,nan,2,0,387576553,66.867,235.433,5167925248.000,5197370368.000,28.957,29.074,nan,nan,30,0
shasum,60,1.000,6.013,3840477.867,nan,2,0,7343497,env,0,1.000,0.083,9536170.667,nan,1,0,0,curl,180,1.000,94.263,12508330.667,nan,2,0,387612437,68.133,226.133,5205993472.000,5228681216.000,29.110,29.200,nan,nan,30,0
shasum,60,1.000,5.818,4964620.190,nan,1,0,6806328,env,0,1.000,0.079,9531904.000,nan,1,0,0,curl,180,1.000,92.768,11966907.733,nan,1,0,385341304,66.933,214.883,5217937408.000,5245968896.000,29.160,29.270,nan,nan,30,0
shasum,60,1.000,6.512,3759411.200,nan,2,0,7478961,env,0,1.000,0.072,9616725.333,nan,1,0,0,curl,200,1.000,102.618,3687550.781,nan,2,0,390901804,67.933,248.917,5229332480.000,5250489856.000,29.203,29.285,nan,nan,40,0
shasum,60,1.000,6.461,3186688.000,nan,2,0,7612272,env,0,1.000,0.073,9629013.333,nan,1,0,0,curl,200,1.000,106.194,3716983.467,nan,2,0,392125823,65.067,240.517,5232517120.000,5258615296.000,29.218,29.321,nan,nan,30,0
shasum,60,1.000,6.051,2605056.000,nan,2,0,7525699,env,0,1.000,0.076,9615701.333,nan,1,0,0,curl,200,1.000,102.129,7829572.267,nan,1,0,392753105,67.400,232.133,5206667264.000,5216560640.000,29.117,29.155,nan,nan,30,0
shasum,60,1.000,11.827,7188284.952,nan,2,0,7455613,env,20,1.000,3.769,3268608.000,nan,2,0,7652943,curl,0,1.000,0.161,3677193.752,nan,1,0,0,70.267,115.367,5185503232.000,5183030272.000,29.037,29.027,nan,nan,25,0
shasum,60,1.000,12.267,3854131.200,nan,2,0,7428539,env,20,1.000,4.103,3149824.000,nan,2,0,7409579,curl,0,1.000,0.101,36990976.000,nan,1,0,0,69.333,114.033,5209909248.000,5202528768.000,29.136,29.105,nan,nan,30,0
shasum,60,1.000,11.481,4198229.333,nan,2,0,7131009,env,20,1.000,3.842,4128256.000,nan,1,0,7012677,curl,0,1.000,0.097,33869824.000,nan,1,0,0,67.200,108.950,5215105024.000,5214947840.000,29.154,29.153,nan,nan,30,0
shasum,60,1.000,8.938,3872768.000,nan,1,0,6770183,env,20,1.000,3.481,4136072.533,nan,1,0,8111805,curl,20,1.000,15.810,37145258.667,nan,1,0,382924455,64.800,122.117,5223000064.000,5207723008.000,29.190,29.125,nan,nan,45,0
shasum,60,1.000,10.093,3416064.000,nan,2,0,6716356,env,20,1.000,3.486,3642675.200,nan,2,0,6186083,curl,20,1.000,18.214,2895872.000,nan,2,0,386270306,66.333,132.667,5243387904.000,5240847360.000,29.270,29.257,nan,nan,40,0
shasum,60,1.000,9.129,4358144.000,nan,2,0,6627550,env,20,1.000,3.507,12331520.000,nan,1,0,6905830,curl,20,1.000,16.580,3438114.133,nan,1,0,381692178,64.867,126.200,5255708672.000,5258458112.000,29.322,29.332,nan,nan,30,0
shasum,60,1.000,7.742,7335936.000,nan,2,0,6260846,env,20,1.000,2.894,12356266.667,nan,2,0,6458933,curl,40,1.000,30.179,3149824.000,nan,2,0,381414057,61.400,145.850,5229303808.000,5233841664.000,29.207,29.226,nan,nan,70,0
shasum,60,1.000,8.679,3887104.000,nan,2,0,6250827,env,20,1.000,2.989,12369408.000,nan,2,0,6033225,curl,40,1.000,31.446,3129344.000,nan,2,0,382337695,59.800,139.883,5238228992.000,5241497600.000,29.245,29.259,nan,nan,75,0
shasum,60,1.000,8.101,11046058.667,nan,1,0,6485175,env,20,1.000,2.819,12352000.000,nan,1,0,5873670,curl,40,1.000,28.886,3680085.333,nan,1,0,383457975,68.067,137.767,5292550144.000,5288366080.000,29.474,29.456,nan,nan,30,0
shasum,60,1.000,8.060,3923387.733,nan,2,0,6202575,env,20,1.000,2.853,3800849.067,nan,2,0,6384312,curl,60,1.000,43.727,3720055.467,nan,2,0,380861415,67.533,161.450,5292097536.000,5291320320.000,29.471,29.453,nan,nan,40,0
shasum,60,1.000,7.694,3284992.000,nan,2,0,6278204,env,20,1.000,2.568,12503893.333,nan,2,0,5745842,curl,60,1.000,40.623,3740672.000,nan,2,0,382714640,67.600,158.050,5298010112.000,5266553344.000,29.465,29.340,nan,nan,30,0
shasum,60,1.000,7.045,6757990.400,nan,1,0,5921005,env,20,1.000,2.429,12348854.857,nan,1,0,5537552,curl,60,1.000,39.535,7219268.267,nan,1,0,379551427,68.667,180.250,5215016960.000,5228590592.000,29.139,29.191,nan,nan,30,0
shasum,60,1.000,7.202,3338240.000,nan,2,0,6011542,env,20,1.000,2.668,3526656.000,nan,2,0,6378995,curl,80,1.000,52.529,3789516.800,nan,2,0,380825118,64.933,171.533,5223329792.000,5226588672.000,29.170,29.179,nan,nan,40,0
shasum,60,1.000,6.856,3751936.000,nan,2,0,6114072,env,20,1.000,2.425,4996334.933,nan,1,0,6120660,curl,80,1.000,49.026,3600384.000,nan,2,0,382490957,65.800,165.967,5277925376.000,5291720704.000,29.389,29.443,nan,nan,30,0
shasum,60,1.000,7.478,3497984.000,nan,2,0,6131543,env,20,1.000,2.506,12372918.857,nan,2,0,6226273,curl,80,1.000,49.529,3272704.000,nan,2,0,383268937,62.533,174.050,5287397376.000,5299203072.000,29.418,29.465,nan,nan,70,0
shasum,60,1.000,6.633,4090675.200,nan,2,0,6234314,env,20,1.000,2.243,12238336.000,nan,2,0,5906468,curl,100,1.000,59.932,2928640.000,nan,2,0,381324405,65.000,179.950,5334007808.000,5327957504.000,29.615,29.590,nan,nan,30,0
shasum,60,1.000,6.276,6121437.867,nan,1,0,6177977,env,20,1.000,2.178,12439210.667,nan,1,0,6031554,curl,100,1.000,56.399,8191249.067,nan,1,0,378909364,67.533,172.983,5284472832.000,5298493952.000,29.421,29.475,nan,nan,30,0
shasum,60,1.000,6.596,3055616.000,nan,2,0,6431031,env,20,1.000,2.357,3203072.000,nan,2,0,6231943,curl,100,1.000,59.665,3528538.210,nan,2,0,379901484,68.467,190.800,5302419456.000,5305201664.000,29.490,29.498,nan,nan,40,0
shasum,60,1.000,6.510,3492010.667,nan,2,0,6559440,env,20,1.000,2.249,3547136.000,nan,2,0,6334883,curl,120,1.000,70.334,3522560.000,nan,2,0,381318633,66.600,195.750,5299564544.000,5320747520.000,29.480,29.563,nan,nan,30,0
shasum,60,1.000,6.191,3799927.467,nan,1,0,6369390,env,20,1.000,2.295,4669088.914,nan,1,0,6460720,curl,120,1.000,63.197,7192156.648,nan,1,0,381475649,67.733,231.733,5303904256.000,5327319552.000,29.500,29.591,nan,nan,30,0
shasum,60,1.000,6.743,3766033.067,nan,2,0,6551260,env,20,1.000,2.288,3798357.333,nan,2,0,6558362,curl,120,1.000,72.504,3832661.333,nan,2,0,383940626,69.067,200.367,5311041536.000,5317060608.000,29.527,29.548,nan,nan,40,0
shasum,60,1.000,6.386,3497984.000,nan,2,0,6758003,env,20,1.000,2.097,3887752.533,nan,1,0,6436809,curl,140,1.000,76.653,9735202.133,nan,2,0,384532259,69.067,205.983,5343692800.000,5360001536.000,29.661,29.724,nan,nan,30,0
shasum,60,1.000,6.492,6168576.000,nan,2,0,6791742,env,20,1.000,2.320,4083712.000,nan,2,0,6685444,curl,140,1.000,71.417,7319552.000,nan,2,0,382868328,61.733,214.583,5312739328.000,5336139776.000,29.527,29.621,nan,nan,70,0
shasum,60,1.000,6.505,3843925.333,nan,2,0,6805811,env,20,1.000,2.187,12294144.000,nan,2,0,6477265,curl,140,1.000,79.424,3366912.000,nan,2,0,382835873,64.667,209.617,5349707776.000,5377532928.000,29.687,29.797,nan,nan,30,0
shasum,60,1.000,6.072,4039714.133,nan,1,0,7149150,env,20,1.000,2.069,12347392.000,nan,1,0,7432253,curl,160,1.000,83.050,3851537.067,nan,1,0,386410661,67.667,213.483,5309478912.000,5318921728.000,29.528,29.564,nan,nan,30,0
shasum,60,1.000,6.877,3207168.000,nan,2,0,7186259,env,20,1.000,2.088,12413132.800,nan,2,0,6968580,curl,160,1.000,87.009,3755037.257,nan,2,0,386884546,67.600,231.883,5310758912.000,5322783232.000,29.533,29.577,nan,nan,40,0
shasum,60,1.000,6.334,3885226.667,nan,2,0,6930815,env,20,1.000,2.142,3231744.000,nan,2,0,6691940,curl,160,1.000,86.224,4293973.333,nan,2,0,387919378,67.933,222.173,5306918912.000,5328022016.000,29.520,29.603,nan,nan,30,0
shasum,60,1.000,6.007,11039232.000,nan,1,0,7492087,env,20,1.000,2.054,3668684.800,nan,1,0,7266988,curl,180,1.000,91.409,3915946.667,nan,1,0,392096355,69.467,227.483,5317572608.000,5346571776.000,29.562,29.676,nan,nan,30,0
shasum,60,1.000,6.394,11142894.933,nan,2,0,7425704,env,20,1.000,2.097,3666875.733,nan,1,0,7134197,curl,180,1.000,97.109,3736283.429,nan,2,0,391002375,67.667,247.300,5340581888.000,5346866176.000,29.656,29.677,nan,nan,40,0
shasum,60,1.000,6.744,2613248.000,nan,2,0,7903327,env,20,1.000,2.212,12417024.000,nan,2,0,7564552,curl,180,1.000,102.005,3837952.000,nan,2,0,393787006,67.533,244.017,5340121088.000,5344901632.000,29.653,29.669,nan,nan,45,0
shasum,60,1.000,6.137,2674688.000,nan,2,0,8480484,env,20,1.000,2.137,12675072.000,nan,1,0,8259349,curl,200,1.000,105.665,3264512.000,nan,2,0,403771656,65.467,247.800,5313890304.000,5345782784.000,29.548,29.674,nan,nan,30,0
shasum,60,1.000,6.571,5974942.476,nan,2,0,9241307,env,20,1.000,2.137,3856486.400,nan,1,0,8963652,curl,200,1.000,107.958,5421909.333,nan,1,0,412686089,70.200,276.768,5358432256.000,5382721536.000,29.736,29.832,nan,nan,25,0
shasum,60,1.000,6.835,3779891.200,nan,2,0,8749219,env,20,1.000,2.246,3861265.067,nan,2,0,8099790,curl,200,1.000,112.872,3620386.133,nan,2,0,406078256,69.200,262.417,5337802752.000,5359776256.000,29.656,29.741,nan,nan,30,0
shasum,60,1.000,10.036,3342336.000,nan,2,0,7051625,env,40,1.000,6.287,3684727.467,nan,2,0,6688623,curl,0,1.000,0.151,4211712.000,nan,1,0,0,68.667,115.283,5305972736.000,5297477632.000,29.523,29.489,nan,nan,30,0
shasum,60,1.000,10.371,4781226.667,nan,1,0,7036650,env,40,1.000,6.851,12350122.667,nan,1,0,6915881,curl,0,1.000,0.095,37830656.000,nan,1,0,0,63.467,108.917,5269745664.000,5258596352.000,29.375,29.330,nan,nan,30,0
shasum,60,1.000,10.694,3088384.000,nan,2,0,6992285,env,40,1.000,6.800,3434905.600,nan,2,0,6848295,curl,0,1.000,0.096,34226176.000,nan,1,0,0,63.733,116.717,5246511104.000,5242862080.000,29.284,29.267,nan,nan,40,0
shasum,60,1.000,9.515,3732718.933,nan,2,0,6546854,env,40,1.000,6.708,12334250.667,nan,2,0,6755143,curl,20,1.000,17.600,3112960.000,nan,2,0,386516842,64.733,134.267,5250535424.000,5267450368.000,29.301,29.368,nan,nan,30,0
shasum,60,1.000,8.628,3509760.000,nan,2,0,6625034,env,40,1.000,5.795,12365312.000,nan,1,0,6365224,curl,20,1.000,16.803,6008422.400,nan,1,0,390069286,68.067,132.617,5287227392.000,5282900992.000,29.453,29.435,nan,nan,30,0
shasum,60,1.000,9.549,4116480.000,nan,2,0,6411077,env,40,1.000,6.660,12515620.571,nan,2,0,6805900,curl,20,1.000,17.762,3610624.000,nan,2,0,385498899,61.867,132.267,5231112192.000,5210764800.000,29.220,29.140,nan,nan,70,0
shasum,60,1.000,8.020,3215360.000,nan,2,0,6387148,env,40,1.000,5.482,3752652.800,nan,2,0,6366912,curl,40,1.000,29.566,3990459.733,nan,2,0,383065244,68.000,149.050,5231216640.000,5240819200.000,29.233,29.271,nan,nan,30,0
shasum,60,1.000,7.625,5527113.143,nan,1,0,6291632,env,40,1.000,5.093,5337892.571,nan,1,0,5873097,curl,40,1.000,27.652,41078442.667,nan,1,0,384202928,67.667,141.500,5249867776.000,5255345152.000,29.311,29.331,nan,nan,30,0
shasum,60,1.000,8.574,3752379.733,nan,2,0,6199118,env,40,1.000,5.542,12462933.333,nan,2,0,5790611,curl,40,1.000,31.103,3870720.000,nan,2,0,375841741,66.667,152.850,5275492352.000,5271691776.000,29.411,29.392,nan,nan,40,0
shasum,60,1.000,7.247,3746816.000,nan,2,0,6167993,env,40,1.000,4.916,12680704.000,nan,2,0,6054937,curl,60,1.000,39.496,4155221.333,nan,2,0,383883709,67.933,161.450,5288566784.000,5300565504.000,29.465,29.512,nan,nan,30,0
shasum,60,1.000,7.172,6284541.562,nan,2,0,6167017,env,40,1.000,4.660,12320529.067,nan,2,0,6030976,curl,60,1.000,44.044,7885214.476,nan,2,0,379195404,68.667,171.767,5292523520.000,5302830592.000,29.482,29.522,nan,nan,25,0
shasum,60,1.000,7.397,3604275.200,nan,2,0,5994054,env,40,1.000,5.140,12327253.333,nan,2,0,6097190,curl,60,1.000,42.262,3010560.000,nan,2,0,382239723,67.600,163.683,5256744960.000,5250465792.000,29.339,29.314,nan,nan,30,0
shasum,60,1.000,6.616,5197482.667,nan,1,0,6154030,env,40,1.000,4.365,12416853.333,nan,1,0,6252582,curl,80,1.000,47.991,5618688.000,nan,1,0,379328677,66.200,165.267,5267564544.000,5263666688.000,29.387,29.367,nan,nan,45,0
shasum,60,1.000,7.418,3276800.000,nan,2,0,6178780,env,40,1.000,4.995,3063808.000,nan,2,0,5895722,curl,80,1.000,52.787,4022545.067,nan,2,0,377751475,68.867,179.150,5272064000.000,5266174976.000,29.404,29.377,nan,nan,40,0
