function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,0,1.000,0.064,6197712.213,nan,1,0,0,nmap,60,0.999,258.410,3670016.000,nan,2,0,7509313895,curl,40,1.000,23.585,3420200.960,nan,2,0,407878778,60.400,379.773,5887295488.000,6487171481.600,27.226,29.623,nan,nan,20,0
figlet,0,1.000,0.074,6206464.000,nan,1,0,0,nmap,60,1.000,230.922,360794453.333,nan,2,0,5640123641,curl,40,1.000,21.108,3702784.000,nan,2,0,399720973,59.600,300.967,5856577536.000,6173261824.000,27.093,28.351,nan,nan,50,0
figlet,0,1.000,0.061,6176109.714,nan,1,0,0,nmap,60,1.000,255.281,549914399.695,nan,2,0,5601151473,curl,40,1.000,23.434,3574374.400,nan,2,0,409993663,61.267,323.783,5937162240.000,6326334464.000,27.417,28.975,nan,nan,20,0
figlet,0,1.000,0.084,6204416.000,nan,1,0,0,nmap,60,0.999,205.449,4065052.444,nan,2,0,6950079096,curl,60,1.000,31.359,3837952.000,nan,2,0,409951221,62.067,308.067,5852162048.000,6197157888.000,27.065,28.441,nan,nan,55,0
figlet,0,1.000,0.073,6251885.714,nan,1,0,0,nmap,60,1.000,207.154,465682397.867,nan,2,0,8804979992,curl,60,1.000,32.393,3600384.000,nan,2,0,407324978,61.467,321.933,5877395456.000,6264045568.000,27.166,28.708,nan,nan,50,0
figlet,0,1.000,0.078,6165845.333,nan,1,0,0,nmap,60,1.000,225.092,3779072.000,nan,2,0,8333761903,curl,60,1.000,29.153,3690496.000,nan,2,0,405357785,66.467,290.550,6023260160.000,6431536128.000,27.769,29.398,nan,nan,25,0
figlet,0,1.000,0.070,6162432.000,nan,1,0,0,nmap,60,0.999,244.426,192818517.333,nan,3,0,10826515879,curl,80,1.000,46.886,3452928.000,nan,2,0,407527587,61.133,357.320,6019584000.000,6241725644.800,27.758,28.639,nan,nan,20,0
figlet,0,1.000,0.074,6125977.600,nan,1,0,0,nmap,60,0.999,208.639,465260544.000,nan,2,0,11284106636,curl,80,1.000,44.768,3657728.000,nan,2,0,412511631,62.800,360.773,6130184192.000,6611875020.800,28.189,30.105,nan,nan,45,0
figlet,0,1.000,0.065,6219639.467,nan,1,0,0,nmap,60,0.999,224.635,577437777.920,nan,2,0,10128944715,curl,80,1.000,41.887,3522560.000,nan,2,0,411436643,64.400,349.773,6072225792.000,6535637811.200,27.959,29.803,nan,nan,30,0
figlet,0,1.000,0.068,6177626.210,nan,1,0,0,nmap,60,0.995,229.191,255559680.000,nan,3,0,13363503914,curl,100,1.000,56.640,3926016.000,nan,2,0,436938463,62.267,376.573,5917083648.000,6380515328.000,27.342,29.184,nan,nan,45,0
figlet,0,1.000,0.074,6107978.606,nan,1,0,0,nmap,60,0.977,168.315,401901509.486,nan,3,0,14290997666,curl,100,1.000,58.438,3493888.000,nan,2,0,446957580,63.533,372.253,5953683456.000,6246394265.600,27.489,28.652,nan,nan,45,0
figlet,0,1.000,0.063,6181566.171,nan,1,0,0,nmap,60,0.999,207.431,3010560.000,nan,2,0,12611504268,curl,100,1.000,52.674,4083712.000,nan,2,0,427088191,64.333,380.347,5915877376.000,6512429465.600,27.340,29.719,nan,nan,40,0
figlet,0,1.000,0.069,6150485.333,nan,1,0,0,nmap,60,0.870,190.006,283940977.778,nan,3,1,17084451627,curl,120,1.000,66.198,3353600.000,nan,2,0,497019552,60.933,358.511,5919033344.000,6154530133.333,27.354,28.291,nan,nan,50,1
figlet,0,1.000,0.065,6179459.657,nan,1,0,0,nmap,60,0.758,153.624,3239936.000,nan,3,1,19090778359,curl,120,1.000,62.401,3917824.000,nan,2,0,457890887,64.400,333.911,5849755648.000,6145905322.667,27.073,28.255,nan,nan,35,1
figlet,0,1.000,0.066,6180864.000,nan,1,0,0,nmap,60,0.916,201.616,3425706.667,nan,2,0,15985130774,curl,120,1.000,68.456,4083712.000,nan,2,0,509106733,61.867,370.893,5893935104.000,6368814694.400,27.219,29.115,nan,nan,35,0
figlet,0,1.000,0.066,6208989.867,nan,1,0,0,nmap,80,1.000,318.684,3830715.733,nan,3,0,8748094211,curl,0,1.000,0.074,3746383.644,nan,1,0,0,69.267,367.693,5895976960.000,6378248601.600,27.241,29.164,nan,nan,30,0
figlet,0,1.000,0.067,6196701.867,nan,1,0,0,nmap,80,1.000,298.477,404942848.000,nan,3,0,8879404303,curl,0,1.000,0.059,28532899.840,nan,1,0,0,69.200,380.667,5876649984.000,6137874432.000,27.165,28.208,nan,nan,30,0
figlet,0,1.000,0.062,6127616.000,nan,1,0,0,nmap,80,1.000,310.175,50601984.000,nan,2,0,7857936027,curl,0,1.000,0.064,27968580.267,nan,1,0,0,62.067,370.427,5790216192.000,6230341222.400,26.812,28.572,nan,nan,45,0
figlet,0,1.000,0.066,6207897.600,nan,1,0,0,nmap,80,1.000,305.751,516601992.533,nan,2,0,10853393076,curl,20,1.000,12.116,3276800.000,nan,2,0,404824347,69.400,362.413,5878315008.000,6276907417.600,27.182,28.765,nan,nan,20,0
figlet,0,1.000,0.077,6155059.200,nan,1,0,0,nmap,80,0.998,284.137,370644992.000,nan,3,0,10524941849,curl,20,1.000,12.397,3559424.000,nan,2,0,406131665,67.000,377.627,5821200384.000,6251863654.400,26.937,28.656,nan,nan,55,0
figlet,0,1.000,0.071,6126136.889,nan,1,0,0,nmap,80,0.924,254.589,587314176.000,nan,3,0,14275025942,curl,20,1.000,13.037,3732992.000,nan,2,0,396024091,68.533,341.778,5910679552.000,6240196608.000,27.310,28.622,nan,nan,30,0
figlet,0,1.000,0.067,6150599.111,nan,1,0,0,nmap,80,0.873,225.079,72921088.000,nan,3,1,15855339704,curl,40,1.000,23.646,3493888.000,nan,2,0,394920836,64.000,344.811,5887105024.000,6177383082.667,27.202,28.363,nan,nan,35,1
figlet,0,1.000,0.065,6218069.333,nan,1,0,0,nmap,80,0.974,277.513,3762176.000,nan,3,0,13396971202,curl,40,1.000,22.589,3649536.000,nan,2,0,403149063,60.400,390.300,5896814592.000,6301884074.667,27.242,28.863,nan,nan,35,0
figlet,0,1.000,0.077,6209649.778,nan,1,0,0,nmap,80,0.797,209.038,3356672.000,nan,3,1,16687429289,curl,40,1.000,24.803,3543552.000,nan,2,0,394651914,67.067,328.089,5881038848.000,6141887829.333,27.178,28.222,nan,nan,40,1
figlet,0,1.000,0.075,6155493.878,nan,1,0,0,nmap,100,0.362,166.794,3628227.048,nan,1,1,22562445114,curl,0,1.000,0.075,3768320.000,nan,1,0,0,63.267,267.162,5915320320.000,6143682852.571,27.317,28.236,nan,nan,30,1
figlet,0,1.000,0.075,6220848.762,nan,1,0,0,nmap,100,0.375,181.248,212861220.571,nan,1,1,21690257033,curl,0,1.000,0.074,25661440.000,nan,1,0,0,56.800,273.190,5919330304.000,6132778422.857,27.333,28.191,nan,nan,45,1
figlet,0,1.000,0.077,6179986.286,nan,1,0,0,nmap,100,0.261,311.183,103788544.000,nan,2,1,26951605199,curl,0,1.000,0.073,24701805.714,nan,1,0,0,61.067,263.438,5786718208.000,6044006692.571,26.804,27.843,nan,nan,45,1
figlet,20,1.000,4.983,7934464.000,nan,2,0,8911435,nmap,0,1.000,0.150,3626837.333,nan,1,0,0,curl,0,1.000,0.106,24541866.667,nan,1,0,0,57.933,74.850,5952667648.000,5959682560.000,27.480,27.505,nan,nan,30,0
figlet,20,1.000,5.444,10902698.667,nan,1,0,8896153,nmap,0,1.000,0.097,3975338.667,nan,1,0,0,curl,0,1.000,0.081,24350720.000,nan,1,0,0,58.667,73.800,5985359872.000,5949114368.000,27.593,27.449,nan,nan,25,0
figlet,20,1.000,5.702,3974485.333,nan,1,0,8848515,nmap,0,1.000,0.101,4208981.333,nan,1,0,0,curl,0,1.000,0.101,24276992.000,nan,1,0,0,58.000,71.417,5692286976.000,5680038912.000,26.430,26.380,nan,nan,30,0
figlet,20,1.000,5.619,3839658.667,nan,2,0,8874665,nmap,0,1.000,0.107,4376405.333,nan,1,0,0,curl,20,1.000,18.813,3342336.000,nan,2,0,379041654,59.267,110.250,5678723072.000,5689860608.000,26.376,26.420,nan,nan,30,0
figlet,20,1.000,5.199,5695829.333,nan,2,0,9646517,nmap,0,1.000,0.105,4533589.333,nan,1,0,0,curl,20,1.000,16.681,6951048.533,nan,2,0,380376141,65.333,104.217,5722245120.000,5723342848.000,26.556,26.560,nan,nan,30,0
figlet,20,1.000,5.460,3758250.667,nan,1,0,8396021,nmap,0,1.000,0.092,4733269.333,nan,1,0,0,curl,20,1.000,18.854,3704064.000,nan,1,0,384144686,60.467,105.233,5723275264.000,5718851584.000,26.559,26.539,nan,nan,25,0
figlet,20,1.000,4.366,3878656.000,nan,2,0,9101614,nmap,0,1.000,0.091,5010090.667,nan,1,0,0,curl,40,1.000,31.018,3391146.667,nan,2,0,380964728,60.667,120.050,5670557696.000,5671516672.000,26.349,26.350,nan,nan,30,0
figlet,20,1.000,4.199,3584000.000,nan,2,0,8347320,nmap,0,1.000,0.094,5208624.762,nan,1,0,0,curl,40,1.000,28.747,3891053.714,nan,2,0,376776517,59.667,116.333,5695238144.000,5699178496.000,26.448,26.461,nan,nan,30,0
figlet,20,1.000,4.313,3740330.667,nan,2,0,7837100,nmap,0,1.000,0.090,5391360.000,nan,1,0,0,curl,40,1.000,31.879,3824384.000,nan,2,0,386890157,62.533,128.800,5740163072.000,5747126784.000,26.632,26.660,nan,nan,25,0
figlet,20,1.000,3.758,5759624.533,nan,2,0,7702687,nmap,0,1.000,0.090,5582677.333,nan,1,0,0,curl,60,1.000,40.951,8089463.467,nan,2,0,381033443,62.333,137.583,5738428416.000,5744466432.000,26.624,26.647,nan,nan,30,0
figlet,20,1.000,3.553,3476626.286,nan,1,0,7661431,nmap,0,1.000,0.091,5779553.524,nan,1,0,0,curl,60,1.000,41.967,3561881.600,nan,1,0,380606606,65.067,149.217,5734256640.000,5737613824.000,26.606,26.616,nan,nan,25,0
figlet,20,1.000,4.194,3798186.667,nan,1,0,8165445,nmap,0,1.000,0.091,5953706.667,nan,1,0,0,curl,60,1.000,44.142,3771904.000,nan,2,0,381157778,63.667,143.200,5738280960.000,5734112256.000,26.621,26.602,nan,nan,30,0
figlet,20,1.000,3.419,3762078.476,nan,2,0,7431054,nmap,0,1.000,0.087,6155605.333,nan,1,0,0,curl,80,1.000,48.935,3540309.333,nan,2,0,378803826,63.667,149.950,5726457856.000,5726955008.000,26.575,26.575,nan,nan,30,0
figlet,20,1.000,3.534,3896320.000,nan,2,0,7452046,nmap,0,1.000,0.096,6452053.333,nan,1,0,0,curl,80,1.000,50.583,3522560.000,nan,2,0,380213508,62.867,164.267,5724170240.000,5711053824.000,26.568,26.514,nan,nan,25,0
figlet,20,1.000,3.681,5139729.067,nan,2,0,7778499,nmap,0,1.000,0.093,7070890.667,nan,1,0,0,curl,80,1.000,50.860,6329514.667,nan,2,0,381283477,65.000,155.100,5688801280.000,5698419200.000,26.430,26.467,nan,nan,30,0
figlet,20,1.000,3.051,10754901.333,nan,2,0,7603592,nmap,0,1.000,0.095,6715392.000,nan,1,0,0,curl,100,1.000,54.702,4056181.029,nan,2,0,380491087,64.533,159.967,5696905216.000,5708525056.000,26.460,26.506,nan,nan,30,0
figlet,20,1.000,3.584,3719594.667,nan,1,0,7893808,nmap,0,1.000,0.081,5407744.000,nan,1,0,0,curl,100,1.000,64.764,4007765.333,nan,1,0,376836333,60.867,171.433,5723785216.000,5734617088.000,26.573,26.614,nan,nan,25,0
figlet,20,1.000,3.330,10588330.667,nan,2,0,7607672,nmap,0,1.000,0.081,5512362.667,nan,1,0,0,curl,100,1.000,60.300,3721557.333,nan,2,0,380457744,62.267,165.050,5721182208.000,5731800064.000,26.560,26.599,nan,nan,30,0
figlet,20,1.000,3.461,3563946.667,nan,1,0,7509642,nmap,0,1.000,0.078,5449728.000,nan,1,0,0,curl,120,1.000,71.047,3900928.000,nan,1,0,380536575,60.200,186.767,5733326848.000,5743748608.000,26.609,26.647,nan,nan,25,0
figlet,20,1.000,3.324,3937962.667,nan,2,0,7850608,nmap,0,1.000,0.090,5468672.000,nan,1,0,0,curl,120,1.000,70.541,3934720.000,nan,2,0,379732798,61.600,180.083,5751173120.000,5758323200.000,26.679,26.705,nan,nan,30,0
figlet,20,1.000,2.855,10673010.590,nan,2,0,7698604,nmap,0,1.000,0.083,5513216.000,nan,1,0,0,curl,120,1.000,62.369,3723059.200,nan,2,0,379485750,62.533,173.583,5746810880.000,5761580032.000,26.663,26.719,nan,nan,30,0
figlet,20,1.000,3.266,3704490.667,nan,1,0,8202811,nmap,0,1.000,0.083,5582848.000,nan,1,0,0,curl,140,1.000,86.377,3745109.333,nan,1,0,385648010,62.600,204.033,5778481152.000,5797346816.000,26.794,26.867,nan,nan,25,0
figlet,20,1.000,3.047,3602056.533,nan,2,0,8244270,nmap,0,1.000,0.085,5604010.667,nan,1,0,0,curl,140,1.000,78.076,3948885.333,nan,2,0,382053077,59.467,191.150,5764317184.000,5780841472.000,26.736,26.798,nan,nan,30,0
figlet,20,1.000,3.179,3847099.733,nan,1,0,7691766,nmap,0,1.000,0.082,5607521.524,nan,1,0,0,curl,140,1.000,73.477,3688721.067,nan,1,0,380608498,62.800,204.467,5778845696.000,5790076416.000,26.792,26.832,nan,nan,25,0
figlet,20,1.000,3.138,10739882.667,nan,1,0,8311943,nmap,0,1.000,0.084,5672960.000,nan,1,0,0,curl,160,1.000,92.482,4062720.000,nan,2,0,383029225,62.067,211.550,5782784000.000,5797897216.000,26.805,26.862,nan,nan,30,0
figlet,20,1.000,2.886,3579392.000,nan,2,0,7897062,nmap,0,1.000,0.090,5736789.333,nan,1,0,0,curl,160,1.000,84.878,3987626.667,nan,2,0,383024717,63.000,199.083,5780097024.000,5800506880.000,26.795,26.873,nan,nan,30,0
figlet,20,1.000,2.699,3976635.733,nan,1,0,7662532,nmap,0,1.000,0.082,5650773.333,nan,1,0,0,curl,160,1.000,93.463,3931409.067,nan,1,0,381919213,63.467,219.183,5784905728.000,5800563200.000,26.814,26.874,nan,nan,25,0
figlet,20,1.000,3.136,4059477.333,nan,1,0,8565146,nmap,0,1.000,0.088,5720405.333,nan,1,0,0,curl,180,1.000,102.954,3880533.333,nan,1,0,388605412,61.933,228.836,5738584064.000,5766566400.000,26.632,26.740,nan,nan,30,0
figlet,20,1.000,2.934,3815765.333,nan,2,0,8652106,nmap,0,1.000,0.079,5719040.000,nan,1,0,0,curl,180,1.000,96.426,3900586.667,nan,2,0,388113253,63.800,217.417,5746866176.000,5779231744.000,26.664,26.792,nan,nan,30,0
figlet,20,1.000,2.748,10742954.667,nan,2,0,8890927,nmap,0,1.000,0.079,5808761.905,nan,1,0,0,curl,180,1.000,95.257,3432243.200,nan,2,0,388436326,59.867,268.350,5768908800.000,5794547712.000,26.753,26.851,nan,nan,30,0
figlet,20,1.000,3.244,3381504.000,nan,1,0,9353756,nmap,0,1.000,0.087,5678762.667,nan,1,0,0,curl,200,1.000,117.525,3713706.667,nan,1,0,393461609,64.200,249.283,5792641024.000,5824864256.000,26.851,26.978,nan,nan,25,0
figlet,20,1.000,2.960,3622075.733,nan,2,0,9328460,nmap,0,1.000,0.087,5752832.000,nan,1,0,0,curl,200,1.000,110.552,3709115.733,nan,1,0,393766627,61.267,236.003,5802917888.000,5822435328.000,26.888,26.964,nan,nan,30,0
figlet,20,1.000,2.966,3990118.400,nan,2,0,9725459,nmap,0,1.000,0.082,5645107.200,nan,1,0,0,curl,200,1.000,106.281,3202082.133,nan,2,0,396157386,59.800,228.367,5798078464.000,5819438592.000,26.870,26.953,nan,nan,30,0
figlet,20,1.000,4.494,4027306.667,nan,1,0,9105299,nmap,20,1.000,90.691,14012820.724,nan,1,0,104079115,curl,0,1.000,6.684,3687931.124,nan,1,0,0,65.000,164.333,5800333312.000,5795083264.000,26.881,26.861,nan,nan,25,0
figlet,20,1.000,4.842,10744320.000,nan,1,0,9198706,nmap,20,1.000,93.281,18709333.333,nan,1,0,100904870,curl,0,1.000,0.076,30466048.000,nan,1,0,0,61.333,158.717,5787863040.000,5782760960.000,26.840,26.819,nan,nan,30,0
figlet,20,1.000,4.560,3710378.667,nan,2,0,8853670,nmap,20,1.000,88.991,3613610.667,nan,2,0,102879421,curl,0,1.000,0.079,27385856.000,nan,1,0,0,62.867,154.250,5791709184.000,5782670848.000,26.857,26.819,nan,nan,30,0
figlet,20,1.000,3.974,10799762.286,nan,2,0,8969711,nmap,20,1.000,86.109,19304155.429,nan,2,0,103554759,curl,20,1.000,14.294,30780654.933,nan,2,0,381455045,63.867,169.050,5777674240.000,5775661568.000,26.801,26.791,nan,nan,30,0
figlet,20,1.000,4.406,3892138.667,nan,1,0,7754974,nmap,20,1.000,92.845,3737941.333,nan,1,0,104280606,curl,20,1.000,16.192,4760234.667,nan,1,0,377424328,67.200,185.517,5778458624.000,5773399040.000,26.811,26.788,nan,nan,25,0
figlet,20,1.000,3.866,4048213.333,nan,2,0,7436912,nmap,20,1.000,86.393,3716010.667,nan,2,0,104878373,curl,20,1.000,15.504,3755520.000,nan,2,0,377154877,64.733,176.683,5792962560.000,5787917312.000,26.870,26.846,nan,nan,30,0
figlet,20,1.000,3.477,3659532.190,nan,1,0,8152312,nmap,20,1.000,94.076,19969345.829,nan,1,0,105174355,curl,40,1.000,27.323,3596970.667,nan,1,0,384247006,63.533,207.733,5792659456.000,5787923968.000,26.868,26.847,nan,nan,25,0
figlet,20,1.000,3.656,3595008.000,nan,1,0,7792751,nmap,20,1.000,90.360,3978240.000,nan,1,0,105912080,curl,40,1.000,28.667,3909973.333,nan,2,0,383329714,65.200,201.083,5803315200.000,5800019456.000,26.914,26.897,nan,nan,30,0
figlet,20,1.000,3.532,3709756.952,nan,2,0,8416839,nmap,20,1.000,87.096,3533312.000,nan,2,0,112720926,curl,40,1.000,27.072,3641514.667,nan,2,0,381196844,67.000,192.850,5705017344.000,5709489664.000,26.521,26.536,nan,nan,30,0
figlet,20,1.000,3.319,3950677.333,nan,1,0,8595741,nmap,20,1.000,83.563,3880533.333,nan,1,0,118795088,curl,60,1.000,34.291,3767808.000,nan,1,0,382408981,65.600,226.733,5743480832.000,5737943040.000,26.679,26.653,nan,nan,25,0
figlet,20,1.000,3.203,3590656.000,nan,2,0,8283571,nmap,20,1.000,91.578,3671722.667,nan,1,0,112196912,curl,60,1.000,38.843,4057600.000,nan,1,0,378545796,66.333,214.819,5747714048.000,5745734656.000,26.693,26.683,nan,nan,30,0
figlet,20,1.000,2.929,3711902.476,nan,2,0,8294727,nmap,20,1.000,83.762,21620053.333,nan,2,0,115835745,curl,60,1.000,35.284,3897002.667,nan,2,0,380374866,68.467,204.933,5770770432.000,5774219776.000,26.789,26.799,nan,nan,30,0
figlet,20,1.000,3.296,3987114.667,nan,1,0,8605775,nmap,20,1.000,95.528,3889834.667,nan,1,0,117482983,curl,80,1.000,51.499,3656618.667,nan,1,0,382195904,64.800,234.700,5778458624.000,5783618048.000,26.819,26.835,nan,nan,25,0
figlet,20,1.000,3.203,3976362.667,nan,1,0,8606952,nmap,20,1.000,91.073,3993685.333,nan,1,0,123938008,curl,80,1.000,48.578,3795797.333,nan,2,0,383580788,66.800,230.200,5781518336.000,5780357120.000,26.831,26.823,nan,nan,30,0
figlet,20,1.000,3.033,3971340.190,nan,2,0,8975945,nmap,20,1.000,87.054,3711232.000,nan,2,0,130755762,curl,80,1.000,46.440,3604992.000,nan,2,0,384647006,63.333,220.133,5772992512.000,5774455296.000,26.798,26.800,nan,nan,30,0
figlet,20,1.000,3.089,3836928.000,nan,1,0,9935873,nmap,20,1.000,96.626,3810474.667,nan,1,0,134874290,curl,100,1.000,62.132,3902293.333,nan,1,0,387582554,66.733,255.517,5776902144.000,5783229440.000,26.816,26.837,nan,nan,25,0
figlet,20,1.000,3.161,10681685.333,nan,2,0,9245785,nmap,20,1.000,89.514,3988138.667,nan,1,0,129761066,curl,100,1.000,56.946,3613184.000,nan,1,0,386833356,65.067,241.650,5777739776.000,5783190528.000,26.820,26.838,nan,nan,30,0
figlet,20,1.000,2.948,3546782.476,nan,2,0,9493385,nmap,20,1.000,83.242,3589973.333,nan,2,0,136822823,curl,100,1.000,54.129,3918921.143,nan,2,0,384129142,64.933,232.667,5777608704.000,5770163200.000,26.822,26.787,nan,nan,30,0
figlet,20,1.000,2.880,3750434.133,nan,1,0,9483753,nmap,20,1.000,95.385,3547989.333,nan,1,0,141922866,curl,120,1.000,70.407,3496448.000,nan,1,0,389186645,66.467,266.700,5757087744.000,5766006784.000,26.738,26.771,nan,nan,25,0
figlet,20,1.000,2.969,3590314.667,nan,1,0,10154123,nmap,20,1.000,92.456,3623253.333,nan,1,0,171614611,curl,120,1.000,69.342,3640234.667,nan,1,0,395734503,64.867,261.067,5761693696.000,5764691968.000,26.726,26.735,nan,nan,30,0
figlet,20,1.000,2.770,4024661.333,nan,1,0,9064842,nmap,20,1.000,84.021,3761578.667,nan,2,0,144605893,curl,120,1.000,64.460,3930624.000,nan,2,0,392056082,66.400,243.783,5748017152.000,5757724160.000,26.670,26.706,nan,nan,30,0
figlet,20,1.000,2.848,4035584.000,nan,1,0,9856580,nmap,20,1.000,85.214,3490645.333,nan,1,0,154750542,curl,140,1.000,76.557,3532502.552,nan,1,0,393831828,64.267,281.983,5772308480.000,5785339392.000,26.770,26.818,nan,nan,25,0
figlet,20,1.000,2.916,3551914.667,nan,1,0,10204840,nmap,20,1.000,93.024,3900757.333,nan,1,0,165512561,curl,140,1.000,78.418,3845205.333,nan,1,0,399390465,65.867,274.767,5770670080.000,5787026944.000,26.762,26.825,nan,nan,30,0
figlet,20,1.000,2.867,3513173.333,nan,1,0,10376936,nmap,20,1.000,89.372,3731285.333,nan,1,0,166088218,curl,140,1.000,74.276,3739648.000,nan,1,0,400143123,68.000,264.533,5796579328.000,5805353472.000,26.871,26.902,nan,nan,30,0
figlet,20,1.000,2.831,3800149.333,nan,2,0,11488812,nmap,20,1.000,89.695,3932569.600,nan,2,0,214259318,curl,160,1.000,86.238,3807573.333,nan,2,0,440079092,66.867,271.283,5794295808.000,5821377024.000,26.862,26.966,nan,nan,30,0
figlet,20,1.000,3.055,3785984.000,nan,1,0,11177567,nmap,20,1.000,98.994,3802282.667,nan,1,0,187314825,curl,160,1.000,84.316,4499353.600,nan,1,0,408745007,67.067,295.317,5829804032.000,5852546560.000,27.007,27.096,nan,nan,25,0
figlet,20,1.000,3.014,3818837.333,nan,1,0,11777833,nmap,20,1.000,94.326,3762688.000,nan,1,0,214148916,curl,160,1.000,84.109,3864917.333,nan,1,0,451368619,68.867,289.617,5817501696.000,5843003392.000,26.957,27.057,nan,nan,30,0
figlet,20,1.000,2.762,3856725.333,nan,1,0,12572999,nmap,20,1.000,87.037,26196309.333,nan,2,0,264683789,curl,180,1.000,89.182,3758933.333,nan,2,0,565514861,69.000,285.983,5818408960.000,5842467328.000,26.960,27.052,nan,nan,30,0
figlet,20,1.000,3.235,3921544.533,nan,1,0,13581399,nmap,20,1.000,96.915,3788934.095,nan,1,0,299859763,curl,180,1.000,99.199,5207347.200,nan,1,0,1093655014,67.933,320.117,5854842880.000,5899996672.000,27.110,27.288,nan,nan,25,0
figlet,20,1.000,2.999,3880277.333,nan,1,0,12414069,nmap,20,1.000,97.159,3850069.333,nan,1,0,279739059,curl,180,1.000,95.796,3540923.733,nan,1,0,584069782,68.800,304.533,5847969792.000,5872016384.000,27.083,27.174,nan,nan,30,0
figlet,20,1.000,3.525,3799210.667,nan,2,0,11569047,nmap,20,1.000,98.877,3246080.000,nan,2,0,234378255,curl,200,0.999,85.576,3654192.762,nan,3,0,7154310789,67.333,301.587,5829242880.000,5888065126.400,27.009,27.240,nan,nan,30,0
figlet,20,1.000,2.973,10744832.000,nan,2,0,13596738,nmap,20,1.000,98.174,3526656.000,nan,2,0,313617875,curl,200,0.999,92.510,125710336.000,nan,2,0,3051165015,66.667,311.650,6238363648.000,6183127040.000,28.645,28.426,nan,nan,45,0
figlet,20,1.000,2.952,3825664.000,nan,1,0,13342846,nmap,20,1.000,98.582,4247552.000,nan,1,0,277854680,curl,200,1.000,100.231,92904106.667,nan,1,0,1688966688,65.067,314.317,5968156672.000,5970348544.000,27.576,27.583,nan,nan,50,0
figlet,20,1.000,3.285,3732565.333,nan,2,0,8757336,nmap,40,1.000,165.471,3871061.333,nan,2,0,105448289,curl,0,1.000,0.110,3653461.333,nan,1,0,0,68.067,225.483,5966893056.000,5943989248.000,27.576,27.483,nan,nan,30,0
figlet,20,1.000,3.736,3657240.381,nan,1,0,8344420,nmap,40,1.000,185.684,3732309.333,nan,1,0,101350355,curl,0,1.000,0.086,64724309.333,nan,1,0,0,65.000,239.783,5892493312.000,5872812544.000,27.268,27.188,nan,nan,25,0
figlet,20,1.000,3.662,3926186.667,nan,2,0,8243614,nmap,40,1.000,175.862,3424682.667,nan,1,0,103710602,curl,0,1.000,0.089,46848000.000,nan,1,0,0,64.400,231.217,5832448000.000,5829129216.000,27.029,27.015,nan,nan,30,0
figlet,20,1.000,3.153,4049578.667,nan,2,0,8479634,nmap,40,1.000,165.199,3769344.000,nan,2,0,111064370,curl,20,1.000,13.323,49016490.667,nan,2,0,384276940,66.000,241.467,5779955712.000,5775651328.000,26.825,26.806,nan,nan,30,0
figlet,20,1.000,3.371,3603968.000,nan,1,0,8569439,nmap,40,1.000,168.941,3886592.000,nan,1,0,107492457,curl,20,1.000,13.288,3307997.867,nan,1,0,381544310,65.867,257.583,5794011136.000,5795862016.000,26.884,26.888,nan,nan,25,0
