function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,function_eat-memory,rate_function_eat-memory,success_rate_function_eat-memory,cpu_usage_function_eat-memory,ram_usage_function_eat-memory,power_usage_function_eat-memory,replica_eat-memory,overloaded_function_eat-memory,medium_latency_function_eat-memory,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
shasum,40,1.000,3.819,3670016.000,nan,2,0,9822597,curl,60,1.000,33.217,6367232.000,nan,2,0,395111632,eat-memory,60,1.000,193.586,204542449.371,nan,2,0,1571936267,32.762,303.699,6040047616.000,6153975296.000,31.895,32.347,nan,nan,70,0
shasum,40,1.000,3.657,3685444.267,nan,2,0,9787501,curl,60,1.000,30.350,37504512.000,nan,1,0,396567007,eat-memory,60,1.000,194.921,210657280.000,nan,1,0,1695078447,36.162,279.465,6066352128.000,6200419328.000,32.009,32.539,nan,nan,30,0
shasum,40,1.000,4.056,3867716.267,nan,2,0,10136199,curl,60,1.000,34.171,38814378.667,nan,2,0,399815301,eat-memory,60,1.000,213.557,218388309.333,nan,2,0,2080765750,35.933,301.032,6108471296.000,6232085504.000,32.183,32.671,nan,nan,25,0
shasum,40,1.000,4.002,3804160.000,nan,2,0,10260759,curl,60,1.000,33.231,39169443.352,nan,2,0,397491702,eat-memory,80,0.320,225.029,241911308.678,nan,1,1,9613028150,32.200,368.080,6086516736.000,6314225254.400,32.081,32.986,nan,nan,70,1
shasum,40,1.000,3.965,3760469.333,nan,2,0,10182719,curl,60,1.000,34.314,38757990.400,nan,2,0,400386236,eat-memory,80,0.297,238.957,282089881.600,nan,1,1,9621026729,34.400,338.507,6240296960.000,6393254707.200,32.704,33.308,nan,nan,35,1
shasum,40,1.000,4.052,3998378.667,nan,2,0,9570248,curl,60,1.000,35.689,38658730.667,nan,2,0,399759731,eat-memory,80,0.305,246.282,286728874.667,nan,1,1,10042035505,35.000,347.680,6277545984.000,6416202547.200,32.851,33.399,nan,nan,30,1
shasum,40,1.000,3.935,5822720.000,nan,2,0,4967867,curl,80,1.000,44.538,3321856.000,nan,2,0,372324763,eat-memory,0,1.000,0.055,88051712.000,nan,1,0,0,35.638,126.851,6307751936.000,6280196096.000,32.976,32.864,nan,nan,30,0
shasum,40,1.000,3.526,3924821.333,nan,2,0,4600733,curl,80,1.000,40.914,3227648.000,nan,2,0,374010998,eat-memory,0,1.000,0.590,76102144.000,nan,1,0,0,34.800,118.132,6117738496.000,6094745088.000,32.220,32.125,nan,nan,45,0
shasum,40,1.000,3.469,5633365.333,nan,2,0,4640559,curl,80,1.000,40.124,6445738.667,nan,2,0,371856748,eat-memory,0,1.000,0.346,64166912.000,nan,1,0,0,32.667,127.717,6060044288.000,6071703040.000,31.983,32.030,nan,nan,70,0
shasum,40,1.000,4.363,3792213.333,nan,2,0,6777491,curl,80,1.000,47.303,42669056.000,nan,2,0,378809417,eat-memory,20,1.000,71.663,98318677.333,nan,2,0,1092956783,34.096,196.451,6077163520.000,6122835456.000,32.061,32.239,nan,nan,45,0
shasum,40,1.000,3.355,3915776.000,nan,1,0,5218100,curl,80,1.000,39.683,40420181.333,nan,1,0,373374960,eat-memory,20,1.000,61.503,88174762.667,nan,1,0,1081327528,34.267,164.850,6063552512.000,6105741312.000,31.999,32.167,nan,nan,75,0
shasum,40,1.000,3.850,3649536.000,nan,2,0,5406456,curl,80,1.000,43.637,41189034.667,nan,2,0,375215767,eat-memory,20,1.000,65.744,3362816.000,nan,2,0,1082862102,33.533,183.516,6048485376.000,6094217216.000,31.947,32.127,nan,nan,40,0
shasum,40,1.000,3.553,4073472.000,nan,1,0,7557722,curl,80,1.000,36.715,39925725.867,nan,1,0,382755092,eat-memory,40,1.000,123.305,150749525.333,nan,1,0,1095720240,33.733,225.529,6039953408.000,6126517760.000,31.909,32.252,nan,nan,75,0
shasum,40,1.000,3.980,3763182.933,nan,2,0,7820785,curl,80,1.000,43.883,42182144.000,nan,2,0,382926777,eat-memory,40,1.000,135.808,3999744.000,nan,2,0,1103808639,33.400,252.331,6082060288.000,6162784256.000,32.085,32.403,nan,nan,40,0
shasum,40,1.000,3.771,3407872.000,nan,2,0,7174868,curl,80,1.000,41.411,42275498.667,nan,2,0,386522793,eat-memory,40,1.000,130.940,151288661.333,nan,1,0,1100422346,33.333,233.900,6055890944.000,6142273024.000,31.975,32.318,nan,nan,75,0
shasum,40,1.000,3.424,5365077.333,nan,2,0,10256189,curl,80,1.000,35.468,40975257.600,nan,2,0,405667183,eat-memory,60,0.980,183.306,183520329.143,nan,2,0,3538627829,32.333,309.766,6021791744.000,6163832832.000,31.841,32.405,nan,nan,70,0
shasum,40,1.000,4.335,4071424.000,nan,2,0,10299076,curl,80,1.000,47.295,3207168.000,nan,2,0,411071335,eat-memory,60,0.649,230.070,3375104.000,nan,2,1,6274829534,33.838,355.176,6088910848.000,6248316518.400,32.105,32.738,nan,nan,70,1
shasum,40,1.000,4.871,3313664.000,nan,3,0,12096577,curl,80,1.000,52.062,44522018.133,nan,3,0,419573748,eat-memory,60,0.308,222.060,248626926.933,nan,1,1,9736681822,35.667,357.134,6146533376.000,6301857792.000,32.334,32.953,nan,nan,75,1
shasum,40,1.000,3.943,2732032.000,nan,2,0,5558861,curl,100,1.000,55.223,46187812.571,nan,2,0,375557052,eat-memory,0,1.000,0.383,74384486.400,nan,1,0,0,35.133,148.767,6234204160.000,6212839936.000,32.689,32.605,nan,nan,90,0
shasum,40,1.000,4.024,3295232.000,nan,2,0,6389294,curl,100,1.000,54.636,45724842.667,nan,2,0,377406712,eat-memory,0,1.000,0.112,59068074.667,nan,1,0,0,34.800,141.267,6088878080.000,6104657408.000,32.114,32.177,nan,nan,75,0
shasum,40,1.000,3.296,10769408.000,nan,1,0,5077704,curl,100,1.000,46.688,46359040.000,nan,1,0,372591325,eat-memory,0,1.000,0.055,42159786.667,nan,1,0,0,33.267,121.433,6111156224.000,6111038976.000,32.212,32.208,nan,nan,45,0
shasum,40,1.000,4.026,3972505.600,nan,2,0,6688659,curl,100,1.000,53.248,3526656.000,nan,2,0,378150965,eat-memory,20,1.000,65.412,94128264.533,nan,2,0,1093436883,35.971,207.018,6083334144.000,6127609856.000,32.100,32.274,nan,nan,40,0
shasum,40,1.000,3.787,2584576.000,nan,2,0,6778200,curl,100,1.000,52.017,3819520.000,nan,2,0,380872461,eat-memory,20,1.000,65.571,97357994.667,nan,1,0,1097722146,31.695,192.301,6046105600.000,6107964928.000,31.946,32.192,nan,nan,75,0
shasum,40,1.000,3.405,5603328.000,nan,2,0,6701594,curl,100,1.000,54.064,3796992.000,nan,2,0,379064083,eat-memory,20,1.000,63.788,88664039.619,nan,2,0,1096365711,31.095,209.517,6086699008.000,6141499904.000,32.110,32.328,nan,nan,70,0
shasum,40,1.000,3.622,3211264.000,nan,2,0,8608516,curl,100,1.000,50.732,47759018.667,nan,2,0,391144599,eat-memory,40,1.000,132.414,152472234.667,nan,1,0,1126118153,32.229,248.384,6073360384.000,6177923584.000,32.059,32.474,nan,nan,75,0
shasum,40,1.000,3.568,5876394.667,nan,2,0,8561038,curl,100,1.000,47.752,3686400.000,nan,1,0,391546321,eat-memory,40,1.000,134.656,144990378.667,nan,2,0,1137715088,34.067,277.733,6111727616.000,6208796160.000,32.179,32.565,nan,nan,70,0
shasum,40,1.000,3.872,3907584.000,nan,2,0,8409244,curl,100,1.000,52.563,3579904.000,nan,2,0,390689235,eat-memory,40,1.000,135.864,152900266.667,nan,2,0,1121835621,33.267,256.265,6099197952.000,6197206528.000,32.129,32.518,nan,nan,75,0
shasum,40,1.000,3.547,3940352.000,nan,1,0,10083622,curl,100,1.000,48.671,4204544.000,nan,1,0,415695290,eat-memory,60,0.452,160.800,195007317.333,nan,1,1,6988597782,32.000,273.231,6111905792.000,6246940672.000,32.179,32.715,nan,nan,75,1
shasum,40,1.000,3.607,4065826.133,nan,2,0,10272282,curl,100,1.000,49.808,49094656.000,nan,2,0,414864505,eat-memory,60,0.452,161.241,216713728.000,nan,1,1,7046521309,32.896,279.384,6270279680.000,6359634432.000,32.814,33.166,nan,nan,35,1
shasum,40,1.000,3.722,6146696.533,nan,2,0,10044914,curl,100,1.000,50.738,3186688.000,nan,2,0,415476787,eat-memory,60,0.461,206.939,251908949.333,nan,1,1,6996050897,33.362,286.316,6211219456.000,6317350912.000,32.583,33.003,nan,nan,20,1
shasum,40,1.000,3.803,3768729.600,nan,2,0,5353981,curl,120,1.000,64.417,3695274.667,nan,2,0,375826840,eat-memory,0,1.000,32.543,114766506.667,nan,1,0,0,33.533,158.483,6236700672.000,6236772864.000,32.684,32.684,nan,nan,20,0
shasum,40,1.000,3.478,2854912.000,nan,2,0,4984002,curl,120,1.000,59.133,3317760.000,nan,2,0,376587192,eat-memory,0,1.000,0.053,73019392.000,nan,1,0,0,35.562,145.921,6181713920.000,6185668096.000,32.467,32.482,nan,nan,30,0
shasum,40,1.000,3.351,5827891.200,nan,1,0,5081010,curl,120,1.000,56.790,12241066.667,nan,1,0,372953673,eat-memory,0,1.000,0.240,52556458.667,nan,1,0,0,35.029,137.932,6147590144.000,6165738496.000,32.333,32.404,nan,nan,30,0
shasum,40,1.000,3.891,3805184.000,nan,2,0,6510290,curl,120,1.000,64.171,52561066.667,nan,2,0,379727337,eat-memory,20,1.000,70.712,97904298.667,nan,2,0,1096558260,32.696,215.849,6098370560.000,6154308096.000,32.131,32.354,nan,nan,70,0
shasum,40,1.000,3.494,3964928.000,nan,2,0,6507353,curl,120,1.000,59.012,3440640.000,nan,2,0,381052142,eat-memory,20,1.000,65.464,92506453.333,nan,1,0,1097900912,31.267,199.181,6042277888.000,6096973824.000,31.910,32.127,nan,nan,75,0
shasum,40,1.000,4.280,3682304.000,nan,2,0,8000651,curl,120,1.000,66.857,3911680.000,nan,2,0,389650406,eat-memory,20,1.000,71.650,88986794.667,nan,2,0,1116302195,35.067,236.448,6080151552.000,6137274880.000,32.061,32.289,nan,nan,70,0
shasum,40,1.000,3.689,2338816.000,nan,2,0,9195291,curl,120,1.000,58.430,53797717.333,nan,2,0,404746232,eat-memory,40,1.000,134.561,150780586.667,nan,1,0,1221035335,32.000,263.017,6082224128.000,6183872000.000,32.071,32.475,nan,nan,75,0
shasum,40,1.000,3.464,5488640.000,nan,2,0,8978320,curl,120,1.000,52.066,51386402.133,nan,2,0,406967320,eat-memory,40,1.000,139.559,154883310.933,nan,2,0,1187275546,31.667,288.000,6070509568.000,6165149184.000,32.027,32.403,nan,nan,70,0
shasum,40,1.000,3.775,4018824.533,nan,2,0,9284249,curl,120,1.000,60.064,2347008.000,nan,2,0,414415844,eat-memory,40,1.000,141.417,3510613.333,nan,1,0,1270257560,35.562,275.448,6111916032.000,6208034304.000,32.201,32.581,nan,nan,30,0
shasum,40,1.000,3.933,3634517.333,nan,2,0,10069892,curl,120,1.000,64.503,3525290.667,nan,3,0,441894713,eat-memory,60,0.293,188.874,208668574.476,nan,1,1,9235193035,31.533,370.080,6112399360.000,6295559372.800,32.195,32.923,nan,nan,70,1
shasum,40,1.000,4.000,3317760.000,nan,2,0,10288640,curl,120,1.000,65.584,3405824.000,nan,2,0,437667102,eat-memory,60,0.269,204.615,254290466.133,nan,1,1,9596540828,35.562,363.052,6297550848.000,6420167884.800,32.942,33.427,nan,nan,20,1
shasum,40,1.000,4.169,3623485.440,nan,3,0,10370756,curl,120,1.000,67.188,3276800.000,nan,3,0,440604678,eat-memory,60,0.302,220.802,280024268.800,nan,1,1,9289396835,34.333,355.853,6295068672.000,6429306880.000,32.930,33.463,nan,nan,20,1
shasum,40,1.000,3.740,10801322.667,nan,1,0,5724265,curl,140,1.000,68.552,57509888.000,nan,2,0,377502078,eat-memory,0,1.000,0.085,74971306.667,nan,1,0,0,30.838,162.619,6264629248.000,6239136768.000,32.801,32.700,nan,nan,80,0
shasum,40,1.000,4.300,3547136.000,nan,2,0,6129636,curl,140,1.000,82.065,3485696.000,nan,2,0,378037147,eat-memory,0,1.000,0.052,56713216.000,nan,1,0,0,34.267,184.155,6132506624.000,6141551616.000,32.277,32.313,nan,nan,70,0
shasum,40,1.000,3.911,2969600.000,nan,2,0,5943676,curl,140,1.000,75.554,3969024.000,nan,2,0,376427021,eat-memory,0,1.000,0.055,41272320.000,nan,1,0,0,30.933,168.696,6057629696.000,6082224128.000,31.982,32.080,nan,nan,75,0
shasum,40,1.000,3.534,3548057.600,nan,1,0,7612803,curl,140,1.000,67.767,9637580.800,nan,1,0,388592920,eat-memory,20,1.000,65.289,95100928.000,nan,1,0,1114816063,35.038,219.285,6096683008.000,6162883072.000,32.146,32.408,nan,nan,30,0
shasum,40,1.000,3.851,4096000.000,nan,2,0,7368302,curl,140,1.000,75.126,3190784.000,nan,2,0,387649133,eat-memory,20,1.000,69.995,95297194.667,nan,2,0,1112763160,32.133,230.717,6116521984.000,6177771008.000,32.219,32.463,nan,nan,70,0
shasum,40,1.000,3.542,3895296.000,nan,1,0,6826431,curl,140,1.000,68.401,7712768.000,nan,1,0,381287481,eat-memory,20,1.000,62.674,93969408.000,nan,1,0,1103424094,32.133,210.017,6095509504.000,6154408960.000,32.136,32.370,nan,nan,75,0
shasum,40,1.000,4.044,3765930.667,nan,2,0,10956823,curl,140,1.000,74.888,3661994.667,nan,2,0,495450357,eat-memory,40,0.998,132.403,155836611.048,nan,2,0,2678852504,35.162,304.782,6134433792.000,6260504064.000,32.297,32.795,nan,nan,40,0
shasum,40,1.000,3.767,3833856.000,nan,1,0,10652982,curl,140,1.000,66.199,60553216.000,nan,1,0,465344390,eat-memory,40,1.000,129.086,144439466.667,nan,1,0,2293203197,31.933,268.050,6133370880.000,6242296320.000,32.287,32.719,nan,nan,75,0
shasum,40,1.000,3.895,3947861.333,nan,2,0,10122379,curl,140,1.000,72.085,3793817.600,nan,2,0,508782447,eat-memory,40,0.995,140.618,162903722.667,nan,2,0,2874395587,33.267,290.368,6143969280.000,6246057984.000,32.338,32.741,nan,nan,40,0
shasum,40,1.000,4.168,3747840.000,nan,2,0,10447118,curl,140,1.000,78.410,64659319.467,nan,2,0,483586497,eat-memory,60,0.202,188.721,215555822.933,nan,1,1,11320861795,31.933,358.626,6152990720.000,6343787315.200,32.368,33.126,nan,nan,70,1
shasum,40,1.000,4.150,3835275.947,nan,2,0,10665196,curl,140,1.000,73.116,61998557.867,nan,2,0,497386703,eat-memory,60,0.196,206.741,281190973.440,nan,1,1,11252145077,35.200,341.402,6339254272.000,6472047411.200,33.118,33.644,nan,nan,20,1
shasum,40,1.000,4.184,3338240.000,nan,2,0,10846135,curl,140,1.000,76.320,3809177.600,nan,2,0,520114154,eat-memory,60,0.193,189.712,240685738.667,nan,1,1,11220297861,36.133,360.227,6343886848.000,6479918694.400,33.140,33.677,nan,nan,30,1
shasum,40,1.000,3.546,3634858.667,nan,1,0,5908306,curl,160,1.000,79.008,65770666.667,nan,1,0,378602213,eat-memory,0,1.000,0.053,79814656.000,nan,1,0,0,34.304,175.836,6362853376.000,6338932224.000,33.216,33.118,nan,nan,35,0
shasum,40,1.000,3.553,3860480.000,nan,2,0,5597544,curl,160,1.000,67.655,58139613.867,nan,2,0,375226732,eat-memory,0,1.000,0.097,61737984.000,nan,1,0,0,33.762,190.186,6175330304.000,6195593728.000,32.464,32.545,nan,nan,70,0
shasum,40,1.000,4.065,3760469.333,nan,2,0,6310115,curl,160,1.000,86.467,62136320.000,nan,2,0,383161683,eat-memory,0,1.000,0.128,61348181.333,nan,1,0,0,35.933,192.183,6186233856.000,6206705664.000,32.515,32.596,nan,nan,30,0
shasum,40,1.000,3.949,3354624.000,nan,2,0,9193486,curl,160,1.000,80.997,64495104.000,nan,2,0,436319976,eat-memory,20,1.000,70.158,98380800.000,nan,1,0,1170587520,36.067,246.117,6182041600.000,6239214080.000,32.502,32.729,nan,nan,30,0
shasum,40,1.000,3.574,4684458.667,nan,2,0,8250244,curl,160,1.000,76.114,3993600.000,nan,1,0,407442812,eat-memory,20,1.000,63.605,91312201.143,nan,2,0,1139288766,32.305,262.301,6141925376.000,6200784384.000,32.336,32.571,nan,nan,70,0
shasum,40,1.000,3.890,3198976.000,nan,2,0,7947794,curl,160,1.000,82.767,2158592.000,nan,2,0,390590725,eat-memory,20,1.000,70.860,98124458.667,nan,1,0,1121328488,34.438,242.250,6138482688.000,6194921984.000,32.324,32.549,nan,nan,75,0
shasum,40,1.000,3.617,4169728.000,nan,1,0,11558563,curl,160,1.000,72.524,4972544.000,nan,1,0,1213466983,eat-memory,40,0.777,121.043,145912661.333,nan,1,1,4541341080,33.562,272.234,6104514560.000,6229723648.000,32.191,32.687,nan,nan,75,1
shasum,40,1.000,4.211,3723264.000,nan,2,0,11208979,curl,160,1.000,82.216,3829760.000,nan,2,0,1009343875,eat-memory,40,0.692,124.278,160562005.333,nan,2,1,5061415695,32.667,305.583,6193444864.000,6304202240.000,32.540,32.981,nan,nan,65,1
shasum,40,1.000,3.894,3715072.000,nan,2,0,11456200,curl,160,1.000,74.098,84476074.667,nan,2,0,2048095197,eat-memory,40,0.775,131.436,174367573.333,nan,1,1,4239741051,33.838,286.452,6195740672.000,6306290176.000,32.555,32.993,nan,nan,70,1
shasum,40,1.000,3.546,10720426.667,nan,1,0,6521535,curl,180,1.000,92.020,87383210.667,nan,1,0,381641081,eat-memory,0,1.000,0.054,48648192.000,nan,1,0,0,30.095,182.520,6291941376.000,6267183616.000,32.933,32.835,nan,nan,85,0
shasum,40,1.000,4.220,3526656.000,nan,2,0,7311771,curl,180,1.000,101.966,75972608.000,nan,2,0,388655351,eat-memory,0,1.000,0.060,40540910.933,nan,1,0,0,35.400,220.433,6175842304.000,6203632128.000,32.471,32.582,nan,nan,70,0
shasum,40,1.000,3.826,3915776.000,nan,2,0,6307627,curl,180,1.000,92.748,73975978.667,nan,2,0,381542141,eat-memory,0,1.000,0.058,40069802.667,nan,1,0,0,35.096,197.803,6201384960.000,6232595968.000,32.575,32.699,nan,nan,75,0
shasum,40,1.000,3.772,10765604.571,nan,1,0,8696426,curl,180,1.000,86.237,73671680.000,nan,1,0,402701299,eat-memory,20,1.000,66.970,95947776.000,nan,1,0,1137579423,36.000,244.433,6234398720.000,6305669632.000,32.717,32.999,nan,nan,30,0
shasum,40,1.000,4.039,3866624.000,nan,2,0,8716775,curl,180,1.000,95.117,76307456.000,nan,1,0,412757893,eat-memory,20,1.000,76.572,94742698.667,nan,2,0,1149042425,33.762,270.484,6069753856.000,6138009088.000,32.553,32.824,nan,nan,70,0
shasum,40,1.000,3.760,2600960.000,nan,2,0,9358289,curl,180,1.000,87.856,3788800.000,nan,2,0,421543133,eat-memory,20,1.000,70.395,95578112.000,nan,1,0,1166991429,34.096,253.268,6052356096.000,6120153600.000,32.485,32.754,nan,nan,75,0
shasum,40,1.000,3.984,3773781.333,nan,3,0,11404432,curl,180,0.999,71.427,83132050.286,nan,2,0,5332459040,eat-memory,40,0.542,125.308,153418791.010,nan,2,1,5907043308,35.200,312.033,6059399168.000,6245978624.000,32.514,33.257,nan,nan,70,1
shasum,40,1.000,3.984,10879244.190,nan,2,0,12225779,curl,180,1.000,72.833,60912142.629,nan,3,0,5307412712,eat-memory,40,0.623,135.814,166893119.390,nan,2,1,5917686959,33.867,305.733,6282625024.000,6385979904.000,33.396,33.812,nan,nan,80,1
shasum,40,1.000,4.134,10854707.200,nan,3,0,11688874,curl,180,1.000,74.184,63790933.333,nan,3,0,5114136939,eat-memory,40,0.550,127.783,162441420.800,nan,2,1,6300418291,34.067,305.483,6307831808.000,6436877824.000,33.496,34.014,nan,nan,80,1
shasum,40,1.000,3.990,2162688.000,nan,2,0,6397382,curl,200,1.000,91.985,2875392.000,nan,2,0,382107919,eat-memory,0,1.000,0.078,55977984.000,nan,1,0,0,34.533,219.016,6338277376.000,6286067200.000,33.622,33.415,nan,nan,80,0
shasum,40,1.000,3.976,3735552.000,nan,2,0,7070027,curl,200,1.000,103.634,2883584.000,nan,2,0,388825363,eat-memory,0,1.000,0.055,46918656.000,nan,1,0,0,35.238,217.150,6097348608.000,6093502464.000,32.660,32.646,nan,nan,75,0
shasum,40,1.000,3.663,4132864.000,nan,2,0,6920851,curl,200,1.000,96.729,3729408.000,nan,2,0,386169819,eat-memory,0,1.000,0.058,39406250.667,nan,1,0,0,34.438,202.083,5936320512.000,5971265536.000,32.023,32.163,nan,nan,75,0
shasum,40,1.000,3.422,5116620.800,nan,1,0,10531551,curl,200,1.000,93.579,15964286.781,nan,2,0,480634621,eat-memory,20,1.000,77.587,96172007.619,nan,2,0,1192310139,34.704,295.119,6018281472.000,6084315136.000,32.361,32.620,nan,nan,40,0
shasum,40,1.000,3.889,3215360.000,nan,2,0,9961607,curl,200,1.000,102.205,3182592.000,nan,2,0,503206706,eat-memory,20,1.000,72.935,95387477.333,nan,1,0,1190781226,33.867,272.967,6033113088.000,6081790464.000,32.412,32.606,nan,nan,75,0
shasum,40,1.000,3.839,3891200.000,nan,2,0,9766098,curl,200,1.000,96.710,16254976.000,nan,2,0,482274220,eat-memory,20,1.000,78.502,94038776.686,nan,2,0,1188951338,33.229,288.066,5978492928.000,6030931968.000,32.197,32.406,nan,nan,70,0
shasum,40,1.000,4.284,3657728.000,nan,2,0,12479190,curl,200,1.000,94.559,12344661.333,nan,2,0,7041086165,eat-memory,40,0.634,150.435,174489736.533,nan,1,1,6264176575,32.667,347.562,5991358464.000,6273372979.200,32.250,33.377,nan,nan,75,1
shasum,40,1.000,4.141,3762176.000,nan,2,0,9399950,curl,200,0.616,39.746,59839715.556,nan,1,1,20403715014,eat-memory,40,0.991,158.952,3602432.000,nan,1,0,2430723850,32.533,299.806,6343417856.000,6351844010.667,33.644,33.685,nan,nan,110,1
shasum,40,1.000,4.320,3051520.000,nan,3,0,12797362,curl,200,1.000,88.681,2998272.000,nan,3,0,8633266284,eat-memory,40,0.682,157.882,4046848.000,nan,1,1,5458133180,34.200,356.627,6462990336.000,6534425804.800,34.150,34.438,nan,nan,45,1
shasum,60,1.000,4.810,10794837.333,nan,1,0,3477160,curl,0,1.000,0.043,13207864.076,nan,1,0,0,eat-memory,0,1.000,0.053,52817920.000,nan,1,0,0,30.267,45.441,6368360448.000,6274659840.000,33.713,33.341,nan,nan,80,0
shasum,60,1.000,5.062,3629158.400,nan,1,0,3635074,curl,0,1.000,0.043,13170346.667,nan,1,0,0,eat-memory,0,1.000,0.052,45871104.000,nan,1,0,0,34.733,49.408,5923244032.000,5917228544.000,31.949,31.925,nan,nan,45,0
shasum,60,1.000,5.323,3943799.467,nan,2,0,3553939,curl,0,1.000,0.049,13202261.333,nan,1,0,0,eat-memory,0,1.000,0.221,44781568.000,nan,1,0,0,34.438,52.752,5910341632.000,5911165952.000,31.900,31.903,nan,nan,25,0
shasum,60,1.000,5.673,4493312.000,nan,2,0,4095829,curl,0,1.000,0.044,12299776.000,nan,1,0,0,eat-memory,20,1.000,66.538,3670016.000,nan,2,0,1070357501,34.867,114.810,5902870528.000,5933260288.000,31.871,31.992,nan,nan,30,0
shasum,60,1.000,5.040,3751936.000,nan,1,0,4059963,curl,0,1.000,0.042,11853653.333,nan,1,0,0,eat-memory,20,1.000,59.408,93325141.333,nan,1,0,1069536210,32.400,101.783,5907462144.000,5936347648.000,31.887,32.001,nan,nan,75,0
shasum,60,1.000,5.645,3784704.000,nan,2,0,4162909,curl,0,1.000,0.049,11876352.000,nan,1,0,0,eat-memory,20,1.000,66.241,93214378.667,nan,2,0,1069958421,34.600,114.824,5929529344.000,5970399232.000,31.979,32.140,nan,nan,40,0
shasum,60,1.000,5.409,5588992.000,nan,2,0,5419537,curl,0,1.000,0.048,11931648.000,nan,1,0,0,eat-memory,40,1.000,120.522,147130538.667,nan,1,0,1073608707,36.067,169.779,5949337600.000,6026382336.000,32.062,32.367,nan,nan,30,0
shasum,60,1.000,5.890,9490432.000,nan,2,0,5399016,curl,0,1.000,0.054,11814058.667,nan,1,0,0,eat-memory,40,1.000,136.754,147374250.667,nan,2,0,1073712962,32.638,179.235,5913450496.000,5996671488.000,31.914,32.244,nan,nan,70,0
shasum,60,1.000,5.460,3133440.000,nan,2,0,5291071,curl,0,1.000,0.050,11810133.333,nan,1,0,0,eat-memory,40,1.000,125.815,147579733.333,nan,1,0,1074093090,35.800,172.783,5969123328.000,6037621760.000,32.143,32.413,nan,nan,30,0
shasum,60,1.000,5.098,3207168.000,nan,2,0,7849466,curl,0,1.000,0.045,11870003.200,nan,1,0,0,eat-memory,60,1.000,192.960,188833621.333,nan,2,0,1085612645,34.667,253.451,5927223296.000,6042904064.000,31.969,32.429,nan,nan,70,0
shasum,60,1.000,5.806,3688140.800,nan,2,0,7361019,curl,0,1.000,0.053,11850752.000,nan,1,0,0,eat-memory,60,1.000,195.336,2961408.000,nan,2,0,1088476404,35.000,239.098,5970896896.000,6084600832.000,32.152,32.603,nan,nan,30,0
shasum,60,1.000,5.279,10785450.667,nan,1,0,6785091,curl,0,1.000,0.049,11833173.333,nan,1,0,0,eat-memory,60,1.000,187.841,212569395.200,nan,1,0,1083409063,34.104,218.286,5930029056.000,6051412480.000,31.982,32.464,nan,nan,75,0
shasum,60,1.000,6.018,3716369.067,nan,2,0,10365835,curl,0,1.000,0.051,11812864.000,nan,1,0,0,eat-memory,80,1.000,260.275,253879808.000,nan,2,0,2924091994,33.667,294.632,5968451584.000,6125009920.000,32.137,32.758,nan,nan,40,0
