function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,function_eat-memory,rate_function_eat-memory,success_rate_function_eat-memory,cpu_usage_function_eat-memory,ram_usage_function_eat-memory,power_usage_function_eat-memory,replica_eat-memory,overloaded_function_eat-memory,medium_latency_function_eat-memory,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
shasum,100,1.000,11.063,3661032.107,nan,3,0,10912779,nmap,0,1.000,0.074,6458736.640,nan,1,0,0,eat-memory,80,0.519,282.749,3481600.000,nan,1,1,7218948552,65.067,376.533,4757559296.000,4984179507.200,27.036,27.933,nan,nan,25,1
shasum,100,1.000,10.586,12760132.267,nan,2,0,10559145,nmap,0,1.000,0.075,7015219.200,nan,1,0,0,eat-memory,80,0.460,307.683,3481600.000,nan,1,1,7305402336,62.200,352.627,4904204288.000,5086232166.400,27.618,28.340,nan,nan,20,1
shasum,100,1.000,10.761,2565461.333,nan,3,0,10125797,nmap,0,1.000,0.085,6210082.133,nan,1,0,0,eat-memory,80,0.605,297.283,308975889.067,nan,2,1,6024762024,61.605,369.202,4918233088.000,5078159769.600,27.672,28.305,nan,nan,30,1
shasum,100,1.000,13.678,3158016.000,nan,2,0,6217253,nmap,20,1.000,84.820,14629888.000,nan,1,0,104615724,eat-memory,0,1.000,31.116,115663701.333,nan,1,0,0,64.333,179.367,4930623488.000,4923973632.000,27.723,27.701,nan,nan,20,0
shasum,100,1.000,13.236,7263875.657,nan,1,0,6606842,nmap,20,1.000,83.818,3736405.333,nan,1,0,104191526,eat-memory,0,1.000,0.087,76546048.000,nan,1,0,0,64.333,175.467,4915451904.000,4894256128.000,27.679,27.594,nan,nan,30,0
shasum,100,1.000,14.980,3330048.000,nan,2,0,6504691,nmap,20,1.000,97.286,3759896.381,nan,2,0,106003099,eat-memory,0,1.000,0.460,56108860.952,nan,1,0,0,69.467,193.767,4824995840.000,4832977408.000,27.316,27.348,nan,nan,25,0
shasum,100,1.000,12.152,3133440.000,nan,2,0,7596143,nmap,20,1.000,90.857,3735347.200,nan,2,0,115988357,eat-memory,20,1.000,70.583,108966400.000,nan,1,0,1092968261,61.000,240.383,4858728448.000,4901639680.000,27.451,27.622,nan,nan,30,0
shasum,100,1.000,11.902,6647808.000,nan,1,0,6985173,nmap,20,1.000,78.495,3866624.000,nan,1,0,110836515,eat-memory,20,1.000,64.199,94084949.333,nan,1,0,1086104764,62.267,219.550,4832872448.000,4873110016.000,27.343,27.504,nan,nan,75,0
shasum,100,1.000,12.308,3112960.000,nan,2,0,7137440,nmap,20,1.000,89.866,3716266.667,nan,2,0,111395090,eat-memory,20,1.000,73.317,96457045.333,nan,1,0,1089472381,60.333,238.633,4846850048.000,4887397376.000,27.407,27.567,nan,nan,40,0
shasum,100,1.000,9.187,3588096.000,nan,1,0,9863035,nmap,20,1.000,80.439,3876864.000,nan,1,0,139285784,eat-memory,40,1.000,128.368,148307114.667,nan,1,0,1115950474,62.333,275.150,4833073152.000,4918625792.000,27.347,27.688,nan,nan,75,0
shasum,100,1.000,10.221,3063808.000,nan,2,0,9638418,nmap,20,1.000,89.475,3700462.933,nan,2,0,159407234,eat-memory,40,1.000,138.314,3803136.000,nan,2,0,1153133765,62.400,296.033,4876611584.000,4951285248.000,27.530,27.825,nan,nan,40,0
shasum,100,1.000,9.324,3035136.000,nan,2,0,10093068,nmap,20,1.000,81.622,3680460.800,nan,1,0,178106793,eat-memory,40,1.000,130.883,3802112.000,nan,1,0,1181043409,63.733,278.883,4898588672.000,4987711488.000,27.619,27.971,nan,nan,30,0
shasum,100,1.000,9.403,7778522.453,nan,2,0,11525916,nmap,20,1.000,101.105,3383296.000,nan,2,0,340766581,eat-memory,60,0.242,193.331,3722717.867,nan,1,1,10523023530,67.133,375.855,4915566592.000,5068635750.400,27.694,28.301,nan,nan,25,1
shasum,100,1.000,9.694,3862528.000,nan,3,0,10914695,nmap,20,1.000,95.694,3724137.813,nan,2,0,368535599,eat-memory,60,0.305,220.089,275182250.667,nan,1,1,9530844101,63.800,356.947,5021224960.000,5128598732.800,28.107,28.535,nan,nan,20,1
shasum,100,1.000,10.101,4032785.067,nan,2,0,11809809,nmap,20,1.000,99.959,2764800.000,nan,2,0,366246020,eat-memory,60,0.256,200.700,240168940.495,nan,1,1,10112940333,67.600,376.533,5047414784.000,5150912512.000,28.217,28.625,nan,nan,30,1
shasum,100,1.000,11.335,3276800.000,nan,2,0,7508681,nmap,40,1.000,169.277,3547136.000,nan,2,0,112199759,eat-memory,0,1.000,32.657,116827136.000,nan,1,0,0,67.333,246.400,5023399936.000,5011504128.000,28.123,28.076,nan,nan,20,0
shasum,100,1.000,10.543,6360064.000,nan,1,0,7009201,nmap,40,1.000,159.740,9781043.200,nan,1,0,105286598,eat-memory,0,1.000,0.266,77393237.333,nan,1,0,0,67.533,233.017,4995041280.000,4964764672.000,28.020,27.898,nan,nan,30,0
shasum,100,1.000,10.513,3768734.476,nan,2,0,7033137,nmap,40,1.000,169.646,3576832.000,nan,2,0,107048986,eat-memory,0,1.000,0.084,61345792.000,nan,1,0,0,63.733,258.800,4897056768.000,4889310720.000,27.620,27.588,nan,nan,40,0
shasum,100,1.000,9.785,3649194.667,nan,2,0,11311085,nmap,40,1.000,175.575,3847918.933,nan,2,0,2506165101,eat-memory,20,1.000,74.913,114810026.667,nan,2,0,1359171327,63.333,312.633,4842012672.000,5047949824.000,27.403,28.222,nan,nan,30,0
shasum,100,1.000,8.418,3577821.867,nan,2,0,11263871,nmap,40,1.000,165.513,3660990.171,nan,2,0,2679868516,eat-memory,20,1.000,68.216,3808278.756,nan,2,0,1379628095,65.600,328.017,4901453824.000,5115210240.000,27.646,28.494,nan,nan,25,0
shasum,100,1.000,8.885,4170444.800,nan,2,0,10531864,nmap,40,1.000,166.319,3658922.667,nan,2,0,484666414,eat-memory,20,1.000,67.024,98200405.333,nan,1,0,1192736803,68.200,298.583,4908642304.000,4962944512.000,27.672,27.889,nan,nan,30,0
shasum,100,1.000,10.457,3895296.000,nan,2,0,13890501,nmap,40,0.999,173.091,513296384.000,nan,2,0,7406469880,eat-memory,40,0.248,129.569,176011537.067,nan,1,1,10696018251,61.933,373.973,4881833984.000,5377257472.000,27.527,29.499,nan,nan,70,1
shasum,100,1.000,9.989,2973696.000,nan,2,0,12290330,nmap,40,1.000,167.705,409884640.792,nan,2,0,6857254962,eat-memory,40,0.224,126.868,186197934.080,nan,1,1,10680363940,62.533,379.653,5052389376.000,5530943078.400,28.205,30.111,nan,nan,105,1
shasum,100,1.000,9.879,3475456.000,nan,2,0,13570074,nmap,40,1.000,173.364,56930304.000,nan,2,0,6625172516,eat-memory,40,0.293,115.835,178569216.000,nan,1,1,11500091920,63.733,363.600,5007026176.000,5490225152.000,28.018,29.945,nan,nan,65,1
shasum,100,1.000,9.812,13031594.667,nan,2,0,11016211,nmap,60,0.999,241.548,2650112.000,nan,2,0,4757281691,eat-memory,0,1.000,0.087,55177216.000,nan,1,0,0,65.267,310.883,4949626880.000,5261849600.000,27.805,29.048,nan,nan,45,0
shasum,100,1.000,9.146,12862293.333,nan,2,0,11168268,nmap,60,1.000,240.362,2600960.000,nan,2,0,4322400132,eat-memory,0,1.000,0.364,53266432.000,nan,1,0,0,64.159,303.396,4913985536.000,5217940480.000,27.664,28.875,nan,nan,25,0
shasum,100,1.000,9.163,12756992.000,nan,2,0,11634297,nmap,60,1.000,247.879,2531328.000,nan,2,0,4396714930,eat-memory,0,1.000,0.078,41013248.000,nan,1,0,0,61.000,298.667,4974153728.000,5250756096.000,27.921,29.022,nan,nan,25,0
shasum,100,1.000,10.052,4536320.000,nan,3,0,12968268,nmap,60,1.000,205.110,391692483.048,nan,2,0,13861931619,eat-memory,20,1.000,77.375,105951095.467,nan,2,0,1393693825,64.067,358.440,4900116480.000,5393104076.800,27.627,29.583,nan,nan,25,0
shasum,100,1.000,10.398,3269973.333,nan,3,0,12154391,nmap,60,0.999,195.542,249533781.333,nan,3,0,12705783091,eat-memory,20,1.000,81.017,108797815.467,nan,2,0,1497728442,60.933,366.747,4899166208.000,5305663897.600,27.591,29.215,nan,nan,70,0
shasum,100,1.000,9.049,12730709.333,nan,2,0,11272184,nmap,60,0.999,184.035,444209321.041,nan,3,0,13330693014,eat-memory,20,1.000,72.131,3670016.000,nan,2,0,1391041097,61.000,358.389,4926480384.000,5361564330.667,27.719,29.452,nan,nan,75,0
shasum,100,1.000,9.146,3050791.822,nan,2,0,12463274,nmap,60,0.897,222.479,3936756.622,nan,2,1,18350687274,eat-memory,40,0.220,124.043,3809280.000,nan,1,1,14477957727,67.533,411.800,4969662464.000,5644658688.000,27.899,30.589,nan,nan,20,1
shasum,100,1.000,9.936,2943567.644,nan,3,0,11004787,nmap,60,0.778,151.039,336054499.556,nan,2,1,18986822658,eat-memory,40,0.201,161.151,194182485.333,nan,1,1,8781449176,58.867,404.778,4967098368.000,5374582784.000,27.870,29.500,nan,nan,110,1
shasum,100,1.000,9.357,2930005.333,nan,3,0,10488907,nmap,60,0.814,152.411,364985912.889,nan,2,1,18697078782,eat-memory,40,0.223,160.428,209631459.556,nan,1,1,7276465519,62.733,404.522,5030549504.000,5425625088.000,28.129,29.707,nan,nan,50,1
shasum,100,1.000,10.141,3385344.000,nan,2,0,10931369,nmap,80,0.998,303.713,677262923.093,nan,2,0,12454251894,eat-memory,0,1.000,0.172,62459904.000,nan,1,0,0,64.000,376.547,5058043904.000,5559171072.000,28.248,30.248,nan,nan,65,0
shasum,100,1.000,10.902,12797269.333,nan,2,0,11064677,nmap,80,0.999,275.219,3776512.000,nan,2,0,12208770583,eat-memory,0,1.000,0.112,46706758.217,nan,1,0,0,59.800,376.160,5031852032.000,5590740172.800,28.133,30.366,nan,nan,75,0
shasum,100,1.000,10.283,3508906.667,nan,2,0,11515678,nmap,80,1.000,292.972,3643392.000,nan,2,0,11381054238,eat-memory,0,1.000,0.075,41712298.667,nan,1,0,0,67.200,372.120,4992604160.000,5415331020.800,28.002,29.686,nan,nan,30,0
shasum,100,1.000,9.675,4866048.000,nan,3,0,12947872,nmap,80,0.868,230.680,188125866.667,nan,3,1,20272550356,eat-memory,20,1.000,75.781,107053397.333,nan,2,0,1447850058,62.600,385.959,4877244416.000,5445738837.333,27.517,29.792,nan,nan,75,1
shasum,100,1.000,9.289,7852032.000,nan,2,0,14257740,nmap,80,0.892,238.071,3700138.667,nan,2,1,19247786894,eat-memory,20,1.000,74.598,3090944.000,nan,2,0,1732966223,67.000,411.300,4990859264.000,5585919317.333,27.987,30.364,nan,nan,45,1
shasum,100,1.000,9.321,3543040.000,nan,3,0,11589659,nmap,80,0.868,235.966,3973120.000,nan,3,1,18733260611,eat-memory,20,1.000,73.553,3575808.000,nan,2,0,1584866536,65.533,407.078,4960186368.000,5608859648.000,27.826,30.421,nan,nan,65,1
shasum,100,1.000,8.787,3238570.667,nan,2,0,9296327,nmap,100,0.770,260.946,315591533.714,nan,3,1,18064930926,eat-memory,0,1.000,0.119,42908057.600,nan,1,0,0,64.467,376.544,4964218880.000,5242036565.333,27.842,28.957,nan,nan,65,1
shasum,100,1.000,9.118,3090432.000,nan,3,0,10263525,nmap,100,0.914,291.351,290774357.333,nan,3,0,16961748289,eat-memory,0,1.000,0.095,41667242.667,nan,1,0,0,64.933,413.700,4976891904.000,5545340586.667,27.896,30.171,nan,nan,60,0
shasum,100,1.000,10.293,5850760.533,nan,2,0,10680275,nmap,100,0.521,257.022,624906069.333,nan,3,1,21297530187,eat-memory,0,1.000,0.080,40424594.286,nan,1,0,0,63.800,342.743,4935393280.000,5338097956.571,27.730,29.349,nan,nan,65,1
shasum,120,1.000,19.829,5965824.000,nan,2,0,6232252,nmap,0,1.000,0.097,3682304.000,nan,1,0,0,eat-memory,0,1.000,0.105,40448000.000,nan,1,0,0,61.933,111.900,4953311232.000,4890785280.000,27.813,27.561,nan,nan,60,0
shasum,120,1.000,18.587,10006050.133,nan,1,0,6342683,nmap,0,1.000,0.090,4174267.733,nan,1,0,0,eat-memory,0,1.000,0.094,40463701.333,nan,1,0,0,63.600,110.633,4726458368.000,4723193856.000,26.907,26.893,nan,nan,30,0
shasum,120,1.000,21.053,12771913.143,nan,2,0,6336804,nmap,0,1.000,0.093,4344193.219,nan,1,0,0,eat-memory,0,1.000,0.090,40464384.000,nan,1,0,0,63.133,120.467,4738125824.000,4736183296.000,26.952,26.944,nan,nan,25,0
shasum,120,1.000,17.670,3952093.867,nan,2,0,6254037,nmap,0,1.000,0.086,4574890.667,nan,1,0,0,eat-memory,20,1.000,77.529,3715072.000,nan,2,0,1087449752,64.933,178.967,4716726272.000,4749082112.000,26.868,26.997,nan,nan,30,0
shasum,120,1.000,16.384,3584000.000,nan,2,0,6210344,nmap,0,1.000,0.094,4797098.667,nan,1,0,0,eat-memory,20,1.000,69.000,4008618.667,nan,1,0,1087913459,64.733,170.200,4734351360.000,4769769472.000,26.945,27.084,nan,nan,30,0
shasum,120,1.000,17.535,4084448.305,nan,2,0,6191226,nmap,0,1.000,0.087,4987904.000,nan,1,0,0,eat-memory,20,1.000,76.362,23189504.000,nan,2,0,1088838918,69.600,186.967,4757737472.000,4793854976.000,27.042,27.184,nan,nan,25,0
shasum,120,1.000,14.080,6699008.000,nan,2,0,7006105,nmap,0,1.000,0.096,5237930.667,nan,1,0,0,eat-memory,40,1.000,133.913,8081408.000,nan,1,0,1089457142,59.867,219.083,4725794816.000,4806619648.000,26.909,27.229,nan,nan,45,0
shasum,120,1.000,13.563,3640217.600,nan,2,0,6917533,nmap,0,1.000,0.077,5481589.029,nan,1,0,0,eat-memory,40,1.000,129.759,3479552.000,nan,2,0,1089131674,63.133,238.817,4761581568.000,4828946944.000,27.057,27.322,nan,nan,40,0
shasum,120,1.000,14.504,6656000.000,nan,2,0,6790835,nmap,0,1.000,0.088,5723306.667,nan,1,0,0,eat-memory,40,1.000,135.491,9957376.000,nan,1,0,1088349220,64.667,223.400,4736880640.000,4806709248.000,26.954,27.230,nan,nan,45,0
shasum,120,1.000,10.484,3803677.257,nan,2,0,9746951,nmap,0,1.000,0.072,5959987.200,nan,1,0,0,eat-memory,60,1.000,195.915,3959466.667,nan,2,0,1150675569,66.600,310.433,4768188416.000,4894179840.000,27.083,27.581,nan,nan,40,0
shasum,120,1.000,12.178,9079808.000,nan,2,0,9173764,nmap,0,1.000,0.074,6139733.333,nan,1,0,0,eat-memory,60,1.000,208.807,11961685.333,nan,2,0,1127927521,62.533,286.767,4819869696.000,4938908160.000,27.289,27.761,nan,nan,30,0
shasum,120,1.000,11.139,12820821.333,nan,1,0,9363778,nmap,0,1.000,0.082,6377642.667,nan,1,0,0,eat-memory,60,1.000,182.932,3678208.000,nan,1,0,1122034424,65.000,269.633,4823031808.000,4933850624.000,27.303,27.740,nan,nan,45,0
shasum,120,1.000,12.491,3716355.413,nan,3,0,10554490,nmap,0,1.000,0.083,6972074.667,nan,1,0,0,eat-memory,80,0.479,290.159,3748522.667,nan,1,1,7343174520,64.067,372.707,4818575360.000,5045207040.000,27.285,28.183,nan,nan,25,1
shasum,120,1.000,11.955,4158805.333,nan,2,0,10317160,nmap,0,1.000,0.073,7089766.400,nan,1,0,0,eat-memory,80,0.512,302.298,3176448.000,nan,1,1,6948785123,62.800,353.493,4984272896.000,5123543040.000,27.943,28.495,nan,nan,20,1
shasum,120,1.000,12.407,8728917.333,nan,3,0,10120197,nmap,0,1.000,0.071,5415867.733,nan,1,0,0,eat-memory,80,0.569,292.842,2947072.000,nan,2,1,6331382044,62.933,372.813,4924084224.000,5088711475.200,27.704,28.354,nan,nan,30,1
shasum,120,1.000,16.176,3403839.390,nan,2,0,6195103,nmap,20,1.000,87.164,13759317.333,nan,1,0,107380639,eat-memory,0,1.000,32.898,3022848.000,nan,1,0,0,67.000,186.850,4939669504.000,4929253376.000,27.767,27.729,nan,nan,20,0
shasum,120,1.000,15.171,7436707.352,nan,2,0,6190053,nmap,20,1.000,84.237,3919906.133,nan,1,0,108517130,eat-memory,0,1.000,0.083,76132352.000,nan,1,0,0,68.400,183.283,4939020288.000,4906101760.000,27.782,27.650,nan,nan,30,0
shasum,120,1.000,15.520,3342336.000,nan,2,0,6094742,nmap,20,1.000,93.794,3014656.000,nan,2,0,103788033,eat-memory,0,1.000,0.126,59669162.667,nan,1,0,0,68.733,197.850,4856033280.000,4850376704.000,27.452,27.429,nan,nan,25,0
shasum,120,1.000,13.513,3733742.933,nan,2,0,6567931,nmap,20,1.000,85.726,3654587.733,nan,2,0,106570188,eat-memory,20,1.000,68.346,112564906.667,nan,1,0,1087988848,65.067,235.950,4831873024.000,4869756928.000,27.354,27.504,nan,nan,30,0
shasum,120,1.000,14.371,3921920.000,nan,2,0,6988288,nmap,20,1.000,93.625,3895296.000,nan,2,0,115389961,eat-memory,20,1.000,74.646,3448832.000,nan,2,0,1089676421,57.800,245.600,4771317760.000,4824043520.000,27.109,27.320,nan,nan,70,0
shasum,120,1.000,13.190,3203072.000,nan,2,0,7234152,nmap,20,1.000,87.949,3930263.162,nan,1,0,116229867,eat-memory,20,1.000,68.077,3770140.444,nan,1,0,1092615127,64.067,237.817,4835774464.000,4873359872.000,27.379,27.526,nan,nan,30,0
shasum,120,1.000,11.908,8626176.000,nan,2,0,9668169,nmap,20,1.000,92.062,3502080.000,nan,2,0,206835935,eat-memory,40,1.000,137.623,151026858.667,nan,2,0,1192725286,60.133,302.767,4791087104.000,4879944192.000,27.191,27.544,nan,nan,70,0
shasum,120,1.000,11.076,2760704.000,nan,2,0,10390004,nmap,20,1.000,83.944,3449207.467,nan,1,0,215465250,eat-memory,40,1.000,134.553,4160967.111,nan,1,0,1319151476,65.400,289.533,4829870080.000,4909037056.000,27.355,27.668,nan,nan,30,0
shasum,120,1.000,12.029,6956612.267,nan,2,0,10386400,nmap,20,1.000,91.549,3601664.000,nan,2,0,201089928,eat-memory,40,1.000,143.937,3474909.867,nan,2,0,1262337665,68.000,309.050,4868857856.000,4950237696.000,27.516,27.839,nan,nan,25,0
shasum,120,1.000,12.171,3289088.000,nan,3,0,11553093,nmap,20,1.000,94.925,3239936.000,nan,2,0,440824173,eat-memory,60,0.281,166.623,207099837.684,nan,1,1,10641829012,67.933,357.160,4838170624.000,5022246502.400,27.391,28.121,nan,nan,30,1
shasum,120,1.000,11.764,3634005.333,nan,3,0,11348820,nmap,20,1.000,98.424,3117056.000,nan,3,0,399389675,eat-memory,60,0.277,190.399,3565568.000,nan,1,1,10127462285,68.533,369.080,5023944704.000,5161298329.600,28.134,28.677,nan,nan,30,1
shasum,120,1.000,11.629,3137536.000,nan,2,0,11552067,nmap,20,1.000,92.859,3533824.000,nan,2,0,409151986,eat-memory,60,0.223,179.214,225377894.400,nan,1,1,10676534619,64.533,380.173,5001922560.000,5099017830.400,28.039,28.427,nan,nan,60,1
shasum,120,1.000,13.351,3609292.800,nan,2,0,8011617,nmap,40,1.000,174.606,3776580.267,nan,2,0,120306718,eat-memory,0,1.000,27.960,115232768.000,nan,1,0,0,64.133,255.567,4979875840.000,4973543936.000,27.964,27.940,nan,nan,20,0
shasum,120,1.000,12.578,7991027.810,nan,2,0,8076202,nmap,40,1.000,169.490,9645726.476,nan,1,0,119662570,eat-memory,0,1.000,0.158,79355733.333,nan,1,0,0,66.333,249.517,4927404032.000,4909956096.000,27.767,27.696,nan,nan,30,0
shasum,120,1.000,14.123,3856184.076,nan,2,0,7800341,nmap,40,1.000,185.753,3915537.067,nan,2,0,127620972,eat-memory,0,1.000,0.163,61051904.000,nan,1,0,0,66.867,270.317,4857335808.000,4863344640.000,27.484,27.507,nan,nan,25,0
shasum,120,1.000,11.443,13227520.000,nan,2,0,17309986,nmap,40,1.000,168.626,3485798.400,nan,2,0,3820397194,eat-memory,20,1.000,75.416,122689194.667,nan,1,0,1461219881,64.000,311.550,4840701952.000,5101428224.000,27.414,28.451,nan,nan,30,0
shasum,120,1.000,11.705,3641821.867,nan,2,0,12136998,nmap,40,1.000,170.251,3905501.867,nan,2,0,4029650397,eat-memory,20,1.000,77.384,3917141.333,nan,2,0,1438707699,70.333,317.833,4966039552.000,5257524224.000,27.927,29.085,nan,nan,25,0
shasum,120,1.000,11.387,2490368.000,nan,2,0,12026373,nmap,40,1.000,173.358,3985954.133,nan,2,0,3245659236,eat-memory,20,1.000,74.868,3443370.667,nan,2,0,1402416923,68.533,317.383,4969553920.000,5195280384.000,27.933,28.831,nan,nan,25,0
shasum,120,1.000,12.292,3737081.173,nan,2,0,12378275,nmap,40,1.000,168.540,3549457.067,nan,2,0,9784447694,eat-memory,40,0.247,123.234,3677297.778,nan,1,1,12213329510,64.733,371.987,4930709504.000,5488325017.600,27.786,30.001,nan,nan,25,1
shasum,120,1.000,12.091,2618709.333,nan,2,0,13481983,nmap,40,1.000,170.895,130500608.000,nan,2,0,9360875435,eat-memory,40,0.223,110.515,194844945.067,nan,1,1,12981230048,68.067,368.920,4987084800.000,5503919718.400,28.005,30.044,nan,nan,30,1
shasum,120,1.000,12.413,2962773.333,nan,2,0,12273722,nmap,40,1.000,166.051,427925640.533,nan,2,0,10150675026,eat-memory,40,0.216,115.739,196441429.333,nan,1,1,12654297668,67.400,365.880,4988829696.000,5489579622.400,27.984,29.970,nan,nan,30,1
shasum,120,1.000,10.178,3331157.333,nan,2,0,10869976,nmap,60,1.000,242.431,3002368.000,nan,2,0,3549699277,eat-memory,0,1.000,0.085,68280320.000,nan,1,0,0,65.400,301.733,5006256128.000,5265757696.000,28.048,29.078,nan,nan,30,0
shasum,120,1.000,10.874,6277188.267,nan,2,0,11163760,nmap,60,0.999,239.854,15734749.867,nan,2,0,5343591071,eat-memory,0,1.000,0.250,67396266.667,nan,1,0,0,66.400,304.867,4983955456.000,5302767616.000,27.973,29.241,nan,nan,25,0
shasum,120,1.000,11.218,3485379.048,nan,2,0,11191213,nmap,60,1.000,275.472,347471598.933,nan,2,0,4460423139,eat-memory,0,1.000,0.112,50133333.333,nan,1,0,0,68.333,328.133,4933976064.000,5272538112.000,27.779,29.120,nan,nan,20,0
shasum,120,1.000,12.416,3886670.994,nan,2,0,11474107,nmap,60,0.999,215.385,3867142.827,nan,2,0,12949537946,eat-memory,20,1.000,79.995,3321856.000,nan,2,0,1488168074,68.200,378.960,4913102848.000,5500584345.600,27.683,30.019,nan,nan,25,0
shasum,120,1.000,12.144,3378517.333,nan,2,0,17005255,nmap,60,0.998,186.178,401712469.333,nan,2,0,13706667842,eat-memory,20,1.000,80.845,3055616.000,nan,2,0,1698686663,69.467,377.133,4896983040.000,5385494528.000,27.606,29.557,nan,nan,45,0
shasum,120,1.000,12.542,14810589.867,nan,3,0,12348788,nmap,60,0.976,203.925,214071978.667,nan,3,0,14581346080,eat-memory,20,1.000,83.063,3166208.000,nan,2,0,1540024821,63.400,368.893,4956708864.000,5526378905.600,27.845,30.113,nan,nan,75,0
shasum,120,1.000,10.022,4591069.867,nan,2,0,14526662,nmap,60,0.568,161.301,3747840.000,nan,1,1,21949211901,eat-memory,40,0.145,150.202,176809886.476,nan,1,1,10069172121,64.267,404.041,4987523072.000,5386229760.000,27.970,29.557,nan,nan,75,1
shasum,120,1.000,11.546,5808128.000,nan,2,0,11614904,nmap,60,0.859,172.532,278355968.000,nan,3,1,19164892028,eat-memory,40,0.147,130.346,186750520.889,nan,1,1,12849661501,61.533,393.067,5022330880.000,5550202197.333,28.097,30.208,nan,nan,45,1
shasum,120,1.000,11.155,3428443.022,nan,3,0,11689117,nmap,60,0.783,168.473,3620864.000,nan,2,1,18837271710,eat-memory,40,0.188,148.358,202432398.222,nan,1,1,11511803787,58.667,410.222,5050263552.000,5508549632.000,28.227,30.053,nan,nan,75,1
shasum,120,1.000,12.950,3817472.000,nan,3,0,8498491,nmap,80,0.777,208.288,330536732.444,nan,2,1,16768896305,eat-memory,0,1.000,0.181,65734087.111,nan,1,0,0,63.200,313.122,5032841216.000,5365547349.333,28.148,29.483,nan,nan,50,1
shasum,120,1.000,11.679,3783338.667,nan,3,0,10479176,nmap,80,0.791,240.013,190900906.667,nan,3,1,17030174379,eat-memory,0,1.000,0.082,51593216.000,nan,1,0,0,62.600,334.111,4976427008.000,5348585130.667,27.924,29.420,nan,nan,50,1
shasum,120,1.000,12.127,4030464.000,nan,2,0,10008156,nmap,80,0.940,249.044,3427840.000,nan,2,0,14496428250,eat-memory,0,1.000,0.070,41265152.000,nan,1,0,0,63.867,350.167,5010438144.000,5251026261.333,28.067,29.034,nan,nan,45,0
shasum,140,1.000,21.979,3540445.867,nan,2,0,6003101,nmap,0,1.000,0.163,3598165.333,nan,1,0,0,eat-memory,0,1.000,0.129,41461525.943,nan,1,0,0,68.467,130.217,5028796416.000,4970357760.000,28.144,27.908,nan,nan,35,0
shasum,140,1.000,23.674,3575808.000,nan,2,0,6180138,nmap,0,1.000,0.099,3935573.333,nan,1,0,0,eat-memory,0,1.000,0.099,41532708.571,nan,1,0,0,61.933,121.233,4832364544.000,4832596992.000,27.351,27.352,nan,nan,30,0
shasum,140,1.000,22.902,4046131.200,nan,2,0,6057050,nmap,0,1.000,0.097,4147200.000,nan,1,0,0,eat-memory,0,1.000,0.104,41585322.667,nan,1,0,0,63.133,121.217,4826126336.000,4829006848.000,27.326,27.338,nan,nan,30,0
shasum,140,1.000,18.707,6094848.000,nan,2,0,6007408,nmap,0,1.000,0.096,4320938.667,nan,1,0,0,eat-memory,20,1.000,70.943,95121749.333,nan,1,0,1087956150,61.333,173.383,4827105280.000,4869551104.000,27.331,27.500,nan,nan,30,0
shasum,140,1.000,19.132,5896192.000,nan,2,0,5994128,nmap,0,1.000,0.091,4595692.495,nan,1,0,0,eat-memory,20,1.000,80.925,27201536.000,nan,2,0,1089425679,63.000,187.717,4835688448.000,4850965504.000,27.371,27.430,nan,nan,40,0
shasum,140,1.000,18.831,8763221.333,nan,2,0,5915012,nmap,0,1.000,0.083,4835840.000,nan,1,0,0,eat-memory,20,1.000,71.076,7328472.178,nan,1,0,1087345698,66.733,176.550,4791736320.000,4832587264.000,27.197,27.357,nan,nan,30,0
shasum,140,1.000,14.198,14816572.952,nan,2,0,7148472,nmap,0,1.000,0.073,5003161.600,nan,1,0,0,eat-memory,40,1.000,136.092,3859592.533,nan,2,0,1094241440,65.467,248.133,4816635904.000,4893603328.000,27.302,27.606,nan,nan,25,0
shasum,140,1.000,15.857,4066679.467,nan,2,0,7221820,nmap,0,1.000,0.081,5220010.667,nan,1,0,0,eat-memory,40,1.000,144.538,149165568.000,nan,1,0,1094240557,61.000,231.933,4798121984.000,4885296128.000,27.225,27.570,nan,nan,30,0
shasum,140,1.000,17.532,3942400.000,nan,2,0,7372304,nmap,0,1.000,0.078,5550445.714,nan,1,0,0,eat-memory,40,1.000,138.288,140406954.667,nan,2,0,1094065943,61.733,244.300,4817620992.000,4895310848.000,27.295,27.604,nan,nan,70,0
shasum,140,1.000,13.503,2727936.000,nan,2,0,9305350,nmap,0,1.000,0.075,5765120.000,nan,1,0,0,eat-memory,60,1.000,201.416,4065348.267,nan,1,0,1178065352,67.733,284.117,4881098752.000,4989725696.000,27.564,27.992,nan,nan,30,0
